2020-06-01,1.4817,3.1883,0%,开放申购,开放赎回
2020-06-02,1.4720,3.1786,-0.65%,开放申购,开放赎回
2020-06-03,1.4786,3.1852,0.45%,开放申购,开放赎回
2020-06-04,1.4843,3.1909,0.39%,开放申购,开放赎回
2020-06-05,1.4887,3.1953,0.30%,开放申购,开放赎回
2020-06-08,1.4835,3.1901,-0.35%,开放申购,开放赎回
2020-06-09,1.4937,3.2003,0.69%,开放申购,开放赎回
2020-06-10,1.4941,3.2007,0.03%,开放申购,开放赎回
2020-06-11,1.4806,3.1872,-0.90%,开放申购,开放赎回
2020-06-12,1.4921,3.1987,0.78%,开放申购,开放赎回
2020-06-15,1.4838,3.1904,-0.56%,开放申购,开放赎回
2020-06-16,1.5163,3.2229,2.19%,开放申购,开放赎回
2020-06-17,1.5295,3.2361,0.87%,开放申购,开放赎回
2020-06-18,1.5230,3.2296,-0.43%,开放申购,开放赎回
2020-06-19,1.5367,3.2433,0.90%,开放申购,开放赎回
2020-06-22,1.5346,3.2412,-0.14%,开放申购,开放赎回
2020-06-23,1.5532,3.2598,1.21%,开放申购,开放赎回
2020-06-24,1.5583,3.2649,0.33%,开放申购,开放赎回
2020-06-29,1.5559,3.2625,-0.15%,开放申购,开放赎回
2020-06-30,1.5741,3.2807,1.17%,开放申购,开放赎回
2020-07-01,1.5904,3.2970,1.04%,开放申购,开放赎回
2020-07-02,1.5977,3.3043,0.46%,开放申购,开放赎回
2020-07-03,1.5997,3.3063,0.13%,开放申购,开放赎回
2020-07-06,1.6199,3.3265,1.26%,开放申购,开放赎回
2020-07-07,1.6199,3.3265,0.00%,开放申购,开放赎回
2020-07-08,1.6349,3.3415,0.93%,开放申购,开放赎回
2020-07-09,1.6526,3.3592,1.08%,开放申购,开放赎回
2020-07-10,1.6421,3.3487,-0.64%,开放申购,开放赎回
2020-07-13,1.6675,3.3741,1.55%,开放申购,开放赎回
2020-07-14,1.6501,3.3567,-1.04%,开放申购,开放赎回
2020-07-15,1.6548,3.3614,0.28%,开放申购,开放赎回
2020-07-16,1.6017,3.3083,-3.21%,开放申购,开放赎回
2020-07-17,1.6174,3.3240,0.98%,开放申购,开放赎回
2020-07-20,1.6527,3.3593,2.18%,开放申购,开放赎回
2020-07-21,1.6754,3.3820,1.37%,开放申购,开放赎回
2020-07-22,1.6721,3.3787,-0.20%,开放申购,开放赎回
2020-07-23,1.6853,3.3919,0.79%,开放申购,开放赎回
2020-07-24,1.6329,3.3395,-3.11%,开放申购,开放赎回
2020-07-27,1.6322,3.3388,-0.04%,开放申购,开放赎回
2020-07-28,1.6514,3.3580,1.18%,开放申购,开放赎回
2020-07-29,1.6764,3.3830,1.51%,开放申购,开放赎回
2020-07-30,1.6632,3.3698,-0.79%,开放申购,开放赎回
2020-07-31,1.6650,3.3716,0.11%,开放申购,开放赎回
2020-08-03,1.6933,3.3999,1.70%,开放申购,开放赎回
2020-08-04,1.6989,3.4055,0.33%,开放申购,开放赎回
2020-08-05,1.7187,3.4253,1.17%,开放申购,开放赎回
2020-08-06,1.7113,3.4179,-0.43%,开放申购,开放赎回
2020-08-07,1.6974,3.4040,-0.81%,开放申购,开放赎回
2020-08-10,1.7135,3.4201,0.95%,开放申购,开放赎回
2020-08-11,1.7119,3.4185,-0.09%,开放申购,开放赎回
2020-08-12,1.6896,3.3962,-1.30%,开放申购,开放赎回
2020-08-13,1.6925,3.3991,0.17%,开放申购,开放赎回
2020-08-14,1.7019,3.4085,0.56%,开放申购,开放赎回
2020-08-17,1.7324,3.4390,1.79%,开放申购,开放赎回
2020-08-18,1.7402,3.4468,0.45%,开放申购,开放赎回
2020-08-19,1.7299,3.4365,-0.59%,开放申购,开放赎回
2020-08-20,1.7098,3.4164,-1.16%,开放申购,开放赎回
2020-08-21,1.7315,3.4381,1.27%,开放申购,开放赎回
2020-08-24,1.7439,3.4505,0.72%,开放申购,开放赎回
2020-08-25,1.7389,3.4455,-0.29%,开放申购,开放赎回
2020-08-26,1.7248,3.4314,-0.81%,开放申购,开放赎回
2020-08-27,1.7420,3.4486,1.00%,开放申购,开放赎回
2020-08-28,1.7671,3.4737,1.44%,开放申购,开放赎回
2020-08-31,1.7661,3.4727,-0.06%,开放申购,开放赎回
2020-09-01,1.7805,3.4871,0.82%,开放申购,开放赎回
2020-09-02,1.7892,3.4958,0.49%,开放申购,开放赎回
2020-09-03,1.7620,3.4686,-1.52%,开放申购,开放赎回
2020-09-04,1.7565,3.4631,-0.31%,开放申购,开放赎回
2020-09-07,1.7322,3.4388,-1.38%,开放申购,开放赎回
2020-09-08,1.7242,3.4308,-0.46%,开放申购,开放赎回
2020-09-09,1.6896,3.3962,-2.01%,开放申购,开放赎回
2020-09-10,1.6882,3.3948,-0.08%,开放申购,开放赎回
2020-09-11,1.7057,3.4123,1.04%,开放申购,开放赎回
2020-09-14,1.7254,3.4320,1.15%,开放申购,开放赎回
2020-09-15,1.7436,3.4502,1.05%,开放申购,开放赎回
2020-09-16,1.7421,3.4487,-0.09%,开放申购,开放赎回
2020-09-17,1.7353,3.4419,-0.39%,开放申购,开放赎回
2020-09-18,1.7620,3.4686,1.54%,开放申购,开放赎回
2020-09-21,1.7321,3.4387,-1.70%,开放申购,开放赎回
2020-09-22,1.7087,3.4153,-1.35%,开放申购,开放赎回
2020-09-23,1.7227,3.4293,0.82%,开放申购,开放赎回
2020-09-24,1.6815,3.3881,-2.39%,开放申购,开放赎回
2020-09-25,1.6812,3.3878,-0.02%,开放申购,开放赎回
2020-09-28,1.6955,3.4021,0.85%,开放申购,开放赎回
2020-09-29,1.6970,3.4036,0.09%,开放申购,开放赎回
2020-09-30,1.7121,3.4187,0.89%,开放申购,开放赎回
2020-10-09,1.7495,3.4561,2.18%,开放申购,开放赎回
2020-10-12,1.7858,3.4924,2.07%,开放申购,开放赎回
2020-10-13,1.8005,3.5071,0.82%,开放申购,开放赎回
2020-10-14,1.8287,3.5353,1.57%,开放申购,开放赎回
2020-10-15,1.8036,3.5102,-1.37%,开放申购,开放赎回
2020-10-16,1.8093,3.5159,0.32%,开放申购,开放赎回
2020-10-19,1.7923,3.4989,-0.94%,开放申购,开放赎回
2020-10-20,1.8168,3.5234,1.37%,开放申购,开放赎回
2020-10-21,1.8123,3.5189,-0.25%,开放申购,开放赎回
2020-10-22,1.7903,3.4969,-1.21%,开放申购,开放赎回
2020-10-23,1.7755,3.4821,-0.83%,开放申购,开放赎回
2020-10-26,1.7819,3.4885,0.36%,开放申购,开放赎回
2020-10-27,1.7757,3.4823,-0.35%,开放申购,开放赎回
2020-10-28,1.7951,3.5017,1.09%,开放申购,开放赎回
2020-10-29,1.8114,3.5180,0.91%,开放申购,开放赎回
2020-10-30,1.7687,3.4753,-2.36%,开放申购,开放赎回
2020-11-02,1.7938,3.5004,1.42%,开放申购,开放赎回
2020-11-03,1.8086,3.5152,0.83%,开放申购,开放赎回
2020-11-04,1.8178,3.5244,0.51%,开放申购,开放赎回
2020-11-05,1.8642,3.5708,2.55%,开放申购,开放赎回
2020-11-06,1.8602,3.5668,-0.21%,开放申购,开放赎回
2020-11-09,1.8727,3.5793,0.67%,开放申购,开放赎回
2020-11-10,1.8646,3.5712,-0.43%,开放申购,开放赎回
2020-11-11,1.8246,3.5312,-2.15%,开放申购,开放赎回
2020-11-12,1.8612,3.5678,2.01%,开放申购,开放赎回
2020-11-13,1.8741,3.5807,0.69%,开放申购,开放赎回
2020-11-16,1.9055,3.6121,1.68%,开放申购,开放赎回
2020-11-17,1.8923,3.5989,-0.69%,开放申购,开放赎回
2020-11-18,1.9081,3.6147,0.83%,开放申购,开放赎回
2020-11-19,1.9125,3.6191,0.23%,开放申购,开放赎回
2020-11-20,1.9345,3.6411,1.15%,开放申购,开放赎回
2020-11-23,1.9664,3.6730,1.65%,开放申购,开放赎回
2020-11-24,1.9475,3.6541,-0.96%,开放申购,开放赎回
2020-11-25,1.9099,3.6165,-1.93%,开放申购,开放赎回
2020-11-26,1.9186,3.6252,0.46%,开放申购,开放赎回
2020-11-27,1.9242,3.6308,0.29%,开放申购,开放赎回
2020-11-30,1.9140,3.6206,-0.53%,开放申购,开放赎回
2020-12-01,1.9381,3.6447,1.26%,开放申购,开放赎回
2020-12-02,1.9270,3.6336,-0.57%,开放申购,开放赎回
2020-12-03,1.9366,3.6432,0.50%,开放申购,开放赎回
2020-12-04,1.9429,3.6495,0.33%,开放申购,开放赎回
2020-12-07,1.9251,3.6317,-0.92%,开放申购,开放赎回
