2020-11-04,1.0000,1.0000,0%,封闭期,封闭期
2020-11-05,1.0000,1.0000,0.00%,开放申购,开放赎回
2020-11-06,1.0000,1.0000,0.00%,开放申购,开放赎回
2020-11-09,1.0000,1.0000,0.00%,开放申购,开放赎回
2020-11-10,1.0000,1.0000,0.00%,开放申购,开放赎回
2020-11-11,1.0000,1.0000,0.00%,开放申购,开放赎回
2020-11-12,1.0000,1.0000,0.00%,开放申购,开放赎回
2020-11-13,0.9987,0.9987,-0.13%,开放申购,开放赎回
2020-11-16,0.9998,0.9998,0.11%,开放申购,开放赎回
2020-11-17,0.9997,0.9997,-0.01%,开放申购,开放赎回
2020-11-18,1.0008,1.0008,0.11%,开放申购,开放赎回
2020-11-19,1.0019,1.0019,0.11%,开放申购,开放赎回
2020-11-20,1.0018,1.0018,-0.01%,开放申购,开放赎回
2020-11-23,1.0032,1.0032,0.14%,开放申购,开放赎回
2020-11-24,1.0023,1.0023,-0.09%,开放申购,开放赎回
2020-11-25,1.0002,1.0002,-0.21%,开放申购,开放赎回
2020-11-26,1.0014,1.0014,0.12%,开放申购,开放赎回
2020-11-27,1.0031,1.0031,0.17%,开放申购,开放赎回
2020-11-30,1.0018,1.0018,-0.13%,开放申购,开放赎回
2020-12-01,1.0061,1.0061,0.43%,开放申购,开放赎回
2020-12-02,1.0068,1.0068,0.07%,开放申购,开放赎回
2020-12-03,1.0057,1.0057,-0.11%,开放申购,开放赎回
2020-12-04,1.0057,1.0057,0.00%,开放申购,开放赎回
2020-12-07,1.0033,1.0033,-0.24%,开放申购,开放赎回
2020-12-08,1.0017,1.0017,-0.16%,开放申购,开放赎回
2020-12-09,0.9976,0.9976,-0.41%,开放申购,开放赎回
2020-12-10,0.9978,0.9978,0.02%,开放申购,开放赎回
2020-12-11,0.9946,0.9946,-0.32%,开放申购,开放赎回
2020-12-14,0.9991,0.9991,0.45%,开放申购,开放赎回
2020-12-15,1.0000,1.0000,0.09%,开放申购,开放赎回
2020-12-16,1.0021,1.0021,0.21%,开放申购,开放赎回
2020-12-17,1.0048,1.0048,0.27%,开放申购,开放赎回
2020-12-18,1.0020,1.0020,-0.28%,开放申购,开放赎回
2020-12-21,1.0048,1.0048,0.28%,开放申购,开放赎回
2020-12-22,0.9988,0.9988,-0.60%,开放申购,开放赎回
2020-12-23,1.0007,1.0007,0.19%,开放申购,开放赎回
2020-12-24,0.9981,0.9981,-0.26%,开放申购,开放赎回
2020-12-25,1.0010,1.0010,0.29%,开放申购,开放赎回
2020-12-28,1.0004,1.0004,-0.06%,开放申购,开放赎回
2020-12-29,0.9994,0.9994,-0.10%,开放申购,开放赎回
2020-12-30,1.0027,1.0027,0.33%,开放申购,开放赎回
2020-12-31,1.0069,1.0069,0.42%,开放申购,开放赎回
2021-01-04,1.0098,1.0098,0.29%,开放申购,开放赎回
2021-01-05,1.0120,1.0120,0.22%,开放申购,开放赎回
2021-01-06,1.0147,1.0147,0.27%,开放申购,开放赎回
2021-01-07,1.0192,1.0192,0.44%,开放申购,开放赎回
2021-01-08,1.0215,1.0215,0.23%,开放申购,开放赎回
2021-01-11,1.0186,1.0186,-0.28%,开放申购,开放赎回
2021-01-12,1.0239,1.0239,0.52%,开放申购,开放赎回
2021-01-13,1.0236,1.0236,-0.03%,开放申购,开放赎回
2021-01-14,1.0200,1.0200,-0.35%,开放申购,开放赎回
2021-01-15,1.0208,1.0208,0.08%,开放申购,开放赎回
2021-01-18,1.0244,1.0244,0.35%,开放申购,开放赎回
2021-01-19,1.0227,1.0227,-0.17%,开放申购,开放赎回
2021-01-20,1.0250,1.0250,0.22%,开放申购,开放赎回
2021-01-21,1.0289,1.0289,0.38%,开放申购,开放赎回
2021-01-22,1.0292,1.0292,0.03%,开放申购,开放赎回
2021-01-25,1.0307,1.0307,0.15%,开放申购,开放赎回
2021-01-26,1.0241,1.0241,-0.64%,开放申购,开放赎回
2021-01-27,1.0259,1.0259,0.18%,开放申购,开放赎回
2021-01-28,1.0171,1.0171,-0.86%,开放申购,开放赎回
2021-01-29,1.0137,1.0137,-0.33%,开放申购,开放赎回
2021-02-01,1.0159,1.0159,0.22%,开放申购,开放赎回
2021-02-02,1.0206,1.0206,0.46%,开放申购,开放赎回
2021-02-03,1.0183,1.0183,-0.23%,开放申购,开放赎回
2021-02-04,1.0160,1.0160,-0.23%,开放申购,开放赎回
2021-02-05,1.0151,1.0151,-0.09%,开放申购,开放赎回
2021-02-08,1.0177,1.0177,0.26%,开放申购,开放赎回
2021-02-09,1.0237,1.0237,0.59%,开放申购,开放赎回
2021-02-10,1.0269,1.0269,0.31%,开放申购,开放赎回
2021-02-18,1.0275,1.0275,0.06%,开放申购,开放赎回
2021-02-19,1.0272,1.0272,-0.03%,开放申购,开放赎回
2021-02-22,1.0259,1.0259,-0.13%,开放申购,开放赎回
2021-02-23,1.0269,1.0269,0.10%,开放申购,开放赎回
2021-02-24,1.0239,1.0239,-0.29%,开放申购,开放赎回
2021-02-25,1.0253,1.0253,0.14%,开放申购,开放赎回
2021-02-26,1.0211,1.0211,-0.41%,开放申购,开放赎回
2021-03-01,1.0245,1.0245,0.33%,开放申购,开放赎回
2021-03-02,1.0249,1.0249,0.04%,开放申购,开放赎回
2021-03-03,1.0281,1.0281,0.31%,开放申购,开放赎回
2021-03-04,1.0251,1.0251,-0.29%,开放申购,开放赎回
2021-03-05,1.0243,1.0243,-0.08%,开放申购,开放赎回
2021-03-08,1.0215,1.0215,-0.27%,开放申购,开放赎回
2021-03-09,1.0178,1.0178,-0.36%,开放申购,开放赎回
2021-03-10,1.0178,1.0178,0.00%,开放申购,开放赎回
2021-03-11,1.0222,1.0222,0.43%,开放申购,开放赎回
2021-03-12,1.0236,1.0236,0.14%,开放申购,开放赎回
2021-03-15,1.0215,1.0215,-0.21%,开放申购,开放赎回
2021-03-16,1.0235,1.0235,0.20%,开放申购,开放赎回
2021-03-17,1.0230,1.0230,-0.05%,开放申购,开放赎回
2021-03-18,1.0241,1.0241,0.11%,开放申购,开放赎回
2021-03-19,1.0204,1.0204,-0.36%,开放申购,开放赎回
2021-03-22,1.0227,1.0227,0.23%,开放申购,开放赎回
2021-03-23,1.0204,1.0204,-0.22%,开放申购,开放赎回
2021-03-24,1.0176,1.0176,-0.27%,开放申购,开放赎回
