2017-11-14,1.0000,1.0000,0%,封闭期,封闭期
2017-11-15,1.0001,1.0001,0.01%,开放申购,开放赎回
2017-11-16,1.0025,1.0025,0.24%,开放申购,开放赎回
2017-11-17,1.0174,1.0174,1.49%,开放申购,开放赎回
2017-11-20,1.0174,1.0174,0.00%,开放申购,开放赎回
2017-11-21,1.0175,1.0175,0.01%,开放申购,开放赎回
2017-11-22,1.0170,1.0170,-0.05%,开放申购,开放赎回
2017-11-23,1.0166,1.0166,-0.04%,开放申购,开放赎回
2017-11-24,1.0172,1.0172,0.06%,开放申购,开放赎回
2017-11-27,1.0168,1.0168,-0.04%,开放申购,开放赎回
2017-11-28,1.0178,1.0178,0.10%,开放申购,开放赎回
2017-11-29,1.0183,1.0183,0.05%,开放申购,开放赎回
2017-11-30,1.0181,1.0181,-0.02%,开放申购,开放赎回
2017-12-01,1.0184,1.0184,0.03%,开放申购,开放赎回
2017-12-04,1.0182,1.0182,-0.02%,开放申购,开放赎回
2017-12-05,1.0190,1.0190,0.08%,开放申购,开放赎回
2017-12-06,1.0188,1.0188,-0.02%,开放申购,开放赎回
2017-12-07,1.0186,1.0186,-0.02%,开放申购,开放赎回
2017-12-08,1.0185,1.0185,-0.01%,开放申购,开放赎回
2017-12-11,1.0184,1.0184,-0.01%,开放申购,开放赎回
2017-12-12,1.0187,1.0187,0.03%,开放申购,开放赎回
2017-12-13,1.0187,1.0187,0.00%,开放申购,开放赎回
2017-12-14,1.0190,1.0190,0.03%,开放申购,开放赎回
2017-12-15,1.0191,1.0191,0.01%,开放申购,开放赎回
2017-12-18,1.0191,1.0191,0.00%,开放申购,开放赎回
2017-12-19,1.0186,1.0186,-0.05%,开放申购,开放赎回
2017-12-20,1.0186,1.0186,0.00%,开放申购,开放赎回
2017-12-21,1.0189,1.0189,0.03%,开放申购,开放赎回
2017-12-22,1.0192,1.0192,0.03%,开放申购,开放赎回
2017-12-25,1.0187,1.0187,-0.05%,开放申购,开放赎回
2017-12-26,1.0185,1.0185,-0.02%,开放申购,开放赎回
2017-12-27,1.0175,1.0175,-0.10%,开放申购,开放赎回
2017-12-28,1.0173,1.0173,-0.02%,开放申购,开放赎回
2017-12-29,1.0182,1.0182,0.09%,开放申购,开放赎回
2017-12-31,1.0185,1.0185,0%,开放申购,开放赎回
2018-01-02,1.0189,1.0189,0.07%,开放申购,开放赎回
2018-01-03,1.0193,1.0193,0.04%,开放申购,开放赎回
2018-01-04,1.0194,1.0194,0.01%,开放申购,开放赎回
2018-01-05,1.0195,1.0195,0.01%,开放申购,开放赎回
2018-01-08,1.0203,1.0203,0.08%,开放申购,开放赎回
2018-01-09,1.0198,1.0198,-0.05%,开放申购,开放赎回
2018-01-10,1.0196,1.0196,-0.02%,开放申购,开放赎回
2018-01-11,1.0191,1.0191,-0.05%,开放申购,开放赎回
2018-01-12,1.0192,1.0192,0.01%,开放申购,开放赎回
2018-01-15,1.0188,1.0188,-0.04%,开放申购,开放赎回
2018-01-16,1.0192,1.0192,0.04%,开放申购,开放赎回
2018-01-17,1.0192,1.0192,0.00%,开放申购,开放赎回
2018-01-18,1.0185,1.0185,-0.07%,开放申购,开放赎回
2018-01-19,1.0186,1.0186,0.01%,开放申购,开放赎回
2018-01-22,1.0199,1.0199,0.13%,开放申购,开放赎回
2018-01-23,1.0198,1.0198,-0.01%,开放申购,开放赎回
2018-01-24,1.0203,1.0203,0.05%,开放申购,开放赎回
2018-01-25,1.0203,1.0203,0.00%,开放申购,开放赎回
2018-01-26,1.0208,1.0208,0.05%,开放申购,开放赎回
2018-01-29,1.0210,1.0210,0.02%,开放申购,开放赎回
2018-01-30,1.0212,1.0212,0.02%,开放申购,开放赎回
2018-01-31,1.0215,1.0215,0.03%,开放申购,开放赎回
2018-02-01,1.0226,1.0226,0.11%,开放申购,开放赎回
2018-02-02,1.0228,1.0228,0.02%,开放申购,开放赎回
2018-02-05,1.0223,1.0223,-0.05%,开放申购,开放赎回
2018-02-06,1.0225,1.0225,0.02%,开放申购,开放赎回
2018-02-07,1.0224,1.0224,-0.01%,开放申购,开放赎回
2018-02-08,1.0218,1.0218,-0.06%,开放申购,开放赎回
2018-02-09,1.0134,1.0134,-0.82%,开放申购,开放赎回
2018-02-12,1.0138,1.0138,0.04%,开放申购,开放赎回
2018-02-13,1.0158,1.0158,0.20%,开放申购,开放赎回
2018-02-14,1.0152,1.0152,-0.06%,开放申购,开放赎回
2018-02-22,1.0187,1.0187,0.34%,开放申购,开放赎回
2018-02-23,1.0209,1.0209,0.22%,开放申购,开放赎回
2018-02-26,1.0295,1.0295,0.84%,开放申购,开放赎回
2018-02-27,1.0309,1.0309,0.14%,开放申购,开放赎回
2018-02-28,1.0312,1.0312,0.03%,开放申购,开放赎回
2018-03-01,1.0307,1.0307,-0.05%,开放申购,开放赎回
2018-03-02,1.0301,1.0301,-0.06%,开放申购,开放赎回
2018-03-05,1.0298,1.0298,-0.03%,开放申购,开放赎回
2018-03-06,1.0313,1.0313,0.15%,开放申购,开放赎回
2018-03-07,1.0312,1.0312,-0.01%,开放申购,开放赎回
2018-03-08,1.0310,1.0310,-0.02%,开放申购,开放赎回
2018-03-09,1.0310,1.0310,0.00%,开放申购,开放赎回
2018-03-12,1.0312,1.0312,0.02%,开放申购,开放赎回
2018-03-13,1.0306,1.0306,-0.06%,开放申购,开放赎回
2018-03-14,1.0298,1.0298,-0.08%,开放申购,开放赎回
2018-03-15,1.0303,1.0303,0.05%,开放申购,开放赎回
2018-03-16,1.0306,1.0306,0.03%,开放申购,开放赎回
2018-03-19,1.0309,1.0309,0.03%,开放申购,开放赎回
2018-03-20,1.0311,1.0311,0.02%,开放申购,开放赎回
2018-03-21,1.0313,1.0313,0.02%,开放申购,开放赎回
2018-03-22,1.0326,1.0326,0.13%,开放申购,开放赎回
2018-03-23,1.0346,1.0346,0.19%,开放申购,开放赎回
2018-03-26,1.0342,1.0342,-0.04%,开放申购,开放赎回
2018-03-27,1.0337,1.0337,-0.05%,开放申购,开放赎回
2018-03-28,1.0340,1.0340,0.03%,开放申购,开放赎回
2018-03-29,1.0337,1.0337,-0.03%,开放申购,开放赎回
2018-03-30,1.0348,1.0348,0.11%,开放申购,开放赎回
2018-04-02,1.0353,1.0353,0.05%,开放申购,开放赎回
