2019-09-26,1.0000,1.0000,0%,封闭期,封闭期
2019-09-27,1.0001,1.0001,0.01%,封闭期,封闭期
2019-09-30,0.9998,0.9998,-0.03%,封闭期,封闭期
2019-10-08,0.9998,0.9998,0.00%,封闭期,封闭期
2019-10-09,0.9998,0.9998,0.00%,封闭期,封闭期
2019-10-10,0.9998,0.9998,0.00%,封闭期,封闭期
2019-10-11,1.0014,1.0014,0.16%,封闭期,封闭期
2019-10-18,1.0016,1.0016,0%,封闭期,封闭期
2019-10-25,1.0037,1.0037,0%,封闭期,封闭期
2019-11-01,1.0036,1.0036,0%,封闭期,封闭期
2019-11-08,1.0034,1.0034,0%,封闭期,封闭期
2019-11-15,1.0023,1.0023,0%,封闭期,封闭期
2019-11-22,1.0030,1.0030,0%,封闭期,封闭期
2019-11-26,1.0038,1.0038,0%,封闭期,封闭期
2019-11-27,1.0042,1.0042,0.04%,开放申购,开放赎回
2019-11-28,1.0038,1.0038,-0.04%,开放申购,开放赎回
2019-11-29,1.0030,1.0030,-0.08%,开放申购,开放赎回
2019-12-02,1.0030,1.0030,0.00%,开放申购,开放赎回
2019-12-03,1.0031,1.0031,0.01%,开放申购,开放赎回
2019-12-04,1.0029,1.0029,-0.02%,开放申购,开放赎回
2019-12-05,1.0031,1.0031,0.02%,开放申购,开放赎回
2019-12-06,1.0031,1.0031,0.00%,开放申购,开放赎回
2019-12-09,1.0027,1.0027,-0.04%,开放申购,开放赎回
2019-12-10,1.0026,1.0026,-0.01%,开放申购,开放赎回
2019-12-11,1.0029,1.0029,0.03%,开放申购,开放赎回
2019-12-12,1.0027,1.0027,-0.02%,开放申购,开放赎回
2019-12-13,1.0042,1.0042,0.15%,开放申购,开放赎回
2019-12-16,1.0043,1.0043,0.01%,开放申购,开放赎回
2019-12-17,1.0058,1.0058,0.15%,开放申购,开放赎回
2019-12-18,1.0053,1.0053,-0.05%,开放申购,开放赎回
2019-12-19,1.0049,1.0049,-0.04%,开放申购,开放赎回
2019-12-20,1.0038,1.0038,-0.11%,开放申购,开放赎回
2019-12-23,1.0022,1.0022,-0.16%,开放申购,开放赎回
2019-12-24,1.0042,1.0042,0.20%,开放申购,开放赎回
2019-12-25,1.0055,1.0055,0.13%,开放申购,开放赎回
2019-12-26,1.0075,1.0075,0.20%,开放申购,开放赎回
2019-12-27,1.0070,1.0070,-0.05%,开放申购,开放赎回
2019-12-30,1.0085,1.0085,0.15%,开放申购,开放赎回
2019-12-31,1.0119,1.0119,0.34%,开放申购,开放赎回
2020-01-02,1.0182,1.0182,0.62%,开放申购,开放赎回
2020-01-03,1.0213,1.0213,0.30%,开放申购,开放赎回
2020-01-06,1.0203,1.0203,-0.10%,开放申购,开放赎回
2020-01-07,1.0238,1.0238,0.34%,开放申购,开放赎回
2020-01-08,1.0204,1.0204,-0.33%,开放申购,开放赎回
2020-01-09,1.0293,1.0293,0.87%,开放申购,开放赎回
2020-01-10,1.0277,1.0277,-0.16%,开放申购,开放赎回
2020-01-13,1.0351,1.0351,0.72%,开放申购,开放赎回
2020-01-14,1.0343,1.0343,-0.08%,开放申购,开放赎回
2020-01-15,1.0323,1.0323,-0.19%,开放申购,开放赎回
2020-01-16,1.0319,1.0319,-0.04%,开放申购,开放赎回
2020-01-17,1.0319,1.0319,0.00%,开放申购,开放赎回
2020-01-20,1.0403,1.0403,0.81%,开放申购,开放赎回
2020-01-21,1.0336,1.0336,-0.64%,开放申购,开放赎回
2020-01-22,1.0531,1.0531,1.89%,开放申购,开放赎回
2020-01-23,1.0351,1.0351,-1.71%,开放申购,开放赎回
2020-02-03,0.9769,0.9769,-5.62%,开放申购,开放赎回
2020-02-04,1.0205,1.0205,4.46%,开放申购,开放赎回
2020-02-05,1.0357,1.0357,1.49%,开放申购,开放赎回
2020-02-06,1.0561,1.0561,1.97%,开放申购,开放赎回
2020-02-07,1.0579,1.0579,0.17%,开放申购,开放赎回
2020-02-10,1.0621,1.0621,0.40%,开放申购,开放赎回
2020-02-11,1.0703,1.0703,0.77%,开放申购,开放赎回
2020-02-12,1.0872,1.0872,1.58%,开放申购,开放赎回
2020-02-13,1.0795,1.0795,-0.71%,开放申购,开放赎回
2020-02-14,1.0679,1.0679,-1.07%,开放申购,开放赎回
2020-02-17,1.0964,1.0964,2.67%,开放申购,开放赎回
2020-02-18,1.0946,1.0946,-0.16%,开放申购,开放赎回
2020-02-19,1.0746,1.0746,-1.83%,开放申购,开放赎回
2020-02-20,1.0907,1.0907,1.50%,开放申购,开放赎回
2020-02-21,1.0983,1.0983,0.70%,开放申购,开放赎回
2020-02-24,1.0996,1.0996,0.12%,开放申购,开放赎回
2020-02-25,1.1185,1.1185,1.72%,开放申购,开放赎回
2020-02-26,1.0679,1.0679,-4.52%,开放申购,开放赎回
2020-02-27,1.0715,1.0715,0.34%,开放申购,开放赎回
2020-02-28,1.0264,1.0264,-4.21%,开放申购,开放赎回
2020-03-02,1.0488,1.0488,2.18%,开放申购,开放赎回
2020-03-03,1.0589,1.0589,0.96%,开放申购,开放赎回
2020-03-04,1.0499,1.0499,-0.85%,开放申购,开放赎回
2020-03-05,1.0654,1.0654,1.48%,开放申购,开放赎回
2020-03-06,1.0559,1.0559,-0.89%,开放申购,开放赎回
2020-03-09,1.0051,1.0051,-4.81%,开放申购,开放赎回
2020-03-10,1.0429,1.0429,3.76%,开放申购,开放赎回
2020-03-11,1.0194,1.0194,-2.25%,开放申购,开放赎回
2020-03-12,0.9984,0.9984,-2.06%,开放申购,开放赎回
2020-03-13,0.9958,0.9958,-0.26%,开放申购,开放赎回
2020-03-16,0.9394,0.9394,-5.66%,开放申购,开放赎回
2020-03-17,0.9366,0.9366,-0.30%,开放申购,开放赎回
2020-03-18,0.9228,0.9228,-1.47%,开放申购,开放赎回
2020-03-19,0.9244,0.9244,0.17%,开放申购,开放赎回
2020-03-20,0.9366,0.9366,1.32%,开放申购,开放赎回
2020-03-23,0.8910,0.8910,-4.87%,开放申购,开放赎回
2020-03-24,0.9074,0.9074,1.84%,开放申购,开放赎回
2020-03-25,0.9479,0.9479,4.46%,开放申购,开放赎回
2020-03-26,0.9422,0.9422,-0.60%,开放申购,开放赎回
2020-03-27,0.9394,0.9394,-0.30%,开放申购,开放赎回
