2020-09-16,1.1877,1.9310,0%,封闭期,封闭期
2020-09-17,1.1920,1.9353,0.36%,开放申购,开放赎回
2020-09-18,1.1923,1.9356,0.03%,开放申购,开放赎回
2020-09-21,1.1703,1.9136,-1.85%,开放申购,开放赎回
2020-09-22,1.1628,1.9061,-0.64%,开放申购,开放赎回
2020-09-23,1.1844,1.9277,1.86%,开放申购,开放赎回
2020-09-24,1.1618,1.9051,-1.91%,开放申购,开放赎回
2020-09-25,1.1660,1.9093,0.36%,开放申购,开放赎回
2020-09-28,1.1647,1.9080,-0.11%,开放申购,开放赎回
2020-09-29,1.1659,1.9092,0.10%,开放申购,开放赎回
2020-09-30,1.1615,1.9048,-0.38%,开放申购,开放赎回
2020-10-09,1.1869,1.9302,2.19%,开放申购,开放赎回
2020-10-12,1.2129,1.9562,2.19%,开放申购,开放赎回
2020-10-13,1.2268,1.9701,1.15%,开放申购,开放赎回
2020-10-14,1.2347,1.9780,0.64%,开放申购,开放赎回
2020-10-15,1.2156,1.9589,-1.55%,开放申购,开放赎回
2020-10-16,1.2083,1.9516,-0.60%,开放申购,开放赎回
2020-10-19,1.1901,1.9334,-1.51%,开放申购,开放赎回
2020-10-20,1.2032,1.9465,1.10%,开放申购,开放赎回
2020-10-21,1.1891,1.9324,-1.17%,开放申购,开放赎回
2020-10-22,1.1832,1.9265,-0.50%,开放申购,开放赎回
2020-10-23,1.1520,1.8953,-2.64%,开放申购,开放赎回
2020-10-26,1.1647,1.9080,1.10%,开放申购,开放赎回
2020-10-27,1.1730,1.9163,0.71%,开放申购,开放赎回
2020-10-28,1.1964,1.9397,1.99%,开放申购,开放赎回
2020-10-29,1.2090,1.9523,1.05%,开放申购,开放赎回
2020-10-30,1.2011,1.9444,-0.65%,开放申购,开放赎回
2020-11-02,1.2415,1.9848,3.36%,开放申购,开放赎回
2020-11-03,1.2450,1.9883,0.28%,开放申购,开放赎回
2020-11-04,1.2544,1.9977,0.76%,开放申购,开放赎回
2020-11-05,1.3044,2.0477,3.99%,开放申购,开放赎回
2020-11-06,1.2812,2.0245,-1.78%,开放申购,开放赎回
2020-11-09,1.2909,2.0342,0.76%,开放申购,开放赎回
2020-11-10,1.2688,2.0121,-1.71%,开放申购,开放赎回
2020-11-11,1.2193,1.9626,-3.90%,开放申购,开放赎回
2020-11-12,1.2493,1.9926,2.46%,开放申购,开放赎回
2020-11-13,1.2596,2.0029,0.82%,开放申购,开放赎回
2020-11-16,1.2643,2.0076,0.37%,开放申购,开放赎回
2020-11-17,1.2416,1.9849,-1.80%,开放申购,开放赎回
2020-11-18,1.2263,1.9696,-1.23%,开放申购,开放赎回
2020-11-19,1.2320,1.9753,0.46%,开放申购,开放赎回
2020-11-20,1.2579,2.0012,2.10%,开放申购,开放赎回
2020-11-23,1.2742,2.0175,1.30%,开放申购,开放赎回
2020-11-24,1.2704,2.0137,-0.30%,开放申购,开放赎回
2020-11-25,1.2365,1.9798,-2.67%,开放申购,开放赎回
2020-11-26,1.2251,1.9684,-0.92%,开放申购,开放赎回
2020-11-27,1.2173,1.9606,-0.64%,开放申购,开放赎回
2020-11-30,1.1959,1.9392,-1.76%,开放申购,开放赎回
2020-12-01,1.2080,1.9513,1.01%,开放申购,开放赎回
2020-12-02,1.1913,1.9346,-1.38%,开放申购,开放赎回
2020-12-03,1.1807,1.9240,-0.89%,开放申购,开放赎回
2020-12-04,1.1911,1.9344,0.88%,开放申购,开放赎回
2020-12-07,1.1843,1.9276,-0.57%,开放申购,开放赎回
2020-12-08,1.1908,1.9341,0.55%,开放申购,开放赎回
2020-12-09,1.1833,1.9266,-0.63%,开放申购,开放赎回
2020-12-10,1.1938,1.9371,0.89%,开放申购,开放赎回
2020-12-11,1.1905,1.9338,-0.28%,开放申购,开放赎回
2020-12-14,1.2064,1.9497,1.34%,开放申购,开放赎回
2020-12-15,1.2058,1.9491,-0.05%,开放申购,开放赎回
2020-12-16,1.2072,1.9505,0.12%,开放申购,开放赎回
2020-12-17,1.2172,1.9605,0.83%,开放申购,开放赎回
2020-12-18,1.2167,1.9600,-0.04%,开放申购,开放赎回
2020-12-21,1.2427,1.9860,2.14%,开放申购,开放赎回
2020-12-22,1.2237,1.9670,-1.53%,开放申购,开放赎回
2020-12-23,1.2606,2.0039,3.02%,开放申购,开放赎回
2020-12-24,1.2497,1.9930,-0.86%,开放申购,开放赎回
2020-12-25,1.2624,2.0057,1.02%,开放申购,开放赎回
2020-12-28,1.2790,2.0223,1.31%,开放申购,开放赎回
2020-12-29,1.2624,2.0057,-1.30%,开放申购,开放赎回
2020-12-30,1.2890,2.0323,2.11%,开放申购,开放赎回
2020-12-31,1.3108,2.0541,1.69%,开放申购,开放赎回
2021-01-04,1.3798,2.1231,5.26%,开放申购,开放赎回
2021-01-05,1.3927,2.1360,0.93%,开放申购,开放赎回
2021-01-06,1.3884,2.1317,-0.31%,开放申购,开放赎回
2021-01-07,1.4123,2.1556,1.72%,开放申购,开放赎回
2021-01-08,1.4086,2.1519,-0.26%,开放申购,开放赎回
2021-01-11,1.3815,2.1248,-1.92%,开放申购,开放赎回
2021-01-12,1.4112,2.1545,2.15%,开放申购,开放赎回
2021-01-13,1.3987,2.1420,-0.89%,开放申购,开放赎回
2021-01-14,1.3586,2.1019,-2.87%,开放申购,开放赎回
2021-01-15,1.3574,2.1007,-0.09%,开放申购,开放赎回
2021-01-18,1.3770,2.1203,1.44%,开放申购,开放赎回
2021-01-19,1.3643,2.1076,-0.92%,开放申购,开放赎回
2021-01-20,1.3894,2.1327,1.84%,开放申购,开放赎回
2021-01-21,1.3966,2.1399,0.52%,开放申购,开放赎回
2021-01-22,1.4177,2.1610,1.51%,开放申购,开放赎回
2021-01-25,1.4589,2.2022,2.91%,开放申购,开放赎回
2021-01-26,1.4050,2.1483,-3.69%,开放申购,开放赎回
2021-01-27,1.3869,2.1302,-1.29%,开放申购,开放赎回
2021-01-28,1.3290,2.0723,-4.17%,开放申购,开放赎回
2021-01-29,1.3192,2.0625,-0.74%,开放申购,开放赎回
2021-02-01,1.3352,2.0785,1.21%,开放申购,开放赎回
2021-02-02,1.3798,2.1231,3.34%,开放申购,开放赎回
2021-02-03,1.3904,2.1337,0.77%,开放申购,开放赎回
2021-02-04,1.3725,2.1158,-1.29%,开放申购,开放赎回
2021-02-05,1.3559,2.0992,-1.21%,开放申购,开放赎回
2021-02-08,1.3732,2.1165,1.28%,开放申购,开放赎回
2021-02-09,1.4108,2.1541,2.74%,开放申购,开放赎回
2021-02-10,1.4389,2.1822,1.99%,开放申购,开放赎回
2021-02-18,1.4210,2.1643,-1.24%,开放申购,开放赎回
2021-02-19,1.3848,2.1281,-2.55%,开放申购,开放赎回
2021-02-22,1.3202,2.0635,-4.66%,开放申购,开放赎回
2021-02-23,1.2978,2.0411,-1.70%,开放申购,开放赎回
2021-02-24,1.2373,1.9806,-4.66%,开放申购,开放赎回
2021-02-25,1.2354,1.9787,-0.15%,开放申购,开放赎回
2021-02-26,1.1789,1.9222,-4.57%,开放申购,开放赎回
2021-03-01,1.2036,1.9469,2.10%,开放申购,开放赎回
2021-03-02,1.1763,1.9196,-2.27%,开放申购,开放赎回
2021-03-03,1.2135,1.9568,3.16%,开放申购,开放赎回
2021-03-04,1.1697,1.9130,-3.61%,开放申购,开放赎回
2021-03-05,1.1266,1.8699,-3.68%,开放申购,开放赎回
2021-03-08,1.1119,1.8552,-1.30%,开放申购,开放赎回
2021-03-09,1.0955,1.8388,-1.47%,开放申购,开放赎回
2021-03-10,1.0943,1.8376,-0.11%,开放申购,开放赎回
2021-03-11,1.1045,1.8478,0.93%,开放申购,开放赎回
2021-03-12,1.1077,1.8510,0.29%,开放申购,开放赎回
2021-03-15,1.1100,1.8533,0.21%,开放申购,开放赎回
2021-03-16,1.1061,1.8494,-0.35%,开放申购,开放赎回
2021-03-17,1.1023,1.8456,-0.34%,开放申购,开放赎回
2021-03-18,1.0980,1.8413,-0.39%,开放申购,开放赎回
2021-03-19,1.0875,1.8308,-0.96%,开放申购,开放赎回
2021-03-22,1.0942,1.8375,0.62%,开放申购,开放赎回
2021-03-23,1.0633,1.8066,-2.82%,开放申购,开放赎回
2021-03-24,1.0408,1.7841,-2.12%,开放申购,开放赎回
2021-03-25,1.0445,1.7878,0.36%,开放申购,开放赎回
2021-03-26,1.0551,1.7984,1.01%,开放申购,开放赎回
2021-03-29,1.0672,1.8105,1.15%,开放申购,开放赎回
2021-03-30,1.0674,1.8107,0.02%,开放申购,开放赎回
2021-03-31,1.0524,1.7957,-1.41%,开放申购,开放赎回
2021-04-01,1.0540,1.7973,0.15%,开放申购,开放赎回
2021-04-02,1.0517,1.7950,-0.22%,开放申购,开放赎回
2021-04-06,1.0552,1.7985,0.33%,开放申购,开放赎回
2021-04-07,1.0619,1.8052,0.63%,开放申购,开放赎回
