2020-05-07,1.0572,3.9621,0%,封闭期,封闭期
2020-05-08,1.0708,3.9838,1.29%,开放申购,开放赎回
2020-05-11,1.0642,3.9733,-0.62%,开放申购,开放赎回
2020-05-12,1.0686,3.9803,0.41%,开放申购,开放赎回
2020-05-13,1.0696,3.9818,0.09%,开放申购,开放赎回
2020-05-14,1.0619,3.9696,-0.72%,开放申购,开放赎回
2020-05-15,1.0559,3.9601,-0.57%,开放申购,开放赎回
2020-05-18,1.0543,3.9575,-0.15%,开放申购,开放赎回
2020-05-19,1.0663,3.9766,1.14%,开放申购,开放赎回
2020-05-20,1.0578,3.9631,-0.80%,开放申购,开放赎回
2020-05-21,1.0562,3.9605,-0.15%,开放申购,开放赎回
2020-05-22,1.0382,3.9319,-1.70%,开放申购,开放赎回
2020-05-25,1.0446,3.9421,0.62%,开放申购,开放赎回
2020-05-26,1.0606,3.9675,1.53%,开放申购,开放赎回
2020-05-27,1.0433,3.9400,-1.63%,开放申购,开放赎回
2020-05-28,1.0384,3.9322,-0.47%,开放申购,开放赎回
2020-05-29,1.0497,3.9502,1.09%,开放申购,开放赎回
2020-06-01,1.0783,3.9957,2.72%,开放申购,开放赎回
2020-06-02,1.0754,3.9911,-0.27%,开放申购,开放赎回
2020-06-03,1.0775,3.9944,0.20%,开放申购,开放赎回
2020-06-04,1.0805,3.9992,0.28%,开放申购,开放赎回
2020-06-05,1.0874,4.0102,0.64%,开放申购,开放赎回
2020-06-08,1.0865,4.0087,-0.08%,开放申购,开放赎回
2020-06-09,1.0956,4.0232,0.84%,开放申购,开放赎回
2020-06-10,1.0963,4.0243,0.06%,开放申购,开放赎回
2020-06-11,1.0904,4.0149,-0.54%,开放申购,开放赎回
2020-06-12,1.1073,4.0418,1.55%,开放申购,开放赎回
2020-06-15,1.0978,4.0267,-0.86%,开放申购,开放赎回
2020-06-16,1.1280,4.0747,2.75%,开放申购,开放赎回
2020-06-17,1.1246,4.0693,-0.30%,开放申购,开放赎回
2020-06-18,1.1302,4.0782,0.50%,开放申购,开放赎回
2020-06-19,1.1515,4.1121,1.88%,开放申购,开放赎回
2020-06-22,1.1471,4.1051,-0.38%,开放申购,开放赎回
2020-06-23,1.1653,4.1340,1.59%,暂停申购,暂停赎回
2020-06-24,1.1648,4.1332,-0.04%,暂停申购,暂停赎回
2020-06-29,1.1667,4.1363,0.16%,开放申购,开放赎回
2020-06-30,1.1912,4.1752,2.10%,开放申购,开放赎回
2020-07-01,1.2079,4.2018,1.40%,暂停申购,暂停赎回
2020-07-02,1.2209,4.2224,1.08%,开放申购,开放赎回
2020-07-03,1.2421,4.2562,1.74%,开放申购,开放赎回
2020-07-06,1.2800,4.3164,3.05%,开放申购,开放赎回
2020-07-07,1.2929,4.3369,1.01%,开放申购,开放赎回
2020-07-08,1.3158,4.3734,1.77%,开放申购,开放赎回
2020-07-09,1.3282,4.3931,0.94%,开放申购,开放赎回
2020-07-10,1.2738,4.4020,0.42%,开放申购,开放赎回
2020-07-13,1.2910,4.4293,1.35%,开放申购,开放赎回
2020-07-14,1.2879,4.4244,-0.24%,开放申购,开放赎回
2020-07-15,1.2908,4.4290,0.23%,开放申购,开放赎回
2020-07-16,1.2400,4.3482,-3.94%,开放申购,开放赎回
2020-07-17,1.2670,4.3912,2.18%,开放申购,开放赎回
2020-07-20,1.2816,4.4144,1.15%,开放申购,开放赎回
2020-07-21,1.2953,4.4362,1.07%,开放申购,开放赎回
2020-07-22,1.2994,4.4427,0.32%,开放申购,开放赎回
2020-07-23,1.3060,4.4532,0.51%,开放申购,开放赎回
2020-07-24,1.2547,4.3716,-3.93%,开放申购,开放赎回
2020-07-27,1.2538,4.3702,-0.07%,开放申购,开放赎回
2020-07-28,1.2734,4.4014,1.56%,开放申购,开放赎回
2020-07-29,1.3014,4.4459,2.20%,开放申购,开放赎回
2020-07-30,1.2996,4.4430,-0.14%,开放申购,开放赎回
2020-07-31,1.3126,4.4637,1.00%,开放申购,开放赎回
2020-08-03,1.3269,4.4864,1.09%,开放申购,开放赎回
2020-08-04,1.3241,4.4820,-0.21%,开放申购,开放赎回
2020-08-05,1.3336,4.4971,0.72%,开放申购,开放赎回
2020-08-06,1.3268,4.4863,-0.51%,开放申购,开放赎回
2020-08-07,1.3182,4.4726,-0.65%,开放申购,开放赎回
2020-08-10,1.3338,4.4974,1.18%,开放申购,开放赎回
2020-08-11,1.3282,4.4885,-0.42%,开放申购,开放赎回
2020-08-12,1.3047,4.4511,-1.77%,开放申购,开放赎回
2020-08-13,1.3011,4.4454,-0.28%,开放申购,开放赎回
2020-08-14,1.3254,4.4840,1.87%,开放申购,开放赎回
2020-08-17,1.3388,4.5054,1.01%,开放申购,开放赎回
2020-08-18,1.3587,4.5370,1.49%,开放申购,开放赎回
2020-08-19,1.3380,4.5041,-1.52%,开放申购,开放赎回
2020-08-20,1.3251,4.4836,-0.96%,开放申购,开放赎回
2020-08-21,1.3573,4.5348,2.43%,开放申购,开放赎回
2020-08-24,1.3618,4.5419,0.33%,开放申购,开放赎回
2020-08-25,1.3661,4.5488,0.32%,开放申购,开放赎回
2020-08-26,1.3435,4.5128,-1.65%,开放申购,开放赎回
2020-08-27,1.3521,4.5265,0.64%,开放申购,开放赎回
2020-08-28,1.3809,4.5723,2.13%,开放申购,开放赎回
2020-08-31,1.3796,4.5702,-0.09%,开放申购,开放赎回
2020-09-01,1.3859,4.5803,0.46%,开放申购,开放赎回
2020-09-02,1.3884,4.5842,0.18%,开放申购,开放赎回
2020-09-03,1.3971,4.5981,0.63%,开放申购,开放赎回
2020-09-04,1.3803,4.5713,-1.20%,开放申购,开放赎回
2020-09-07,1.3420,4.5104,-2.77%,开放申购,开放赎回
2020-09-08,1.3249,4.4832,-1.27%,开放申购,开放赎回
2020-09-09,1.2888,4.4258,-2.72%,开放申购,开放赎回
2020-09-10,1.2869,4.4228,-0.15%,开放申购,开放赎回
2020-09-11,1.3228,4.4799,2.79%,开放申购,开放赎回
2020-09-14,1.3419,4.5103,1.44%,开放申购,开放赎回
2020-09-15,1.3585,4.5367,1.24%,开放申购,开放赎回
2020-09-16,1.3473,4.5189,-0.82%,开放申购,开放赎回
2020-09-17,1.3345,4.4985,-0.95%,开放申购,开放赎回
2020-09-18,1.3428,4.5117,0.62%,开放申购,开放赎回
2020-09-21,1.3280,4.4882,-1.10%,开放申购,开放赎回
2020-09-22,1.3212,4.4774,-0.51%,开放申购,开放赎回
2020-09-23,1.3442,4.5139,1.74%,开放申购,开放赎回
2020-09-24,1.3196,4.4748,-1.83%,开放申购,开放赎回
2020-09-25,1.3039,4.4499,-1.19%,开放申购,开放赎回
2020-09-28,1.3116,4.4621,0.59%,开放申购,开放赎回
2020-09-29,1.3215,4.4778,0.75%,暂停申购,暂停赎回
2020-09-30,1.3292,4.4901,0.58%,暂停申购,暂停赎回
2020-10-09,1.3628,4.5435,2.53%,开放申购,开放赎回
2020-10-12,1.3946,4.5941,2.33%,开放申购,开放赎回
2020-10-13,1.4135,4.6241,1.36%,开放申购,开放赎回
2020-10-14,1.4188,4.6326,0.37%,开放申购,开放赎回
2020-10-15,1.4043,4.6095,-1.02%,开放申购,开放赎回
2020-10-16,1.3951,4.5949,-0.66%,开放申购,开放赎回
2020-10-19,1.3784,4.5683,-1.20%,开放申购,开放赎回
2020-10-20,1.3960,4.5963,1.28%,开放申购,开放赎回
2020-10-21,1.3938,4.5928,-0.16%,开放申购,开放赎回
2020-10-22,1.3840,4.5772,-0.70%,开放申购,开放赎回
2020-10-23,1.3613,4.5411,-1.64%,开放申购,开放赎回
2020-10-26,1.3739,4.5612,0.93%,暂停申购,暂停赎回
2020-10-27,1.3900,4.5868,1.17%,开放申购,开放赎回
2020-10-28,1.4127,4.6229,1.63%,开放申购,开放赎回
2020-10-29,1.4289,4.6486,1.15%,开放申购,开放赎回
2020-10-30,1.4065,4.6130,-1.57%,开放申购,开放赎回
2020-11-02,1.4412,4.6682,2.47%,开放申购,开放赎回
2020-11-03,1.4441,4.6728,0.20%,开放申购,开放赎回
2020-11-04,1.4492,4.6809,0.35%,开放申购,开放赎回
2020-11-05,1.4848,4.7375,2.46%,开放申购,开放赎回
2020-11-06,1.4806,4.7308,-0.28%,开放申购,开放赎回
2020-11-09,1.4795,4.7291,-0.07%,开放申购,开放赎回
2020-11-10,1.4821,4.7332,0.18%,开放申购,开放赎回
2020-11-11,1.4657,4.7072,-1.11%,开放申购,开放赎回
2020-11-12,1.4788,4.7280,0.89%,开放申购,开放赎回
2020-11-13,1.4571,4.6935,-1.47%,开放申购,开放赎回
2020-11-16,1.4573,4.6938,0.01%,开放申购,开放赎回
2020-11-17,1.4454,4.6749,-0.82%,开放申购,开放赎回
2020-11-18,1.4516,4.6847,0.43%,开放申购,开放赎回
2020-11-19,1.4721,4.7173,1.41%,开放申购,开放赎回
2020-11-20,1.4788,4.7280,0.46%,开放申购,开放赎回
2020-11-23,1.4889,4.7440,0.68%,开放申购,开放赎回
2020-11-24,1.4707,4.7151,-1.22%,开放申购,开放赎回
2020-11-25,1.4442,4.6730,-1.80%,开放申购,开放赎回
2020-11-26,1.4408,4.6676,-0.24%,开放申购,开放赎回
2020-11-27,1.4511,4.6839,0.71%,开放申购,开放赎回
2020-11-30,1.4357,4.6594,-1.06%,开放申购,开放赎回
2020-12-01,1.4608,4.6994,1.75%,开放申购,开放赎回
2020-12-02,1.4565,4.6925,-0.29%,开放申购,开放赎回
2020-12-03,1.4565,4.6925,0.00%,开放申购,开放赎回
2020-12-04,1.4544,4.6892,-0.14%,开放申购,开放赎回
2020-12-07,1.4476,4.6784,-0.47%,开放申购,开放赎回
2020-12-08,1.4413,4.6684,-0.44%,开放申购,开放赎回
2020-12-09,1.4325,4.6544,-0.61%,开放申购,开放赎回
2020-12-10,1.4458,4.6755,0.93%,开放申购,开放赎回
2020-12-11,1.4286,4.6482,-1.19%,开放申购,开放赎回
2020-12-14,1.4461,4.6760,1.22%,开放申购,开放赎回
2020-12-15,1.4568,4.6930,0.74%,开放申购,开放赎回
2020-12-16,1.4567,4.6928,-0.01%,开放申购,开放赎回
2020-12-17,1.4621,4.7014,0.37%,开放申购,开放赎回
2020-12-18,1.4714,4.7162,0.64%,开放申购,开放赎回
2020-12-21,1.4842,4.7366,0.87%,开放申购,开放赎回
2020-12-22,1.4678,4.7105,-1.10%,开放申购,开放赎回
2020-12-23,1.4933,4.7510,1.74%,开放申购,开放赎回
2020-12-24,1.4938,4.7518,0.03%,暂停申购,暂停赎回
2020-12-25,1.5051,4.7698,0.76%,暂停申购,暂停赎回
2020-12-28,1.5199,4.7933,0.98%,开放申购,开放赎回
2020-12-29,1.5069,4.7727,-0.86%,开放申购,开放赎回
2020-12-30,1.5225,4.7975,1.04%,开放申购,开放赎回
2020-12-31,1.5438,4.8314,1.40%,开放申购,开放赎回
2021-01-04,1.5745,4.8802,1.99%,开放申购,开放赎回
2021-01-05,1.5935,4.9104,1.21%,开放申购,开放赎回
2021-01-06,1.6162,4.9465,1.42%,开放申购,开放赎回
2021-01-07,1.6561,5.0099,2.47%,开放申购,开放赎回
2021-01-08,1.6573,5.0118,0.07%,开放申购,开放赎回
2021-01-11,1.6365,4.9788,-1.26%,开放申购,开放赎回
2021-01-12,1.6803,5.0484,2.68%,开放申购,开放赎回
2021-01-13,1.6640,5.0225,-0.97%,开放申购,开放赎回
2021-01-14,1.6350,4.9764,-1.74%,开放申购,开放赎回
2021-01-15,1.6408,4.9856,0.35%,开放申购,开放赎回
2021-01-18,1.6706,5.0330,1.82%,开放申购,开放赎回
2021-01-19,1.6640,5.0225,-0.40%,开放申购,开放赎回
2021-01-20,1.6913,5.0659,1.64%,开放申购,开放赎回
2021-01-21,1.7141,5.1022,1.35%,开放申购,开放赎回
2021-01-22,1.7364,5.1376,1.30%,开放申购,开放赎回
2021-01-25,1.7611,5.1769,1.42%,开放申购,开放赎回
2021-01-26,1.7252,5.1198,-2.04%,开放申购,开放赎回
2021-01-27,1.7303,5.1279,0.30%,开放申购,开放赎回
2021-01-28,1.6641,5.0227,-3.83%,开放申购,开放赎回
2021-01-29,1.6511,5.0020,-0.78%,开放申购,开放赎回
2021-02-01,1.6830,5.0527,1.93%,开放申购,开放赎回
2021-02-02,1.7238,5.1176,2.42%,开放申购,开放赎回
2021-02-03,1.7278,5.1240,0.23%,开放申购,开放赎回
2021-02-04,1.7091,5.0942,-1.08%,开放申购,开放赎回
2021-02-05,1.7232,5.1166,0.82%,开放申购,开放赎回
2021-02-08,1.7422,5.1469,1.10%,开放申购,开放赎回
2021-02-09,1.7671,5.1865,1.43%,暂停申购,暂停赎回
2021-02-10,1.8105,5.2555,2.46%,暂停申购,暂停赎回
2021-02-18,1.7898,5.2226,-1.14%,开放申购,开放赎回
2021-02-19,1.7693,5.1900,-1.15%,开放申购,开放赎回
2021-02-22,1.6864,5.0581,-4.69%,开放申购,开放赎回
2021-02-23,1.6797,5.0475,-0.40%,开放申购,开放赎回
2021-02-24,1.6353,4.9769,-2.64%,开放申购,开放赎回
2021-02-25,1.6364,4.9786,0.07%,开放申购,开放赎回
2021-02-26,1.5936,4.9105,-2.62%,开放申购,开放赎回
2021-03-01,1.6416,4.9869,3.01%,开放申购,开放赎回
2021-03-02,1.6265,4.9629,-0.92%,开放申购,开放赎回
2021-03-03,1.6311,4.9702,0.28%,开放申购,开放赎回
2021-03-04,1.5587,4.8550,-4.44%,开放申购,开放赎回
2021-03-05,1.5599,4.8570,0.08%,开放申购,开放赎回
2021-03-08,1.4944,4.7528,-4.20%,开放申购,开放赎回
2021-03-09,1.4862,4.7398,-0.55%,开放申购,开放赎回
2021-03-10,1.5135,4.7832,1.84%,开放申购,开放赎回
2021-03-11,1.5440,4.8317,2.02%,开放申购,开放赎回
2021-03-12,1.5402,4.8256,-0.25%,开放申购,开放赎回
2021-03-15,1.4971,4.7571,-2.80%,开放申购,开放赎回
2021-03-16,1.5159,4.7870,1.26%,开放申购,开放赎回
2021-03-17,1.5346,4.8167,1.23%,开放申购,开放赎回
2021-03-18,1.5629,4.8617,1.84%,开放申购,开放赎回
2021-03-19,1.5296,4.8088,-2.13%,开放申购,开放赎回
2021-03-22,1.5344,4.8164,0.31%,开放申购,开放赎回
2021-03-23,1.4994,4.7607,-2.28%,开放申购,开放赎回
2021-03-24,1.4613,4.7002,-2.54%,开放申购,开放赎回
2021-03-25,1.4600,4.6981,-0.09%,开放申购,开放赎回
2021-03-26,1.4923,4.7495,2.21%,开放申购,开放赎回
2021-03-29,1.4861,4.7396,-0.42%,开放申购,开放赎回
2021-03-30,1.5067,4.7724,1.39%,开放申购,开放赎回
2021-03-31,1.5077,4.7739,0.07%,开放申购,开放赎回
2021-04-01,1.5357,4.8185,1.86%,开放申购,开放赎回
2021-04-02,1.5381,4.8223,0.16%,暂停申购,暂停赎回
2021-04-06,1.5402,4.8256,0.14%,暂停申购,暂停赎回
2021-04-07,1.5263,4.8035,-0.90%,开放申购,开放赎回
