2020-02-18,1.1440,1.9624,0%,封闭期,封闭期
2020-07-28,1.4329,2.2513,1.45%,开放申购,开放赎回
2020-07-29,1.4567,2.2751,1.66%,开放申购,开放赎回
2020-07-30,1.4479,2.2663,-0.60%,开放申购,开放赎回
2020-07-31,1.4518,2.2702,0.27%,开放申购,开放赎回
2020-08-03,1.4670,2.2854,1.05%,开放申购,开放赎回
2020-08-04,1.4700,2.2884,0.20%,开放申购,开放赎回
2020-08-05,1.4891,2.3075,1.30%,开放申购,开放赎回
2020-08-06,1.4787,2.2971,-0.70%,开放申购,开放赎回
2020-08-07,1.4675,2.2859,-0.76%,开放申购,开放赎回
2020-08-10,1.4688,2.2872,0.09%,开放申购,开放赎回
2020-08-11,1.4628,2.2812,-0.41%,开放申购,开放赎回
2020-08-12,1.4349,2.2533,-1.91%,开放申购,开放赎回
2020-08-13,1.4346,2.2530,-0.02%,开放申购,开放赎回
2020-08-14,1.4487,2.2671,0.98%,开放申购,开放赎回
2020-08-17,1.4591,2.2775,0.72%,开放申购,开放赎回
2020-08-18,1.4736,2.2920,0.99%,开放申购,开放赎回
2020-08-19,1.4558,2.2742,-1.21%,开放申购,开放赎回
2020-08-20,1.4405,2.2589,-1.05%,开放申购,开放赎回
2020-08-21,1.4599,2.2783,1.35%,开放申购,开放赎回
2020-08-24,1.4756,2.2940,1.08%,开放申购,开放赎回
2020-08-25,1.4731,2.2915,-0.17%,开放申购,开放赎回
2020-08-26,1.4575,2.2759,-1.06%,开放申购,开放赎回
2020-08-27,1.4776,2.2960,1.38%,开放申购,开放赎回
2020-08-28,1.4931,2.3115,1.05%,开放申购,开放赎回
2020-08-31,1.4818,2.3002,-0.76%,开放申购,开放赎回
2020-09-01,1.4916,2.3100,0.66%,开放申购,开放赎回
2020-09-02,1.4986,2.3170,0.47%,开放申购,开放赎回
2020-09-03,1.4856,2.3040,-0.87%,开放申购,开放赎回
2020-09-04,1.4663,2.2847,-1.30%,开放申购,开放赎回
2020-09-07,1.4248,2.2432,-2.83%,开放申购,开放赎回
2020-09-08,1.4121,2.2305,-0.89%,开放申购,开放赎回
2020-09-09,1.3807,2.1991,-2.22%,开放申购,开放赎回
2020-09-10,1.3834,2.2018,0.20%,开放申购,开放赎回
2020-09-11,1.4085,2.2269,1.81%,开放申购,开放赎回
2020-09-14,1.4196,2.2380,0.79%,开放申购,开放赎回
2020-09-15,1.4305,2.2489,0.77%,开放申购,开放赎回
2020-09-16,1.4263,2.2447,-0.29%,开放申购,开放赎回
2020-09-17,1.4183,2.2367,-0.56%,开放申购,开放赎回
2020-09-18,1.4321,2.2505,0.97%,开放申购,开放赎回
2020-09-21,1.4105,2.2289,-1.51%,开放申购,开放赎回
2020-09-22,1.3981,2.2165,-0.88%,开放申购,开放赎回
2020-09-23,1.4124,2.2308,1.02%,开放申购,开放赎回
2020-09-24,1.3872,2.2056,-1.78%,开放申购,开放赎回
2020-09-25,1.3798,2.1982,-0.53%,开放申购,开放赎回
2020-09-28,1.3807,2.1991,0.07%,开放申购,开放赎回
2020-09-29,1.3866,2.2050,0.43%,开放申购,开放赎回
2020-09-30,1.3970,2.2154,0.75%,开放申购,开放赎回
2020-10-09,1.4339,2.2523,2.64%,开放申购,开放赎回
2020-10-12,1.4559,2.2743,1.53%,开放申购,开放赎回
2020-10-13,1.4606,2.2790,0.32%,开放申购,开放赎回
2020-10-14,1.4662,2.2846,0.38%,开放申购,开放赎回
2020-10-15,1.4461,2.2645,-1.37%,开放申购,开放赎回
2020-10-16,1.4383,2.2567,-0.54%,开放申购,开放赎回
2020-10-19,1.4157,2.2341,-1.57%,开放申购,开放赎回
2020-10-20,1.4376,2.2560,1.55%,开放申购,开放赎回
2020-10-21,1.4346,2.2530,-0.21%,开放申购,开放赎回
2020-10-22,1.4286,2.2470,-0.42%,开放申购,开放赎回
2020-10-23,1.4116,2.2300,-1.19%,开放申购,开放赎回
2020-10-26,1.4149,2.2333,0.23%,开放申购,开放赎回
2020-10-27,1.4234,2.2418,0.60%,开放申购,开放赎回
2020-10-28,1.4414,2.2598,1.26%,开放申购,开放赎回
2020-10-29,1.4593,2.2777,1.24%,开放申购,开放赎回
2020-10-30,1.4418,2.2602,-1.20%,开放申购,开放赎回
2020-11-02,1.4589,2.2773,1.19%,开放申购,开放赎回
2020-11-03,1.4681,2.2865,0.63%,开放申购,开放赎回
2020-11-04,1.4882,2.3066,1.37%,开放申购,开放赎回
2020-11-05,1.5267,2.3451,2.59%,开放申购,开放赎回
2020-11-06,1.5100,2.3284,-1.09%,开放申购,开放赎回
2020-11-09,1.5213,2.3397,0.75%,开放申购,开放赎回
2020-11-10,1.5026,2.3210,-1.23%,开放申购,开放赎回
2020-11-11,1.4619,2.2803,-2.71%,开放申购,开放赎回
2020-11-12,1.4959,2.3143,2.33%,开放申购,开放赎回
2020-11-13,1.4999,2.3183,0.27%,开放申购,开放赎回
2020-11-16,1.5184,2.3368,1.23%,开放申购,开放赎回
2020-11-17,1.5031,2.3215,-1.01%,开放申购,开放赎回
2020-11-18,1.4998,2.3182,-0.22%,开放申购,开放赎回
2020-11-19,1.5133,2.3317,0.90%,开放申购,开放赎回
2020-11-20,1.5307,2.3491,1.15%,开放申购,开放赎回
2020-11-23,1.5341,2.3525,0.22%,开放申购,开放赎回
2020-11-24,1.5237,2.3421,-0.68%,开放申购,开放赎回
2020-11-25,1.4859,2.3043,-2.48%,开放申购,开放赎回
2020-11-26,1.4916,2.3100,0.38%,开放申购,开放赎回
2020-11-27,1.5016,2.3200,0.67%,开放申购,开放赎回
2020-11-30,1.4779,2.2963,-1.58%,开放申购,开放赎回
2020-12-01,1.4953,2.3137,1.18%,开放申购,开放赎回
2020-12-02,1.4837,2.3021,-0.78%,开放申购,开放赎回
2020-12-03,1.4981,2.3165,0.97%,开放申购,开放赎回
2020-12-04,1.5059,2.3243,0.52%,开放申购,开放赎回
2020-12-07,1.4934,2.3118,-0.83%,开放申购,开放赎回
2020-12-08,1.4968,2.3152,0.23%,开放申购,开放赎回
2020-12-09,1.4864,2.3048,-0.69%,开放申购,开放赎回
2020-12-10,1.4898,2.3082,0.23%,开放申购,开放赎回
2020-12-11,1.4910,2.3094,0.08%,开放申购,开放赎回
2020-12-14,1.5031,2.3215,0.81%,开放申购,开放赎回
2020-12-15,1.5152,2.3336,0.81%,开放申购,开放赎回
2020-12-16,1.5289,2.3473,0.90%,开放申购,开放赎回
2020-12-17,1.5373,2.3557,0.55%,开放申购,开放赎回
2020-12-18,1.5410,2.3594,0.24%,开放申购,开放赎回
2020-12-21,1.5655,2.3839,1.59%,开放申购,开放赎回
2020-12-22,1.5510,2.3694,-0.93%,开放申购,开放赎回
2020-12-23,1.5736,2.3920,1.46%,开放申购,开放赎回
2020-12-24,1.5758,2.3942,0.14%,开放申购,开放赎回
2020-12-25,1.5868,2.4052,0.70%,开放申购,开放赎回
2020-12-28,1.5881,2.4065,0.08%,开放申购,开放赎回
2020-12-29,1.5780,2.3964,-0.64%,开放申购,开放赎回
2020-12-30,1.6121,2.4305,2.16%,开放申购,开放赎回
2020-12-31,1.6357,2.4541,1.46%,开放申购,开放赎回
2021-01-04,1.6764,2.4948,2.49%,限制大额申购,开放赎回
2021-01-05,1.7024,2.5208,1.55%,限制大额申购,开放赎回
2021-01-06,1.7180,2.5364,0.92%,限制大额申购,开放赎回
2021-01-07,1.7306,2.5490,0.73%,限制大额申购,开放赎回
2021-01-08,1.7496,2.5680,1.10%,限制大额申购,开放赎回
2021-01-11,1.7392,2.5576,-0.59%,限制大额申购,开放赎回
2021-01-12,1.7668,2.5852,1.59%,限制大额申购,开放赎回
2021-01-13,1.7497,2.5681,-0.97%,限制大额申购,开放赎回
2021-01-14,1.7359,2.5543,-0.79%,限制大额申购,开放赎回
2021-01-15,1.7189,2.5373,-0.98%,限制大额申购,开放赎回
2021-01-18,1.7398,2.5582,1.22%,限制大额申购,开放赎回
2021-01-19,1.7565,2.5749,0.96%,限制大额申购,开放赎回
2021-01-20,1.7807,2.5991,1.38%,限制大额申购,开放赎回
2021-01-21,1.8033,2.6217,1.27%,限制大额申购,开放赎回
2021-01-22,1.8175,2.6359,0.79%,限制大额申购,开放赎回
2021-01-25,1.8642,2.6826,2.57%,限制大额申购,开放赎回
2021-01-26,1.8260,2.6444,-2.05%,限制大额申购,开放赎回
2021-01-27,1.8153,2.6337,-0.59%,限制大额申购,开放赎回
2021-01-28,1.7507,2.5691,-3.56%,开放申购,开放赎回
2021-01-29,1.7472,2.5656,-0.20%,开放申购,开放赎回
2021-02-01,1.7737,2.5921,1.52%,开放申购,开放赎回
2021-02-02,1.8226,2.6410,2.76%,开放申购,开放赎回
2021-02-03,1.8191,2.6375,-0.19%,开放申购,开放赎回
2021-02-04,1.8158,2.6342,-0.18%,开放申购,开放赎回
2021-02-05,1.8145,2.6329,-0.07%,开放申购,开放赎回
2021-02-08,1.8362,2.6546,1.20%,开放申购,开放赎回
2021-02-09,1.8615,2.6799,1.38%,开放申购,开放赎回
2021-02-10,1.8911,2.7095,1.59%,开放申购,开放赎回
2021-02-18,1.8565,2.6749,-1.83%,开放申购,开放赎回
2021-02-19,1.8513,2.6697,-0.28%,开放申购,开放赎回
2021-02-22,1.7747,2.5931,-4.14%,开放申购,开放赎回
2021-02-23,1.7774,2.5958,0.15%,开放申购,开放赎回
2021-02-24,1.7227,2.5411,-3.08%,开放申购,开放赎回
2021-02-25,1.7276,2.5460,0.28%,开放申购,开放赎回
2021-02-26,1.6825,2.5009,-2.61%,开放申购,开放赎回
2021-03-01,1.7212,2.5396,2.30%,开放申购,开放赎回
2021-03-02,1.7051,2.5235,-0.94%,开放申购,开放赎回
2021-03-03,1.7275,2.5459,1.31%,开放申购,开放赎回
2021-03-04,1.6659,2.4843,-3.57%,开放申购,开放赎回
2021-03-05,1.6608,2.4792,-0.31%,开放申购,开放赎回
2021-03-08,1.5976,2.4160,-3.81%,开放申购,开放赎回
2021-03-09,1.5892,2.4076,-0.53%,开放申购,开放赎回
2021-03-10,1.6145,2.4329,1.59%,开放申购,开放赎回
2021-03-11,1.6578,2.4762,2.68%,开放申购,开放赎回
2021-03-12,1.6418,2.4602,-0.97%,开放申购,开放赎回
2021-03-15,1.6096,2.4280,-1.96%,开放申购,开放赎回
2021-03-16,1.6322,2.4506,1.40%,开放申购,开放赎回
2021-03-17,1.6487,2.4671,1.01%,开放申购,开放赎回
2021-03-18,1.6678,2.4862,1.16%,开放申购,开放赎回
2021-03-19,1.6385,2.4569,-1.76%,开放申购,开放赎回
2021-03-22,1.6408,2.4592,0.14%,开放申购,开放赎回
2021-03-23,1.6187,2.4371,-1.35%,开放申购,开放赎回
2021-03-24,1.5787,2.3971,-2.47%,开放申购,开放赎回
2021-03-25,1.5805,2.3989,0.11%,开放申购,开放赎回
2021-03-26,1.6220,2.4404,2.63%,开放申购,开放赎回
2021-03-29,1.6198,2.4382,-0.14%,开放申购,开放赎回
2021-03-30,1.6418,2.4602,1.36%,开放申购,开放赎回
2021-03-31,1.6354,2.4538,-0.39%,开放申购,开放赎回
2021-04-01,1.6661,2.4845,1.88%,开放申购,开放赎回
2021-04-02,1.6743,2.4927,0.49%,开放申购,开放赎回
2021-04-06,1.6731,2.4915,-0.07%,开放申购,开放赎回
2021-04-07,1.6595,2.4779,-0.81%,开放申购,开放赎回
