2016-01-29,1.0000,1.0000,0%,封闭期,封闭期
2016-02-01,1.0000,1.0000,0.00%,开放申购,开放赎回
2016-02-02,1.0010,1.0010,0.10%,开放申购,开放赎回
2016-02-03,1.0010,1.0010,0.00%,开放申购,开放赎回
2016-02-04,1.0020,1.0020,0.10%,开放申购,开放赎回
2016-02-05,1.0000,1.0000,-0.20%,开放申购,开放赎回
2016-02-15,1.0020,1.0020,0.20%,开放申购,开放赎回
2016-02-16,1.0080,1.0080,0.60%,开放申购,开放赎回
2016-02-17,1.0100,1.0100,0.20%,开放申购,开放赎回
2016-02-18,1.0090,1.0090,-0.10%,开放申购,开放赎回
2016-02-19,1.0070,1.0070,-0.20%,开放申购,开放赎回
2016-02-22,1.0080,1.0080,0.10%,开放申购,开放赎回
2016-02-23,1.0040,1.0040,-0.40%,开放申购,开放赎回
2016-02-24,1.0000,1.0000,-0.40%,开放申购,开放赎回
2016-02-25,0.9920,0.9920,-0.80%,开放申购,开放赎回
2016-02-26,0.9920,0.9920,0.00%,开放申购,开放赎回
2016-02-29,0.9860,0.9860,-0.60%,开放申购,开放赎回
2016-03-01,0.9890,0.9890,0.30%,开放申购,开放赎回
2016-03-02,0.9950,0.9950,0.61%,开放申购,开放赎回
2016-03-03,0.9930,0.9930,-0.20%,开放申购,开放赎回
2016-03-04,0.9870,0.9870,-0.60%,开放申购,开放赎回
2016-03-07,0.9900,0.9900,0.30%,开放申购,开放赎回
2016-03-08,0.9900,0.9900,0.00%,开放申购,开放赎回
2016-03-09,0.9860,0.9860,-0.40%,开放申购,开放赎回
2016-03-10,0.9830,0.9830,-0.30%,开放申购,开放赎回
2016-03-11,0.9830,0.9830,0.00%,开放申购,开放赎回
2016-03-14,0.9900,0.9900,0.71%,开放申购,开放赎回
2016-03-15,0.9880,0.9880,-0.20%,开放申购,开放赎回
2016-03-16,0.9880,0.9880,0.00%,开放申购,开放赎回
2016-03-17,0.9940,0.9940,0.61%,开放申购,开放赎回
2016-03-18,1.0010,1.0010,0.70%,开放申购,开放赎回
2016-03-21,1.0090,1.0090,0.80%,开放申购,开放赎回
2016-03-22,1.0060,1.0060,-0.30%,开放申购,开放赎回
2016-03-23,1.0140,1.0140,0.80%,开放申购,开放赎回
2016-03-24,1.0130,1.0130,-0.10%,开放申购,开放赎回
2016-03-25,1.0090,1.0090,-0.39%,开放申购,开放赎回
2016-03-28,1.0070,1.0070,-0.20%,开放申购,开放赎回
2016-03-29,1.0030,1.0030,-0.40%,开放申购,开放赎回
2016-03-30,1.0160,1.0160,1.30%,开放申购,开放赎回
2016-03-31,1.0130,1.0130,-0.30%,开放申购,开放赎回
2016-04-01,1.0100,1.0100,-0.30%,开放申购,开放赎回
2016-04-05,1.0160,1.0160,0.59%,开放申购,开放赎回
2016-04-06,1.0190,1.0190,0.30%,开放申购,开放赎回
2016-04-07,1.0110,1.0110,-0.79%,开放申购,开放赎回
2016-04-08,1.0080,1.0080,-0.30%,开放申购,开放赎回
2016-04-11,1.0160,1.0160,0.79%,开放申购,开放赎回
2016-04-12,1.0130,1.0130,-0.30%,开放申购,开放赎回
2016-04-13,1.0190,1.0190,0.59%,开放申购,开放赎回
2016-04-14,1.0250,1.0250,0.59%,开放申购,开放赎回
2016-04-15,1.0230,1.0230,-0.20%,开放申购,开放赎回
2016-04-18,1.0200,1.0200,-0.29%,开放申购,开放赎回
2016-04-19,1.0230,1.0230,0.29%,开放申购,开放赎回
2016-04-20,1.0190,1.0190,-0.39%,开放申购,开放赎回
2016-04-21,1.0170,1.0170,-0.20%,开放申购,开放赎回
2016-04-22,1.0170,1.0170,0.00%,开放申购,开放赎回
2016-04-25,1.0140,1.0140,-0.30%,开放申购,开放赎回
2016-04-26,1.0160,1.0160,0.20%,开放申购,开放赎回
2016-04-27,1.0130,1.0130,-0.30%,开放申购,开放赎回
2016-04-28,1.0150,1.0150,0.20%,开放申购,开放赎回
2016-04-29,1.0170,1.0170,0.20%,开放申购,开放赎回
2016-05-03,1.0290,1.0290,1.18%,开放申购,开放赎回
2016-05-04,1.0280,1.0280,-0.10%,开放申购,开放赎回
2016-05-05,1.0300,1.0300,0.19%,开放申购,开放赎回
2016-05-06,1.0240,1.0240,-0.58%,开放申购,开放赎回
2016-05-09,1.0100,1.0100,-1.37%,开放申购,开放赎回
2016-05-10,1.0080,1.0080,-0.20%,开放申购,开放赎回
2016-05-11,1.0100,1.0100,0.20%,开放申购,开放赎回
2016-05-12,1.0240,1.0240,1.39%,开放申购,开放赎回
2016-05-13,1.0250,1.0250,0.10%,开放申购,开放赎回
2016-05-16,1.0380,1.0380,1.27%,开放申购,开放赎回
2016-05-17,1.0320,1.0320,-0.58%,开放申购,开放赎回
2016-05-18,1.0260,1.0260,-0.58%,开放申购,开放赎回
2016-05-19,1.0370,1.0370,1.07%,开放申购,开放赎回
2016-05-20,1.0320,1.0320,-0.48%,开放申购,开放赎回
2016-05-23,1.0340,1.0340,0.19%,开放申购,开放赎回
2016-05-24,1.0300,1.0300,-0.39%,开放申购,开放赎回
2016-05-25,1.0210,1.0210,-0.87%,开放申购,开放赎回
2016-05-26,1.0330,1.0330,1.18%,开放申购,开放赎回
2016-05-27,1.0280,1.0280,-0.48%,开放申购,开放赎回
2016-05-30,1.0240,1.0240,-0.39%,开放申购,开放赎回
2016-05-31,1.0550,1.0550,3.03%,开放申购,开放赎回
2016-06-01,1.0610,1.0610,0.57%,开放申购,开放赎回
2016-06-02,1.0660,1.0660,0.47%,开放申购,开放赎回
2016-06-03,1.0660,1.0660,0.00%,开放申购,开放赎回
2016-06-06,1.0680,1.0680,0.19%,开放申购,开放赎回
2016-06-07,1.0710,1.0710,0.28%,开放申购,开放赎回
2016-06-08,1.0600,1.0600,-1.03%,开放申购,开放赎回
2016-06-13,1.0340,1.0340,-2.45%,开放申购,开放赎回
2016-06-14,1.0400,1.0400,0.58%,开放申购,开放赎回
2016-06-15,1.0690,1.0690,2.79%,开放申购,开放赎回
2016-06-16,1.0760,1.0760,0.65%,开放申购,开放赎回
2016-06-17,1.0690,1.0690,-0.65%,开放申购,开放赎回
2016-06-20,1.0760,1.0760,0.65%,开放申购,开放赎回
2016-06-21,1.0690,1.0690,-0.65%,开放申购,开放赎回
2016-06-22,1.0780,1.0780,0.84%,开放申购,开放赎回
2016-06-23,1.0550,1.0550,-2.13%,开放申购,开放赎回
2016-06-24,1.0490,1.0490,-0.57%,开放申购,开放赎回
2016-06-27,1.0650,1.0650,1.53%,开放申购,开放赎回
2016-06-28,1.0710,1.0710,0.56%,开放申购,开放赎回
2016-06-29,1.0760,1.0760,0.47%,开放申购,开放赎回
2016-06-30,1.0710,1.0710,-0.46%,开放申购,开放赎回
2016-07-01,1.0740,1.0740,0.28%,开放申购,开放赎回
2016-07-04,1.1000,1.1000,2.42%,开放申购,开放赎回
2016-07-05,1.1110,1.1110,1.00%,开放申购,开放赎回
2016-07-06,1.1200,1.1200,0.81%,开放申购,开放赎回
2016-07-07,1.1210,1.1210,0.09%,开放申购,开放赎回
2016-07-08,1.1120,1.1120,-0.80%,开放申购,开放赎回
2016-07-11,1.1080,1.1080,-0.36%,开放申购,开放赎回
2016-07-12,1.1170,1.1170,0.81%,开放申购,开放赎回
2016-07-13,1.1230,1.1230,0.54%,开放申购,开放赎回
2016-07-14,1.1130,1.1130,-0.89%,开放申购,开放赎回
2016-07-15,1.1100,1.1100,-0.27%,开放申购,开放赎回
2016-07-18,1.1130,1.1130,0.27%,开放申购,开放赎回
2016-07-19,1.1120,1.1120,-0.09%,开放申购,开放赎回
2016-07-20,1.1200,1.1200,0.72%,开放申购,开放赎回
2016-07-21,1.1240,1.1240,0.36%,开放申购,开放赎回
2016-07-22,1.1130,1.1130,-0.98%,开放申购,开放赎回
2016-07-25,1.1070,1.1070,-0.54%,开放申购,开放赎回
2016-07-26,1.1220,1.1220,1.36%,开放申购,开放赎回
2016-07-27,1.0940,1.0940,-2.50%,开放申购,开放赎回
2016-07-28,1.0990,1.0990,0.46%,开放申购,开放赎回
2016-07-29,1.0970,1.0970,-0.18%,开放申购,开放赎回
2016-08-01,1.0940,1.0940,-0.27%,开放申购,开放赎回
2016-08-02,1.0990,1.0990,0.46%,开放申购,开放赎回
2016-08-03,1.1070,1.1070,0.73%,开放申购,开放赎回
2016-08-04,1.1190,1.1190,1.08%,开放申购,开放赎回
2016-08-05,1.1070,1.1070,-1.07%,开放申购,开放赎回
2016-08-08,1.1160,1.1160,0.81%,开放申购,开放赎回
2016-08-09,1.1240,1.1240,0.72%,开放申购,开放赎回
2016-08-10,1.1180,1.1180,-0.53%,开放申购,开放赎回
2016-08-11,1.1040,1.1040,-1.25%,开放申购,开放赎回
2016-08-12,1.1040,1.1040,0.00%,开放申购,开放赎回
2016-08-15,1.1280,1.1280,2.17%,开放申购,开放赎回
2016-08-16,1.1280,1.1280,0.00%,开放申购,开放赎回
2016-08-17,1.1300,1.1300,0.18%,开放申购,开放赎回
2016-08-18,1.1200,1.1200,-0.89%,开放申购,开放赎回
2016-08-19,1.1170,1.1170,-0.27%,开放申购,开放赎回
2016-08-22,1.0970,1.0970,-1.79%,开放申购,开放赎回
2016-08-23,1.0970,1.0970,0.00%,开放申购,开放赎回
2016-08-24,1.0980,1.0980,0.09%,开放申购,开放赎回
2016-08-25,1.0970,1.0970,-0.09%,开放申购,开放赎回
2016-08-26,1.1070,1.1070,0.91%,开放申购,开放赎回
2016-08-29,1.1110,1.1110,0.36%,开放申购,开放赎回
2016-08-30,1.1110,1.1110,0.00%,开放申购,开放赎回
2016-08-31,1.1140,1.1140,0.27%,开放申购,开放赎回
2016-09-01,1.1110,1.1110,-0.27%,开放申购,开放赎回
2016-09-02,1.1140,1.1140,0.27%,开放申购,开放赎回
2016-09-05,1.1260,1.1260,1.08%,开放申购,开放赎回
2016-09-06,1.1390,1.1390,1.15%,开放申购,开放赎回
2016-09-07,1.1440,1.1440,0.44%,开放申购,开放赎回
2016-09-08,1.1510,1.1510,0.61%,开放申购,开放赎回
2016-09-09,1.1420,1.1420,-0.78%,开放申购,开放赎回
2016-09-12,1.1120,1.1120,-2.63%,开放申购,开放赎回
2016-09-13,1.1150,1.1150,0.27%,开放申购,开放赎回
2016-09-14,1.1070,1.1070,-0.72%,开放申购,开放赎回
2016-09-19,1.1160,1.1160,0.81%,开放申购,开放赎回
2016-09-20,1.1210,1.1210,0.45%,开放申购,开放赎回
2016-09-21,1.1180,1.1180,-0.27%,开放申购,开放赎回
2016-09-22,1.1320,1.1320,1.25%,开放申购,开放赎回
2016-09-23,1.1330,1.1330,0.09%,开放申购,开放赎回
2016-09-26,1.1230,1.1230,-0.88%,开放申购,开放赎回
2016-09-27,1.1310,1.1310,0.71%,开放申购,开放赎回
2016-09-28,1.1270,1.1270,-0.35%,开放申购,开放赎回
2016-09-29,1.1340,1.1340,0.62%,开放申购,开放赎回
2016-09-30,1.1410,1.1410,0.62%,开放申购,开放赎回
2016-10-10,1.1490,1.1490,0.70%,开放申购,开放赎回
2016-10-11,1.1470,1.1470,-0.17%,开放申购,开放赎回
2016-10-12,1.1380,1.1380,-0.78%,开放申购,开放赎回
2016-10-13,1.1400,1.1400,0.18%,开放申购,开放赎回
2016-10-14,1.1370,1.1370,-0.26%,开放申购,开放赎回
2016-10-17,1.1230,1.1230,-1.23%,开放申购,开放赎回
2016-10-18,1.1340,1.1340,0.98%,开放申购,开放赎回
2016-10-19,1.1300,1.1300,-0.35%,开放申购,开放赎回
2016-10-20,1.1280,1.1280,-0.18%,开放申购,开放赎回
2016-10-21,1.1270,1.1270,-0.09%,开放申购,开放赎回
2016-10-24,1.1410,1.1410,1.24%,开放申购,开放赎回
2016-10-25,1.1510,1.1510,0.88%,开放申购,开放赎回
2016-10-26,1.1480,1.1480,-0.26%,开放申购,开放赎回
2016-10-27,1.1520,1.1520,0.35%,开放申购,开放赎回
2016-10-28,1.1480,1.1480,-0.35%,开放申购,开放赎回
2016-10-31,1.1470,1.1470,-0.09%,开放申购,开放赎回
2016-11-01,1.1570,1.1570,0.87%,开放申购,开放赎回
2016-11-02,1.1550,1.1550,-0.17%,开放申购,开放赎回
2016-11-03,1.1620,1.1620,0.61%,开放申购,开放赎回
2016-11-04,1.1590,1.1590,-0.26%,开放申购,开放赎回
2016-11-07,1.1550,1.1550,-0.35%,开放申购,开放赎回
2016-11-08,1.1590,1.1590,0.35%,开放申购,开放赎回
2016-11-09,1.1610,1.1610,0.17%,开放申购,开放赎回
2016-11-10,1.1780,1.1780,1.46%,开放申购,开放赎回
2016-11-11,1.1790,1.1790,0.08%,开放申购,开放赎回
2016-11-14,1.1760,1.1760,-0.25%,开放申购,开放赎回
2016-11-15,1.1740,1.1740,-0.17%,开放申购,开放赎回
2016-11-16,1.1710,1.1710,-0.26%,开放申购,开放赎回
2016-11-17,1.1690,1.1690,-0.17%,开放申购,开放赎回
2016-11-18,1.1630,1.1630,-0.51%,开放申购,开放赎回
2016-11-21,1.1590,1.1590,-0.34%,开放申购,开放赎回
2016-11-22,1.1700,1.1700,0.95%,开放申购,开放赎回
2016-11-23,1.1630,1.1630,-0.60%,开放申购,开放赎回
2016-11-24,1.1600,1.1600,-0.26%,开放申购,开放赎回
2016-11-25,1.1700,1.1700,0.86%,开放申购,开放赎回
2016-11-28,1.1700,1.1700,0.00%,开放申购,开放赎回
2016-11-29,1.1660,1.1660,-0.34%,开放申购,开放赎回
2016-11-30,1.1590,1.1590,-0.60%,开放申购,开放赎回
2016-12-01,1.1670,1.1670,0.69%,开放申购,开放赎回
2016-12-02,1.1600,1.1600,-0.60%,开放申购,开放赎回
2016-12-05,1.1580,1.1580,-0.17%,开放申购,开放赎回
2016-12-06,1.1560,1.1560,-0.17%,开放申购,开放赎回
2016-12-07,1.1670,1.1670,0.95%,开放申购,开放赎回
2016-12-08,1.1700,1.1700,0.26%,开放申购,开放赎回
2016-12-09,1.1700,1.1700,0.00%,开放申购,开放赎回
2016-12-12,1.1230,1.1230,-4.02%,开放申购,开放赎回
2016-12-13,1.1310,1.1310,0.71%,开放申购,开放赎回
2016-12-14,1.1270,1.1270,-0.35%,开放申购,开放赎回
2016-12-15,1.1310,1.1310,0.35%,开放申购,开放赎回
2016-12-16,1.1300,1.1300,-0.09%,开放申购,开放赎回
2016-12-19,1.1310,1.1310,0.09%,开放申购,开放赎回
2016-12-20,1.1220,1.1220,-0.80%,开放申购,开放赎回
2016-12-21,1.1320,1.1320,0.89%,开放申购,开放赎回
2016-12-22,1.1290,1.1290,-0.27%,开放申购,开放赎回
2016-12-23,1.1120,1.1120,-1.51%,开放申购,开放赎回
2016-12-26,1.1210,1.1210,0.81%,开放申购,开放赎回
2016-12-27,1.1220,1.1220,0.09%,开放申购,开放赎回
2016-12-28,1.1150,1.1150,-0.62%,开放申购,开放赎回
2016-12-29,1.1130,1.1130,-0.18%,开放申购,开放赎回
2016-12-30,1.1160,1.1160,0.27%,开放申购,开放赎回
2016-12-31,1.1160,1.1160,0.00%,开放申购,开放赎回
2017-01-03,1.1270,1.1270,0.99%,开放申购,开放赎回
2017-01-04,1.1500,1.1500,2.04%,开放申购,开放赎回
2017-01-05,1.1510,1.1510,0.09%,开放申购,开放赎回
2017-01-06,1.1420,1.1420,-0.78%,开放申购,开放赎回
2017-01-09,1.1520,1.1520,0.88%,开放申购,开放赎回
2017-01-10,1.1510,1.1510,-0.09%,开放申购,开放赎回
2017-01-11,1.1370,1.1370,-1.22%,开放申购,开放赎回
2017-01-12,1.1240,1.1240,-1.14%,开放申购,开放赎回
2017-01-13,1.1070,1.1070,-1.51%,开放申购,开放赎回
2017-01-16,1.0780,1.0780,-2.62%,开放申购,开放赎回
2017-01-17,1.0960,1.0960,1.67%,开放申购,开放赎回
2017-01-18,1.0950,1.0950,-0.09%,开放申购,开放赎回
2017-01-19,1.0920,1.0920,-0.27%,开放申购,开放赎回
2017-01-20,1.1030,1.1030,1.01%,开放申购,开放赎回
2017-01-23,1.1210,1.1210,1.63%,开放申购,开放赎回
2017-01-24,1.1220,1.1220,0.09%,开放申购,开放赎回
2017-01-25,1.1290,1.1290,0.62%,开放申购,开放赎回
2017-01-26,1.1560,1.1560,2.39%,开放申购,开放赎回
2017-02-03,1.1460,1.1460,-0.87%,开放申购,开放赎回
2017-02-06,1.1590,1.1590,1.13%,开放申购,开放赎回
2017-02-07,1.1510,1.1510,-0.69%,开放申购,开放赎回
2017-02-08,1.1660,1.1660,1.30%,开放申购,开放赎回
2017-02-09,1.1650,1.1650,-0.09%,开放申购,开放赎回
2017-02-10,1.1620,1.1620,-0.26%,开放申购,开放赎回
2017-02-13,1.1870,1.1870,2.15%,开放申购,开放赎回
2017-02-14,1.1900,1.1900,0.25%,开放申购,开放赎回
2017-02-15,1.1740,1.1740,-1.34%,开放申购,开放赎回
2017-02-16,1.1830,1.1830,0.77%,开放申购,开放赎回
2017-02-17,1.1690,1.1690,-1.18%,开放申购,开放赎回
