2019-02-25,1.0000,1.0000,0%,封闭期,封闭期
2019-02-26,0.9896,0.9896,-1.04%,开放申购,开放赎回
2019-02-27,0.9887,0.9887,-0.09%,开放申购,开放赎回
2019-02-28,0.9876,0.9876,-0.11%,开放申购,开放赎回
2019-03-01,1.0073,1.0073,1.99%,开放申购,开放赎回
2019-03-04,1.0181,1.0181,1.07%,开放申购,开放赎回
2019-03-05,1.0237,1.0237,0.55%,开放申购,开放赎回
2019-03-06,1.0311,1.0311,0.72%,开放申购,开放赎回
2019-03-07,1.0209,1.0209,-0.99%,开放申购,开放赎回
2019-03-08,0.9824,0.9824,-3.77%,开放申购,开放赎回
2019-03-11,1.0008,1.0008,1.87%,开放申购,开放赎回
2019-03-12,1.0066,1.0066,0.58%,开放申购,开放赎回
2019-03-13,1.0009,1.0009,-0.57%,开放申购,开放赎回
2019-03-14,0.9952,0.9952,-0.57%,开放申购,开放赎回
2019-03-15,1.0081,1.0081,1.30%,开放申购,开放赎回
2019-03-18,1.0345,1.0345,2.62%,开放申购,开放赎回
2019-03-19,1.0304,1.0304,-0.40%,开放申购,开放赎回
2019-03-20,1.0314,1.0314,0.10%,开放申购,开放赎回
2019-03-21,1.0323,1.0323,0.09%,开放申购,开放赎回
2019-03-22,1.0325,1.0325,0.02%,开放申购,开放赎回
2019-03-25,1.0101,1.0101,-2.17%,开放申购,开放赎回
2019-03-26,0.9984,0.9984,-1.16%,开放申购,开放赎回
2019-03-27,1.0078,1.0078,0.94%,开放申购,开放赎回
2019-03-28,1.0047,1.0047,-0.31%,开放申购,开放赎回
2019-03-29,1.0396,1.0396,3.47%,开放申购,开放赎回
2019-04-01,1.0638,1.0638,2.33%,开放申购,开放赎回
2019-04-02,1.0622,1.0622,-0.15%,开放申购,开放赎回
2019-04-03,1.0765,1.0765,1.35%,开放申购,开放赎回
2019-04-04,1.0867,1.0867,0.95%,开放申购,开放赎回
2019-04-08,1.0875,1.0875,0.07%,开放申购,开放赎回
2019-04-09,1.0930,1.0930,0.51%,开放申购,开放赎回
2019-04-10,1.0973,1.0973,0.39%,开放申购,开放赎回
2019-04-11,1.0764,1.0764,-1.90%,开放申购,开放赎回
2019-04-12,1.0729,1.0729,-0.33%,开放申购,开放赎回
2019-04-15,1.0698,1.0698,-0.29%,开放申购,开放赎回
2019-04-16,1.0958,1.0958,2.43%,开放申购,开放赎回
2019-04-17,1.0958,1.0958,0.00%,开放申购,开放赎回
2019-04-18,1.0923,1.0923,-0.32%,开放申购,开放赎回
2019-04-19,1.1037,1.1037,1.04%,开放申购,开放赎回
2019-04-22,1.0802,1.0802,-2.13%,开放申购,开放赎回
2019-04-23,1.0785,1.0785,-0.16%,开放申购,开放赎回
2019-04-24,1.0808,1.0808,0.21%,开放申购,开放赎回
2019-04-25,1.0602,1.0602,-1.91%,开放申购,开放赎回
2019-04-26,1.0493,1.0493,-1.03%,开放申购,开放赎回
2019-04-29,1.0565,1.0565,0.69%,开放申购,开放赎回
2019-04-30,1.0608,1.0608,0.41%,开放申购,开放赎回
2019-05-06,1.0047,1.0047,-5.29%,开放申购,开放赎回
2019-05-07,1.0141,1.0141,0.94%,开放申购,开放赎回
2019-05-08,1.0003,1.0003,-1.36%,开放申购,开放赎回
2019-05-09,0.9835,0.9835,-1.68%,开放申购,开放赎回
2019-05-10,1.0152,1.0152,3.22%,开放申购,开放赎回
2019-05-13,1.0001,1.0001,-1.49%,开放申购,开放赎回
2019-05-14,0.9946,0.9946,-0.55%,开放申购,开放赎回
2019-05-15,1.0164,1.0164,2.19%,开放申购,开放赎回
2019-05-16,1.0198,1.0198,0.33%,开放申购,开放赎回
2019-05-17,0.9965,0.9965,-2.28%,开放申购,开放赎回
2019-05-20,0.9880,0.9880,-0.85%,开放申购,开放赎回
2019-05-21,0.9997,0.9997,1.18%,开放申购,开放赎回
2019-05-22,0.9936,0.9936,-0.61%,开放申购,开放赎回
2019-05-23,0.9782,0.9782,-1.55%,开放申购,开放赎回
2019-05-24,0.9828,0.9828,0.47%,开放申购,开放赎回
2019-05-27,0.9929,0.9929,1.03%,开放申购,开放赎回
2019-05-28,1.0017,1.0017,0.89%,开放申购,开放赎回
2019-05-29,1.0003,1.0003,-0.14%,开放申购,开放赎回
