2017-03-10,1.0000,1.0000,0%,封闭期,封闭期
2017-03-13,1.0000,1.0000,0.00%,开放申购,开放赎回
2017-03-14,1.0450,1.0450,4.50%,开放申购,开放赎回
2017-03-15,1.0450,1.0450,0.00%,开放申购,开放赎回
2017-03-16,1.0630,1.0630,1.72%,开放申购,开放赎回
2017-03-17,1.0630,1.0630,0.00%,开放申购,开放赎回
2017-03-20,1.0630,1.0630,0.00%,开放申购,开放赎回
2017-03-21,1.0630,1.0630,0.00%,开放申购,开放赎回
2017-03-22,1.0630,1.0630,0.00%,开放申购,开放赎回
2017-03-23,1.0630,1.0630,0.00%,开放申购,开放赎回
2017-03-24,1.0640,1.0640,0.09%,开放申购,开放赎回
2017-03-27,1.0640,1.0640,0.00%,开放申购,开放赎回
2017-03-28,1.0640,1.0640,0.00%,开放申购,开放赎回
2017-03-29,1.0640,1.0640,0.00%,开放申购,开放赎回
2017-03-30,1.0640,1.0640,0.00%,开放申购,开放赎回
2017-03-31,1.0650,1.0650,0.09%,开放申购,开放赎回
2017-04-05,1.0650,1.0650,0.00%,开放申购,开放赎回
2017-04-06,1.0650,1.0650,0.00%,开放申购,开放赎回
2017-04-07,1.0650,1.0650,0.00%,开放申购,开放赎回
2017-04-10,1.0650,1.0650,0.00%,开放申购,开放赎回
2017-04-11,1.0660,1.0660,0.09%,开放申购,开放赎回
2017-04-12,1.0670,1.0670,0.09%,开放申购,开放赎回
2017-04-13,1.0670,1.0670,0.00%,开放申购,开放赎回
2017-04-14,1.0650,1.0650,-0.19%,开放申购,开放赎回
2017-04-17,1.0640,1.0640,-0.09%,开放申购,开放赎回
2017-04-18,1.0630,1.0630,-0.09%,开放申购,开放赎回
2017-04-19,1.0610,1.0610,-0.19%,开放申购,开放赎回
2017-04-20,1.0610,1.0610,0.00%,开放申购,开放赎回
2017-04-21,1.0610,1.0610,0.00%,开放申购,开放赎回
2017-04-24,1.0590,1.0590,-0.19%,开放申购,开放赎回
2017-04-25,1.0590,1.0590,0.00%,开放申购,开放赎回
2017-04-26,1.0590,1.0590,0.00%,开放申购,开放赎回
2017-04-27,1.0590,1.0590,0.00%,开放申购,开放赎回
2017-04-28,1.0590,1.0590,0.00%,开放申购,开放赎回
2017-05-02,1.0580,1.0580,-0.09%,开放申购,开放赎回
2017-05-03,1.0580,1.0580,0.00%,开放申购,开放赎回
2017-05-04,1.0570,1.0570,-0.09%,开放申购,开放赎回
2017-05-05,1.0560,1.0560,-0.09%,开放申购,开放赎回
2017-05-08,1.0560,1.0560,0.00%,开放申购,开放赎回
2017-05-09,1.0560,1.0560,0.00%,开放申购,开放赎回
2017-05-10,1.0540,1.0540,-0.19%,开放申购,开放赎回
2017-05-11,1.0540,1.0540,0.00%,开放申购,开放赎回
2017-05-12,1.0550,1.0550,0.09%,开放申购,开放赎回
2017-05-15,1.0550,1.0550,0.00%,开放申购,开放赎回
2017-05-16,1.0570,1.0570,0.19%,开放申购,开放赎回
2017-05-17,1.0570,1.0570,0.00%,开放申购,开放赎回
2017-05-18,1.0560,1.0560,-0.09%,开放申购,开放赎回
2017-05-19,1.0570,1.0570,0.09%,开放申购,开放赎回
2017-05-22,1.0560,1.0560,-0.09%,开放申购,开放赎回
2017-05-23,1.0550,1.0550,-0.09%,开放申购,开放赎回
2017-05-24,1.0550,1.0550,0.00%,开放申购,开放赎回
2017-05-25,1.0590,1.0590,0.38%,开放申购,开放赎回
2017-05-26,1.0590,1.0590,0.00%,开放申购,开放赎回
2017-05-31,1.0600,1.0600,0.09%,开放申购,开放赎回
2017-06-01,1.0580,1.0580,-0.19%,开放申购,开放赎回
2017-06-02,1.0590,1.0590,0.09%,开放申购,开放赎回
2017-06-05,1.0580,1.0580,-0.09%,开放申购,开放赎回
2017-06-06,1.0590,1.0590,0.09%,开放申购,开放赎回
2017-06-07,1.0610,1.0610,0.19%,开放申购,开放赎回
2017-06-08,1.0610,1.0610,0.00%,开放申购,开放赎回
2017-06-09,1.0620,1.0620,0.09%,开放申购,开放赎回
2017-06-12,1.0610,1.0610,-0.09%,开放申购,开放赎回
2017-06-13,1.0620,1.0620,0.09%,开放申购,开放赎回
2017-06-14,1.0600,1.0600,-0.19%,开放申购,开放赎回
2017-06-15,1.0600,1.0600,0.00%,开放申购,开放赎回
2017-06-16,1.0600,1.0600,0.00%,开放申购,开放赎回
2017-06-19,1.0610,1.0610,0.09%,开放申购,开放赎回
2017-06-20,1.0610,1.0610,0.00%,开放申购,开放赎回
2017-06-21,1.0630,1.0630,0.19%,开放申购,开放赎回
2017-06-22,1.0630,1.0630,0.00%,开放申购,开放赎回
2017-06-23,1.0640,1.0640,0.09%,开放申购,开放赎回
2017-06-26,1.0660,1.0660,0.19%,开放申购,开放赎回
2017-06-27,1.0670,1.0670,0.09%,开放申购,开放赎回
2017-06-28,1.0660,1.0660,-0.09%,开放申购,开放赎回
2017-06-29,1.0670,1.0670,0.09%,开放申购,开放赎回
2017-06-30,1.0680,1.0680,0.09%,开放申购,开放赎回
2017-07-03,1.0670,1.0670,-0.09%,开放申购,开放赎回
2017-07-04,1.0660,1.0660,-0.09%,开放申购,开放赎回
2017-07-05,1.0680,1.0680,0.19%,开放申购,开放赎回
2017-07-06,1.0680,1.0680,0.00%,开放申购,开放赎回
2017-07-07,1.0690,1.0690,0.09%,开放申购,开放赎回
2017-07-10,1.0690,1.0690,0.00%,开放申购,开放赎回
2017-07-11,1.0700,1.0700,0.09%,开放申购,开放赎回
2017-07-12,1.0700,1.0700,0.00%,开放申购,开放赎回
2017-07-13,1.0710,1.0710,0.09%,开放申购,开放赎回
2017-07-14,1.0730,1.0730,0.19%,开放申购,开放赎回
2017-07-17,1.0720,1.0720,-0.09%,开放申购,开放赎回
2017-07-18,1.0710,1.0710,-0.09%,开放申购,开放赎回
2017-07-19,1.0710,1.0710,0.00%,开放申购,开放赎回
2017-07-20,1.0720,1.0720,0.09%,开放申购,开放赎回
2017-07-21,1.0710,1.0710,-0.09%,开放申购,开放赎回
2017-07-24,1.0720,1.0720,0.09%,开放申购,开放赎回
2017-07-25,1.0710,1.0710,-0.09%,开放申购,开放赎回
2017-07-26,1.0700,1.0700,-0.09%,开放申购,开放赎回
2017-07-27,1.0690,1.0690,-0.09%,开放申购,开放赎回
2017-07-28,1.0710,1.0710,0.19%,开放申购,开放赎回
2017-07-31,1.0710,1.0710,0.00%,开放申购,开放赎回
2017-08-01,1.0760,1.0760,0.47%,开放申购,开放赎回
2017-08-02,1.0760,1.0760,0.00%,开放申购,开放赎回
2017-08-03,1.0720,1.0720,-0.37%,开放申购,开放赎回
2017-08-04,1.0700,1.0700,-0.19%,开放申购,开放赎回
2017-08-07,1.0710,1.0710,0.09%,开放申购,开放赎回
2017-08-08,1.0720,1.0720,0.09%,开放申购,开放赎回
2017-08-09,1.0720,1.0720,0.00%,开放申购,开放赎回
2017-08-10,1.0710,1.0710,-0.09%,开放申购,开放赎回
2017-08-11,1.0670,1.0670,-0.37%,开放申购,开放赎回
2017-08-14,1.0700,1.0700,0.28%,开放申购,开放赎回
2017-08-15,1.0730,1.0730,0.28%,开放申购,开放赎回
2017-08-16,1.0720,1.0720,-0.09%,开放申购,开放赎回
2017-08-17,1.0740,1.0740,0.19%,开放申购,开放赎回
2017-08-18,1.0750,1.0750,0.09%,开放申购,开放赎回
2017-08-21,1.0770,1.0770,0.19%,开放申购,开放赎回
2017-08-22,1.0780,1.0780,0.09%,开放申购,开放赎回
2017-08-23,1.0800,1.0800,0.19%,开放申购,开放赎回
2017-08-24,1.0790,1.0790,-0.09%,开放申购,开放赎回
2017-08-25,1.0860,1.0860,0.65%,开放申购,开放赎回
