2020-05-29,1.0480,1.6480,0%,封闭期,封闭期
2020-06-01,1.0657,1.6657,1.69%,开放申购,开放赎回
2020-06-02,1.0508,1.6508,-1.40%,开放申购,开放赎回
2020-06-03,1.0623,1.6623,1.09%,开放申购,开放赎回
2020-06-04,1.0640,1.6640,0.16%,开放申购,开放赎回
2020-06-05,1.0687,1.6687,0.44%,开放申购,开放赎回
2020-06-08,1.0624,1.6624,-0.59%,开放申购,开放赎回
2020-06-09,1.0692,1.6692,0.64%,开放申购,开放赎回
2020-06-10,1.0858,1.6858,1.55%,开放申购,开放赎回
2020-06-11,1.0865,1.6865,0.06%,开放申购,开放赎回
2020-06-12,1.0853,1.6853,-0.11%,开放申购,开放赎回
2020-06-15,1.0712,1.6712,-1.30%,开放申购,开放赎回
2020-06-16,1.0928,1.6928,2.02%,开放申购,开放赎回
2020-06-17,1.0983,1.6983,0.50%,开放申购,开放赎回
2020-06-18,1.1012,1.7012,0.26%,开放申购,开放赎回
2020-06-19,1.1254,1.7254,2.20%,开放申购,开放赎回
2020-06-22,1.1261,1.7261,0.06%,开放申购,开放赎回
2020-06-23,1.1525,1.7525,2.34%,开放申购,开放赎回
2020-06-24,1.1499,1.7499,-0.23%,开放申购,开放赎回
2020-06-29,1.1480,1.7480,-0.17%,开放申购,开放赎回
2020-06-30,1.1727,1.7727,2.15%,开放申购,开放赎回
2020-07-01,1.1823,1.7823,0.82%,开放申购,开放赎回
2020-07-02,1.1721,1.7721,-0.86%,开放申购,开放赎回
2020-07-03,1.1685,1.7685,-0.31%,开放申购,开放赎回
2020-07-06,1.1809,1.7809,1.06%,开放申购,开放赎回
2020-07-07,1.2144,1.8144,2.84%,开放申购,开放赎回
2020-07-08,1.2224,1.8224,0.66%,开放申购,开放赎回
2020-07-09,1.2458,1.8458,1.91%,开放申购,开放赎回
2020-07-10,1.2510,1.8510,0.42%,开放申购,开放赎回
2020-07-13,1.2992,1.8992,3.85%,开放申购,开放赎回
