2016-02-18,1.0000,1.0000,0%,封闭期,封闭期
2019-06-17,1.0604,1.0604,0%,开放申购,开放赎回
2019-06-18,1.0604,1.0604,0.00%,开放申购,开放赎回
2019-06-19,1.0636,1.0636,0.30%,开放申购,开放赎回
2019-06-20,1.0647,1.0647,0.10%,开放申购,开放赎回
2019-06-21,1.0657,1.0657,0.09%,开放申购,开放赎回
2019-06-24,1.0657,1.0657,0.00%,开放申购,开放赎回
2019-06-25,1.0657,1.0657,0.00%,开放申购,开放赎回
2019-06-26,1.0657,1.0657,0.00%,开放申购,开放赎回
2019-06-27,1.0657,1.0657,0.00%,开放申购,开放赎回
2019-06-28,1.0657,1.0657,0.00%,开放申购,开放赎回
2019-06-30,1.0657,1.0657,0%,开放申购,开放赎回
2019-07-01,1.0689,1.0689,0.30%,开放申购,开放赎回
2019-07-02,1.0732,1.0732,0.40%,开放申购,开放赎回
2019-07-03,1.0732,1.0732,0.00%,开放申购,开放赎回
2019-07-04,1.0700,1.0700,-0.30%,开放申购,开放赎回
2019-07-05,1.0700,1.0700,0.00%,开放申购,开放赎回
2019-07-08,1.0636,1.0636,-0.60%,开放申购,开放赎回
2019-07-09,1.0631,1.0631,-0.05%,开放申购,开放赎回
2019-07-10,1.0609,1.0609,-0.21%,开放申购,开放赎回
2019-07-11,1.0623,1.0623,0.13%,开放申购,开放赎回
2019-07-12,1.0631,1.0631,0.08%,开放申购,开放赎回
2019-07-15,1.0650,1.0650,0.18%,开放申购,开放赎回
2019-07-16,1.0654,1.0654,0.04%,开放申购,开放赎回
2019-07-17,1.0660,1.0660,0.06%,开放申购,开放赎回
2019-07-18,1.0629,1.0629,-0.29%,开放申购,开放赎回
2019-07-19,1.0641,1.0641,0.11%,开放申购,开放赎回
2019-07-22,1.0630,1.0630,-0.10%,开放申购,开放赎回
2019-07-23,1.0658,1.0658,0.26%,开放申购,开放赎回
2019-07-24,1.0718,1.0718,0.56%,开放申购,开放赎回
2019-07-25,1.0721,1.0721,0.03%,开放申购,开放赎回
2019-07-26,1.0738,1.0738,0.16%,限制大额申购,开放赎回
2019-07-29,1.0768,1.0768,0.28%,限制大额申购,开放赎回
2019-07-30,1.0257,1.0757,-0.10%,限制大额申购,开放赎回
2019-07-31,1.0253,1.0753,-0.04%,限制大额申购,开放赎回
2019-08-01,1.0217,1.0717,-0.35%,开放申购,开放赎回
2019-08-02,1.0165,1.0665,-0.51%,开放申购,开放赎回
2019-08-05,1.0093,1.0593,-0.71%,开放申购,开放赎回
2019-08-06,1.0049,1.0549,-0.44%,开放申购,开放赎回
2019-08-07,1.0036,1.0536,-0.13%,开放申购,开放赎回
2019-08-08,1.0049,1.0549,0.13%,开放申购,开放赎回
2019-08-09,1.0013,1.0513,-0.36%,开放申购,开放赎回
2019-08-12,1.0079,1.0579,0.66%,开放申购,开放赎回
2019-08-13,1.0059,1.0559,-0.20%,开放申购,开放赎回
2019-08-14,1.0067,1.0567,0.08%,开放申购,开放赎回
2019-08-15,1.0099,1.0599,0.32%,开放申购,开放赎回
2019-08-16,1.0102,1.0602,0.03%,开放申购,开放赎回
2019-08-19,1.0210,1.0710,1.07%,开放申购,开放赎回
2019-08-20,1.0192,1.0692,-0.18%,开放申购,开放赎回
2019-08-21,1.0194,1.0694,0.02%,限制大额申购,开放赎回
2019-08-22,1.0194,1.0694,0.00%,限制大额申购,开放赎回
2019-08-23,1.0209,1.0709,0.15%,限制大额申购,开放赎回
2019-08-26,1.0139,1.0639,-0.69%,限制大额申购,开放赎回
2019-08-27,1.0190,1.0690,0.50%,限制大额申购,开放赎回
2019-08-28,1.0174,1.0674,-0.16%,限制大额申购,开放赎回
2019-08-29,1.0168,1.0668,-0.06%,限制大额申购,开放赎回
2019-08-30,1.0172,1.0672,0.04%,限制大额申购,开放赎回
2019-09-02,1.0216,1.0716,0.43%,限制大额申购,开放赎回
2019-09-03,1.0214,1.0714,-0.02%,限制大额申购,开放赎回
2019-09-04,1.0264,1.0764,0.49%,限制大额申购,开放赎回
2019-09-05,1.0317,1.0817,0.52%,限制大额申购,开放赎回
2019-09-06,1.0354,1.0854,0.36%,限制大额申购,开放赎回
2019-09-09,1.0395,1.0895,0.40%,限制大额申购,开放赎回
2019-09-10,1.0385,1.0885,-0.10%,限制大额申购,开放赎回
2019-09-11,1.0371,1.0871,-0.13%,限制大额申购,开放赎回
2019-09-12,1.0405,1.0905,0.33%,限制大额申购,开放赎回
2019-09-16,1.0411,1.0911,0.06%,限制大额申购,开放赎回
2019-09-17,1.0341,1.0841,-0.67%,限制大额申购,开放赎回
2019-09-18,1.0343,1.0843,0.02%,限制大额申购,开放赎回
2019-09-19,1.0378,1.0878,0.34%,限制大额申购,开放赎回
2019-09-20,1.0391,1.0891,0.13%,限制大额申购,开放赎回
2019-09-23,1.0345,1.0845,-0.44%,限制大额申购,开放赎回
2019-09-24,1.0361,1.0861,0.15%,限制大额申购,开放赎回
2019-09-25,1.0353,1.0853,-0.08%,限制大额申购,开放赎回
2019-09-26,1.0365,1.0865,0.12%,限制大额申购,开放赎回
2019-09-27,1.0385,1.0885,0.19%,限制大额申购,开放赎回
2019-09-30,1.0380,1.0880,-0.05%,限制大额申购,开放赎回
2019-10-08,1.0365,1.0865,-0.14%,限制大额申购,开放赎回
2019-10-09,1.0362,1.0862,-0.03%,限制大额申购,开放赎回
2019-10-10,1.0391,1.0891,0.28%,限制大额申购,开放赎回
2019-10-11,1.0405,1.0905,0.13%,限制大额申购,开放赎回
2019-10-14,1.0454,1.0954,0.47%,限制大额申购,开放赎回
2019-10-15,1.0402,1.0902,-0.50%,限制大额申购,开放赎回
2019-10-16,1.0398,1.0898,-0.04%,限制大额申购,开放赎回
2019-10-17,1.0389,1.0889,-0.09%,限制大额申购,开放赎回
2019-10-18,1.0340,1.0840,-0.47%,限制大额申购,开放赎回
2019-10-21,1.0333,1.0833,-0.07%,限制大额申购,开放赎回
2019-10-22,1.0353,1.0853,0.19%,限制大额申购,开放赎回
2019-10-23,1.0343,1.0843,-0.10%,限制大额申购,开放赎回
2019-10-24,1.0357,1.0857,0.14%,限制大额申购,开放赎回
2019-10-25,1.0381,1.0881,0.23%,限制大额申购,开放赎回
2019-10-28,1.0432,1.0932,0.49%,限制大额申购,开放赎回
2019-10-29,1.0391,1.0891,-0.39%,限制大额申购,开放赎回
2019-10-30,1.0394,1.0894,0.03%,限制大额申购,开放赎回
2019-10-31,1.0373,1.0873,-0.20%,限制大额申购,开放赎回
2019-11-01,1.0390,1.0890,0.16%,限制大额申购,开放赎回
2019-11-04,1.0400,1.0900,0.10%,限制大额申购,开放赎回
2019-11-05,1.0420,1.0920,0.19%,限制大额申购,开放赎回
2019-11-06,1.0405,1.0905,-0.14%,限制大额申购,开放赎回
2019-11-07,1.0427,1.0927,0.21%,限制大额申购,开放赎回
2019-11-08,1.0445,1.0945,0.17%,限制大额申购,开放赎回
2019-11-11,1.0356,1.0856,-0.85%,限制大额申购,开放赎回
2019-11-12,1.0361,1.0861,0.05%,限制大额申购,开放赎回
2019-11-13,1.0372,1.0872,0.11%,限制大额申购,开放赎回
2019-11-14,1.0383,1.0883,0.11%,限制大额申购,开放赎回
2019-11-15,1.0374,1.0874,-0.09%,限制大额申购,开放赎回
2019-11-18,1.0504,1.1004,1.25%,限制大额申购,开放赎回
2019-11-19,1.0545,1.1045,0.39%,限制大额申购,开放赎回
2019-11-20,1.0501,1.1001,-0.42%,限制大额申购,开放赎回
2019-11-21,1.0480,1.0980,-0.20%,限制大额申购,开放赎回
2019-11-22,1.0454,1.0954,-0.25%,限制大额申购,开放赎回
2019-11-25,1.0491,1.0991,0.35%,限制大额申购,开放赎回
2019-11-26,1.0474,1.0974,-0.16%,限制大额申购,开放赎回
2019-11-27,1.0457,1.0957,-0.16%,限制大额申购,开放赎回
2019-11-28,1.0418,1.0918,-0.37%,限制大额申购,开放赎回
2019-11-29,1.0432,1.0932,0.13%,限制大额申购,开放赎回
2019-12-02,1.0462,1.0962,0.29%,限制大额申购,开放赎回
2019-12-03,1.0514,1.1014,0.50%,限制大额申购,开放赎回
2019-12-04,1.0531,1.1031,0.16%,限制大额申购,开放赎回
2019-12-05,1.0556,1.1056,0.24%,限制大额申购,开放赎回
2019-12-06,1.0571,1.1071,0.14%,限制大额申购,开放赎回
2019-12-09,1.0558,1.1058,-0.12%,限制大额申购,开放赎回
2019-12-10,1.0561,1.1061,0.03%,限制大额申购,开放赎回
2019-12-11,1.0582,1.1082,0.20%,限制大额申购,开放赎回
2019-12-12,1.0669,1.1169,0.82%,限制大额申购,开放赎回
2019-12-13,1.0802,1.1302,1.25%,限制大额申购,开放赎回
2019-12-16,1.0903,1.1403,0.94%,限制大额申购,开放赎回
2019-12-17,1.1060,1.1560,1.44%,限制大额申购,开放赎回
2019-12-18,1.1108,1.1608,0.43%,限制大额申购,开放赎回
2019-12-19,1.1055,1.1555,-0.48%,限制大额申购,开放赎回
2019-12-20,1.1003,1.1503,-0.47%,限制大额申购,开放赎回
2019-12-23,1.0946,1.1446,-0.52%,限制大额申购,开放赎回
2019-12-24,1.0496,1.1496,0.46%,限制大额申购,开放赎回
2019-12-25,1.0524,1.1524,0.27%,限制大额申购,开放赎回
2019-12-26,1.0525,1.1525,0.01%,限制大额申购,开放赎回
2019-12-27,1.0514,1.1514,-0.10%,限制大额申购,开放赎回
2019-12-30,1.0554,1.1554,0.38%,限制大额申购,开放赎回
2019-12-31,1.0566,1.1566,0.11%,限制大额申购,开放赎回
2020-01-02,1.0677,1.1677,1.05%,限制大额申购,开放赎回
2020-01-03,1.0693,1.1693,0.15%,限制大额申购,开放赎回
2020-01-06,1.0706,1.1706,0.12%,限制大额申购,开放赎回
2020-01-07,1.0735,1.1735,0.27%,限制大额申购,开放赎回
2020-01-08,1.0718,1.1718,-0.16%,限制大额申购,开放赎回
2020-01-09,1.0763,1.1763,0.42%,限制大额申购,开放赎回
2020-01-10,1.0743,1.1743,-0.19%,限制大额申购,开放赎回
2020-01-13,1.0742,1.1742,-0.01%,限制大额申购,开放赎回
2020-01-14,1.0743,1.1743,0.01%,限制大额申购,开放赎回
2020-01-15,1.0718,1.1718,-0.23%,限制大额申购,开放赎回
2020-01-16,1.0704,1.1704,-0.13%,限制大额申购,开放赎回
2020-01-17,1.0705,1.1705,0.01%,限制大额申购,开放赎回
2020-01-20,1.0694,1.1694,-0.10%,限制大额申购,开放赎回
2020-01-21,1.0656,1.1656,-0.36%,限制大额申购,开放赎回
2020-01-22,1.0662,1.1662,0.06%,开放申购,开放赎回
2020-01-23,1.0613,1.1613,-0.46%,开放申购,开放赎回
2020-02-03,1.0470,1.1470,-1.35%,开放申购,开放赎回
2020-02-04,1.0486,1.1486,0.15%,开放申购,开放赎回
2020-02-05,1.0515,1.1515,0.28%,开放申购,开放赎回
2020-02-06,1.0555,1.1555,0.38%,开放申购,开放赎回
2020-02-07,1.0556,1.1556,0.01%,开放申购,开放赎回
2020-02-10,1.0574,1.1574,0.17%,开放申购,开放赎回
2020-02-11,1.0606,1.1606,0.30%,开放申购,开放赎回
2020-02-12,1.0644,1.1644,0.36%,开放申购,开放赎回
2020-02-13,1.0632,1.1632,-0.11%,开放申购,开放赎回
2020-02-14,1.0634,1.1634,0.02%,开放申购,开放赎回
2020-02-17,1.0688,1.1688,0.51%,开放申购,开放赎回
2020-02-18,1.0707,1.1707,0.18%,开放申购,开放赎回
2020-02-19,1.0707,1.1707,0.00%,开放申购,开放赎回
2020-02-20,1.0766,1.1766,0.55%,开放申购,开放赎回
2020-02-21,1.0749,1.1749,-0.16%,开放申购,开放赎回
2020-02-24,1.0677,1.1677,-0.67%,开放申购,开放赎回
2020-02-25,1.0625,1.1625,-0.49%,开放申购,开放赎回
2020-02-26,1.0638,1.1638,0.12%,开放申购,开放赎回
2020-02-27,1.0613,1.1613,-0.24%,开放申购,开放赎回
2020-02-28,1.0515,1.1515,-0.92%,开放申购,开放赎回
2020-03-02,1.0626,1.1626,1.06%,开放申购,开放赎回
2020-03-03,1.0640,1.1640,0.13%,开放申购,开放赎回
2020-03-04,1.0653,1.1653,0.12%,开放申购,开放赎回
2020-03-05,1.0740,1.1740,0.82%,开放申购,开放赎回
2020-03-06,1.0724,1.1724,-0.15%,开放申购,开放赎回
2020-03-09,1.0693,1.1693,-0.29%,开放申购,开放赎回
2020-03-10,1.0717,1.1717,0.22%,开放申购,开放赎回
2020-03-11,1.0749,1.1749,0.30%,开放申购,开放赎回
2020-03-12,1.0728,1.1728,-0.20%,开放申购,开放赎回
2020-03-13,1.0726,1.1726,-0.02%,开放申购,开放赎回
2020-03-16,1.0618,1.1618,-1.01%,开放申购,开放赎回
2020-03-17,1.0613,1.1613,-0.05%,开放申购,开放赎回
2020-03-18,1.0532,1.1532,-0.76%,开放申购,开放赎回
2020-03-19,1.0484,1.1484,-0.46%,开放申购,开放赎回
2020-03-20,1.0581,1.1581,0.93%,开放申购,开放赎回
2020-03-23,1.0438,1.1438,-1.35%,开放申购,开放赎回
2020-03-24,1.0539,1.1539,0.97%,开放申购,开放赎回
2020-03-25,1.0599,1.1599,0.57%,开放申购,开放赎回
2020-03-26,1.0584,1.1584,-0.14%,开放申购,开放赎回
2020-03-27,1.0626,1.1626,0.40%,开放申购,开放赎回
2020-03-30,1.0611,1.1611,-0.14%,开放申购,开放赎回
2020-03-31,1.0624,1.1624,0.12%,开放申购,开放赎回
2020-04-01,1.0591,1.1591,-0.31%,开放申购,开放赎回
2020-04-02,1.0644,1.1644,0.50%,开放申购,开放赎回
2020-04-03,1.0614,1.1614,-0.28%,开放申购,开放赎回
2020-04-07,1.0743,1.1743,1.22%,开放申购,开放赎回
2020-04-08,1.0762,1.1762,0.18%,开放申购,开放赎回
2020-04-09,1.0770,1.1770,0.07%,开放申购,开放赎回
2020-04-10,1.0703,1.1703,-0.62%,开放申购,开放赎回
2020-04-13,1.0682,1.1682,-0.20%,开放申购,开放赎回
2020-04-14,1.0765,1.1765,0.78%,开放申购,开放赎回
2020-04-15,1.0709,1.1709,-0.52%,开放申购,开放赎回
2020-04-16,1.0710,1.1710,0.01%,开放申购,开放赎回
2020-04-17,1.0719,1.1719,0.08%,开放申购,开放赎回
2020-04-20,1.0746,1.1746,0.25%,开放申购,开放赎回
2020-04-21,1.0668,1.1668,-0.73%,开放申购,开放赎回
2020-04-22,1.0688,1.1688,0.19%,开放申购,开放赎回
2020-04-23,1.0672,1.1672,-0.15%,开放申购,开放赎回
2020-04-24,1.0626,1.1626,-0.43%,开放申购,开放赎回
2020-04-27,1.0623,1.1623,-0.03%,开放申购,开放赎回
2020-04-28,1.0579,1.1579,-0.41%,开放申购,开放赎回
2020-04-29,1.0603,1.1603,0.23%,开放申购,开放赎回
2020-04-30,1.0734,1.1734,1.24%,开放申购,开放赎回
2020-05-06,1.0782,1.1782,0.45%,开放申购,开放赎回
2020-05-07,1.0736,1.1736,-0.43%,开放申购,开放赎回
2020-05-08,1.0769,1.1769,0.31%,开放申购,开放赎回
2020-05-11,1.0831,1.1831,0.58%,开放申购,开放赎回
2020-05-12,1.0859,1.1859,0.26%,开放申购,开放赎回
2020-05-13,1.0827,1.1827,-0.29%,开放申购,开放赎回
2020-05-14,1.0787,1.1787,-0.37%,开放申购,开放赎回
2020-05-15,1.0794,1.1794,0.06%,开放申购,开放赎回
2020-05-18,1.0794,1.1794,0.00%,开放申购,开放赎回
2020-05-19,1.0839,1.1839,0.42%,开放申购,开放赎回
2020-05-20,1.0824,1.1824,-0.14%,开放申购,开放赎回
2020-05-21,1.0782,1.1782,-0.39%,开放申购,开放赎回
2020-05-22,1.0704,1.1704,-0.72%,开放申购,开放赎回
2020-05-25,1.0675,1.1675,-0.27%,开放申购,开放赎回
2020-05-26,1.0713,1.1713,0.36%,开放申购,开放赎回
2020-05-27,1.0699,1.1699,-0.13%,开放申购,开放赎回
2020-05-28,1.0680,1.1680,-0.18%,开放申购,开放赎回
2020-05-29,1.0690,1.1690,0.09%,开放申购,开放赎回
2020-06-01,1.0802,1.1802,1.05%,开放申购,开放赎回
2020-06-02,1.0798,1.1798,-0.04%,开放申购,开放赎回
2020-06-03,1.0826,1.1826,0.26%,开放申购,开放赎回
2020-06-04,1.0849,1.1849,0.21%,开放申购,开放赎回
2020-06-05,1.0817,1.1817,-0.30%,开放申购,开放赎回
2020-06-08,1.0909,1.1909,0.85%,开放申购,开放赎回
2020-06-09,1.0951,1.1951,0.39%,开放申购,开放赎回
2020-06-10,1.0918,1.1918,-0.30%,开放申购,开放赎回
2020-06-11,1.0872,1.1872,-0.42%,开放申购,开放赎回
2020-06-12,1.0830,1.1830,-0.39%,开放申购,开放赎回
2020-06-15,1.0773,1.1773,-0.53%,开放申购,开放赎回
2020-06-16,1.0812,1.1812,0.36%,开放申购,开放赎回
2020-06-17,1.0796,1.1796,-0.15%,开放申购,开放赎回
2020-06-18,1.0811,1.1811,0.14%,开放申购,开放赎回
2020-06-19,1.0875,1.1875,0.59%,开放申购,开放赎回
2020-06-22,1.0906,1.1906,0.29%,开放申购,开放赎回
2020-06-23,1.0942,1.1942,0.33%,开放申购,开放赎回
