2013-12-17,1.0000,1.0000,0%,封闭期,封闭期
2013-12-20,1.0000,1.0000,0.00%,开放申购,开放赎回
2013-12-24,1.0010,1.0010,0%,开放申购,开放赎回
2013-12-25,1.0010,1.0010,0.00%,开放申购,开放赎回
2013-12-26,1.0010,1.0010,0.00%,开放申购,开放赎回
2013-12-27,1.0010,1.0010,0.00%,开放申购,开放赎回
2013-12-30,1.0010,1.0010,0.00%,开放申购,开放赎回
2013-12-31,1.0020,1.0020,0.10%,开放申购,开放赎回
2014-01-02,1.0010,1.0010,-0.10%,开放申购,开放赎回
2014-01-03,1.0010,1.0010,0.00%,开放申购,开放赎回
2014-01-06,1.0000,1.0000,-0.10%,开放申购,开放赎回
2014-01-07,1.0020,1.0020,0.20%,开放申购,开放赎回
2014-01-08,1.0030,1.0030,0.10%,开放申购,开放赎回
2014-01-09,1.0000,1.0000,-0.30%,开放申购,开放赎回
2014-01-10,0.9940,0.9940,-0.60%,开放申购,开放赎回
2014-01-13,0.9930,0.9930,-0.10%,开放申购,开放赎回
2014-01-14,0.9950,0.9950,0.20%,开放申购,开放赎回
2014-01-15,0.9950,0.9950,0.00%,开放申购,开放赎回
2014-01-16,0.9960,0.9960,0.10%,开放申购,开放赎回
2014-01-17,0.9950,0.9950,-0.10%,开放申购,开放赎回
2014-01-20,0.9940,0.9940,-0.10%,开放申购,开放赎回
2014-01-21,0.9960,0.9960,0.20%,开放申购,开放赎回
2014-01-22,0.9970,0.9970,0.10%,开放申购,开放赎回
2014-01-23,0.9980,0.9980,0.10%,开放申购,开放赎回
2014-01-24,1.0020,1.0020,0.40%,开放申购,开放赎回
2014-01-27,0.9970,0.9970,-0.50%,开放申购,开放赎回
2014-01-28,0.9980,0.9980,0.10%,开放申购,开放赎回
2014-01-29,1.0020,1.0020,0.40%,开放申购,开放赎回
2014-01-30,0.9960,0.9960,-0.60%,开放申购,开放赎回
2014-02-07,1.0010,1.0010,0.50%,开放申购,开放赎回
2014-02-10,1.0060,1.0060,0.50%,开放申购,开放赎回
2014-02-11,1.0010,1.0010,-0.50%,开放申购,开放赎回
2014-02-12,1.0020,1.0020,0.10%,开放申购,开放赎回
2014-02-13,0.9940,0.9940,-0.80%,开放申购,开放赎回
2014-02-14,0.9990,0.9990,0.50%,开放申购,开放赎回
2014-02-17,1.0080,1.0080,0.90%,开放申购,开放赎回
2014-02-18,0.9990,0.9990,-0.89%,开放申购,开放赎回
2014-02-19,1.0040,1.0040,0.50%,开放申购,开放赎回
2014-02-20,0.9930,0.9930,-1.10%,开放申购,开放赎回
2014-02-21,0.9880,0.9880,-0.50%,开放申购,开放赎回
2014-02-24,0.9750,0.9750,-1.32%,开放申购,开放赎回
2014-02-25,0.9530,0.9530,-2.26%,开放申购,开放赎回
2014-02-26,0.9570,0.9570,0.42%,开放申购,开放赎回
2014-02-27,0.9520,0.9520,-0.52%,开放申购,开放赎回
2014-02-28,0.9600,0.9600,0.84%,开放申购,开放赎回
2014-03-03,0.9680,0.9680,0.83%,开放申购,开放赎回
2014-03-04,0.9670,0.9670,-0.10%,开放申购,开放赎回
2014-03-05,0.9600,0.9600,-0.72%,开放申购,开放赎回
2014-03-06,0.9670,0.9670,0.73%,开放申购,开放赎回
2014-03-07,0.9640,0.9640,-0.31%,开放申购,开放赎回
2014-03-10,0.9390,0.9390,-2.59%,开放申购,开放赎回
2014-03-11,0.9450,0.9450,0.64%,开放申购,开放赎回
2014-03-12,0.9450,0.9450,0.00%,开放申购,开放赎回
2014-03-13,0.9530,0.9530,0.85%,开放申购,开放赎回
2014-03-14,0.9470,0.9470,-0.63%,开放申购,开放赎回
2014-03-17,0.9590,0.9590,1.27%,开放申购,开放赎回
2014-03-18,0.9600,0.9600,0.10%,开放申购,开放赎回
2014-03-19,0.9560,0.9560,-0.42%,开放申购,开放赎回
2014-03-20,0.9370,0.9370,-1.99%,开放申购,开放赎回
2014-03-21,0.9600,0.9600,2.45%,开放申购,开放赎回
2014-03-24,0.9620,0.9620,0.21%,开放申购,开放赎回
2014-03-25,0.9590,0.9590,-0.31%,开放申购,开放赎回
2014-03-26,0.9550,0.9550,-0.42%,开放申购,开放赎回
2014-03-27,0.9500,0.9500,-0.52%,开放申购,开放赎回
2014-03-28,0.9410,0.9410,-0.95%,开放申购,开放赎回
2014-03-31,0.9430,0.9430,0.21%,开放申购,开放赎回
2014-04-01,0.9530,0.9530,1.06%,开放申购,开放赎回
2014-04-02,0.9560,0.9560,0.31%,开放申购,开放赎回
2014-04-03,0.9520,0.9520,-0.42%,开放申购,开放赎回
2014-04-04,0.9600,0.9600,0.84%,开放申购,开放赎回
2014-04-08,0.9780,0.9780,1.88%,开放申购,开放赎回
2014-04-09,0.9780,0.9780,0.00%,开放申购,开放赎回
2014-04-10,0.9870,0.9870,0.92%,开放申购,开放赎回
2014-04-11,0.9830,0.9830,-0.41%,开放申购,开放赎回
2014-04-14,0.9810,0.9810,-0.20%,开放申购,开放赎回
2014-04-15,0.9690,0.9690,-1.22%,开放申购,开放赎回
2014-04-16,0.9700,0.9700,0.10%,开放申购,开放赎回
2014-04-17,0.9660,0.9660,-0.41%,开放申购,开放赎回
2014-04-18,0.9660,0.9660,0.00%,开放申购,开放赎回
2014-04-21,0.9490,0.9490,-1.76%,开放申购,开放赎回
2014-04-22,0.9510,0.9510,0.21%,开放申购,开放赎回
2014-04-23,0.9510,0.9510,0.00%,开放申购,开放赎回
2014-04-24,0.9480,0.9480,-0.32%,开放申购,开放赎回
2014-04-25,0.9390,0.9390,-0.95%,开放申购,开放赎回
2014-04-28,0.9280,0.9280,-1.17%,开放申购,开放赎回
2014-04-29,0.9390,0.9390,1.19%,开放申购,开放赎回
2014-04-30,0.9390,0.9390,0.00%,开放申购,开放赎回
2014-05-05,0.9430,0.9430,0.43%,开放申购,开放赎回
2014-05-06,0.9440,0.9440,0.11%,开放申购,开放赎回
2014-05-07,0.9360,0.9360,-0.85%,开放申购,开放赎回
2014-05-08,0.9350,0.9350,-0.11%,开放申购,开放赎回
2014-05-09,0.9310,0.9310,-0.43%,开放申购,开放赎回
2014-05-12,0.9470,0.9470,1.72%,开放申购,开放赎回
2014-05-13,0.9450,0.9450,-0.21%,开放申购,开放赎回
2014-05-14,0.9440,0.9440,-0.11%,开放申购,开放赎回
2014-05-15,0.9310,0.9310,-1.38%,开放申购,开放赎回
2014-05-16,0.9300,0.9300,-0.11%,开放申购,开放赎回
2014-05-19,0.9190,0.9190,-1.18%,开放申购,开放赎回
2014-05-20,0.9200,0.9200,0.11%,开放申购,开放赎回
2014-05-21,0.9270,0.9270,0.76%,开放申购,开放赎回
2014-05-22,0.9250,0.9250,-0.22%,开放申购,开放赎回
2014-05-23,0.9320,0.9320,0.76%,开放申购,开放赎回
2014-05-26,0.9360,0.9360,0.43%,开放申购,开放赎回
2014-05-27,0.9320,0.9320,-0.43%,开放申购,开放赎回
2014-05-28,0.9410,0.9410,0.97%,开放申购,开放赎回
2014-05-29,0.9390,0.9390,-0.21%,开放申购,开放赎回
2014-05-30,0.9380,0.9380,-0.11%,开放申购,开放赎回
2014-06-03,0.9360,0.9360,-0.21%,开放申购,开放赎回
2014-06-04,0.9260,0.9260,-1.07%,开放申购,开放赎回
2014-06-05,0.9330,0.9330,0.76%,开放申购,开放赎回
2014-06-06,0.9290,0.9290,-0.43%,开放申购,开放赎回
2014-06-09,0.9300,0.9300,0.11%,开放申购,开放赎回
2014-06-10,0.9430,0.9430,1.40%,开放申购,开放赎回
