2018-01-12,1.0000,1.0000,0%,封闭期,封闭期
2018-01-16,1.0000,1.0000,0%,开放申购,开放赎回
2018-01-17,1.0000,1.0000,0.00%,开放申购,开放赎回
2018-01-18,1.0075,1.0075,0.75%,开放申购,开放赎回
2018-01-19,1.0075,1.0075,0.00%,开放申购,开放赎回
2018-01-22,1.0151,1.0151,0.75%,开放申购,开放赎回
2018-01-23,1.0227,1.0227,0.75%,开放申购,开放赎回
2018-01-24,1.0303,1.0303,0.74%,开放申购,开放赎回
2018-01-25,1.0376,1.0376,0.71%,开放申购,开放赎回
2018-01-26,1.0436,1.0436,0.58%,开放申购,开放赎回
2018-01-29,1.0430,1.0430,-0.06%,开放申购,开放赎回
2018-01-30,1.0428,1.0428,-0.02%,开放申购,开放赎回
2018-01-31,1.0426,1.0426,-0.02%,开放申购,开放赎回
2018-02-01,1.0424,1.0424,-0.02%,开放申购,开放赎回
2018-02-02,1.0421,1.0421,-0.03%,开放申购,开放赎回
2018-02-05,1.0415,1.0415,-0.06%,开放申购,开放赎回
2018-02-06,1.0413,1.0413,-0.02%,开放申购,开放赎回
2018-02-07,1.0413,1.0413,0.00%,开放申购,开放赎回
2018-02-08,1.0411,1.0411,-0.02%,开放申购,开放赎回
2018-02-09,1.0409,1.0409,-0.02%,开放申购,开放赎回
2018-02-12,1.0404,1.0404,-0.05%,开放申购,开放赎回
2018-02-13,1.0402,1.0402,-0.02%,开放申购,开放赎回
2018-02-14,1.0425,1.0425,0.22%,开放申购,开放赎回
2018-02-22,1.0403,1.0403,-0.21%,开放申购,开放赎回
2018-02-23,1.0400,1.0400,-0.03%,开放申购,开放赎回
2018-02-26,1.0391,1.0391,-0.09%,开放申购,开放赎回
2018-02-27,1.0388,1.0388,-0.03%,开放申购,开放赎回
2018-02-28,1.0386,1.0386,-0.02%,开放申购,开放赎回
2018-03-01,1.0383,1.0383,-0.03%,开放申购,开放赎回
2018-03-02,1.0380,1.0380,-0.03%,开放申购,开放赎回
2018-03-05,1.0372,1.0372,-0.08%,开放申购,开放赎回
2018-03-06,1.0369,1.0369,-0.03%,开放申购,开放赎回
2018-03-07,1.0366,1.0366,-0.03%,开放申购,开放赎回
2018-03-08,1.0364,1.0364,-0.02%,开放申购,开放赎回
2018-03-09,1.0362,1.0362,-0.02%,开放申购,开放赎回
2018-03-12,1.0353,1.0353,-0.09%,开放申购,开放赎回
2018-03-13,1.0357,1.0357,0.04%,开放申购,开放赎回
2018-03-14,1.0354,1.0354,-0.03%,开放申购,开放赎回
2018-03-15,1.0350,1.0350,-0.04%,开放申购,开放赎回
2018-03-16,1.0346,1.0346,-0.04%,开放申购,开放赎回
2018-03-19,1.0336,1.0336,-0.10%,开放申购,开放赎回
2018-03-20,1.0335,1.0335,-0.01%,开放申购,开放赎回
2018-03-21,1.0332,1.0332,-0.03%,开放申购,开放赎回
2018-03-22,1.0328,1.0328,-0.04%,开放申购,开放赎回
2018-03-23,1.0325,1.0325,-0.03%,开放申购,开放赎回
2018-03-26,1.0315,1.0315,-0.10%,开放申购,开放赎回
2018-03-27,1.0312,1.0312,-0.03%,开放申购,开放赎回
2018-03-28,1.0308,1.0308,-0.04%,开放申购,开放赎回
2018-03-29,1.0305,1.0305,-0.03%,开放申购,开放赎回
