2019-03-25,1.0000,1.0000,0%,封闭期,封闭期
2019-03-29,1.0038,1.0038,0.14%,开放申购,开放赎回
2019-04-01,1.0056,1.0056,0.18%,开放申购,开放赎回
2019-04-02,1.0080,1.0080,0.24%,开放申购,开放赎回
2019-04-03,1.0069,1.0069,-0.11%,开放申购,开放赎回
2019-04-04,1.0044,1.0044,-0.25%,开放申购,开放赎回
2019-04-08,1.0059,1.0059,0.15%,开放申购,开放赎回
2019-04-09,1.0105,1.0105,0.46%,开放申购,开放赎回
2019-04-10,1.0082,1.0082,-0.23%,开放申购,开放赎回
2019-04-11,1.0043,1.0043,-0.39%,开放申购,开放赎回
2019-04-12,1.0048,1.0048,0.05%,开放申购,开放赎回
2019-04-15,1.0017,1.0017,-0.31%,开放申购,开放赎回
2019-04-16,1.0033,1.0033,0.16%,开放申购,开放赎回
2019-04-17,1.0018,1.0018,-0.15%,开放申购,开放赎回
2019-04-18,0.9973,0.9973,-0.45%,开放申购,开放赎回
2019-04-19,0.9976,0.9976,0.03%,暂停申购,暂停赎回
2019-04-22,0.9968,0.9968,-0.08%,暂停申购,暂停赎回
2019-04-23,0.9934,0.9934,-0.34%,开放申购,开放赎回
2019-04-24,0.9977,0.9977,0.43%,开放申购,开放赎回
2019-04-25,0.9911,0.9911,-0.66%,开放申购,开放赎回
2019-04-26,0.9907,0.9907,-0.04%,开放申购,开放赎回
2019-04-29,0.9885,0.9885,-0.22%,暂停申购,暂停赎回
2019-04-30,0.9893,0.9893,0.08%,暂停申购,暂停赎回
2019-05-06,0.9708,0.9708,-1.87%,开放申购,开放赎回
2019-05-07,0.9714,0.9714,0.06%,开放申购,开放赎回
2019-05-08,0.9667,0.9667,-0.48%,开放申购,开放赎回
2019-05-09,0.9513,0.9513,-1.59%,开放申购,开放赎回
2019-05-10,0.9681,0.9681,1.77%,开放申购,开放赎回
2019-05-13,0.9667,0.9667,-0.14%,暂停申购,暂停赎回
2019-05-14,0.9542,0.9542,-1.29%,开放申购,开放赎回
2019-05-15,0.9728,0.9728,1.95%,开放申购,开放赎回
2019-05-16,0.9793,0.9793,0.67%,开放申购,开放赎回
2019-05-17,0.9605,0.9605,-1.92%,开放申购,开放赎回
2019-05-20,0.9436,0.9436,-1.76%,开放申购,开放赎回
2019-05-21,0.9556,0.9556,1.27%,开放申购,开放赎回
2019-05-22,0.9525,0.9525,-0.32%,开放申购,开放赎回
2019-05-23,0.9321,0.9321,-2.14%,开放申购,开放赎回
2019-05-24,0.9335,0.9335,0.15%,开放申购,开放赎回
2019-05-27,0.9490,0.9490,1.66%,开放申购,开放赎回
2019-05-28,0.9582,0.9582,0.97%,开放申购,开放赎回
2019-05-29,0.9542,0.9542,-0.42%,开放申购,开放赎回
2019-05-30,0.9580,0.9580,0.40%,开放申购,开放赎回
2019-05-31,0.9633,0.9633,0.55%,开放申购,开放赎回
2019-06-03,0.9596,0.9596,-0.38%,开放申购,开放赎回
2019-06-04,0.9485,0.9485,-1.16%,开放申购,开放赎回
2019-06-05,0.9477,0.9477,-0.08%,开放申购,开放赎回
2019-06-06,0.9386,0.9386,-0.96%,开放申购,开放赎回
2019-06-10,0.9584,0.9584,2.11%,开放申购,开放赎回
2019-06-11,0.9787,0.9787,2.12%,开放申购,开放赎回
2019-06-12,0.9667,0.9667,-1.23%,开放申购,开放赎回
2019-06-13,0.9680,0.9680,0.13%,开放申购,开放赎回
2019-06-14,0.9564,0.9564,-1.20%,开放申购,开放赎回
2019-06-17,0.9515,0.9515,-0.51%,开放申购,开放赎回
2019-06-18,0.9544,0.9544,0.30%,开放申购,开放赎回
2019-06-19,0.9718,0.9718,1.82%,开放申购,开放赎回
2019-06-20,0.9863,0.9863,1.49%,开放申购,开放赎回
2019-06-21,0.9858,0.9858,-0.05%,开放申购,开放赎回
2019-06-24,0.9908,0.9908,0.51%,开放申购,开放赎回
2019-06-25,0.9859,0.9859,-0.49%,开放申购,开放赎回
2019-06-26,0.9938,0.9938,0.80%,开放申购,开放赎回
2019-06-27,1.0018,1.0018,0.81%,开放申购,开放赎回
2019-06-28,1.0013,1.0013,-0.05%,开放申购,开放赎回
2019-06-30,1.0012,1.0012,0%,开放申购,开放赎回
2019-07-01,1.0055,1.0055,0.42%,暂停申购,暂停赎回
2019-07-02,1.0292,1.0292,2.36%,开放申购,开放赎回
2019-07-03,1.0323,1.0323,0.30%,开放申购,开放赎回
2019-07-04,1.0354,1.0354,0.30%,开放申购,开放赎回
2019-07-05,1.0377,1.0377,0.22%,开放申购,开放赎回
2019-07-08,1.0207,1.0207,-1.64%,开放申购,开放赎回
2019-07-09,1.0126,1.0126,-0.79%,开放申购,开放赎回
2019-07-10,1.0279,1.0279,1.51%,开放申购,开放赎回
2019-07-11,1.0297,1.0297,0.18%,开放申购,开放赎回
2019-07-12,1.0290,1.0290,-0.07%,开放申购,开放赎回
2019-07-15,1.0336,1.0336,0.45%,开放申购,开放赎回
2019-07-16,1.0437,1.0437,0.98%,开放申购,开放赎回
2019-07-17,1.0459,1.0459,0.21%,开放申购,开放赎回
2019-07-18,1.0336,1.0336,-1.18%,开放申购,开放赎回
2019-07-19,1.0471,1.0471,1.31%,开放申购,开放赎回
2019-07-22,1.0370,1.0370,-0.96%,开放申购,开放赎回
2019-07-23,1.0417,1.0417,0.45%,开放申购,开放赎回
2019-07-24,1.0356,1.0356,-0.59%,开放申购,开放赎回
2019-07-25,1.0433,1.0433,0.74%,开放申购,开放赎回
2019-07-26,1.0365,1.0365,-0.65%,开放申购,开放赎回
2019-07-29,1.0381,1.0381,0.15%,开放申购,开放赎回
2019-07-30,1.0416,1.0416,0.34%,开放申购,开放赎回
2019-07-31,1.0337,1.0337,-0.76%,开放申购,开放赎回
2019-08-01,1.0301,1.0301,-0.35%,开放申购,开放赎回
2019-08-02,1.0042,1.0042,-2.51%,开放申购,开放赎回
2019-08-05,0.9829,0.9829,-2.12%,开放申购,开放赎回
2019-08-06,0.9718,0.9718,-1.13%,开放申购,开放赎回
2019-08-07,0.9753,0.9753,0.36%,开放申购,开放赎回
2019-08-08,0.9821,0.9821,0.70%,开放申购,开放赎回
2019-08-09,0.9704,0.9704,-1.19%,开放申购,开放赎回
2019-08-12,0.9788,0.9788,0.87%,开放申购,开放赎回
2019-08-13,0.9546,0.9546,-2.47%,开放申购,开放赎回
2019-08-14,0.9586,0.9586,0.42%,开放申购,开放赎回
2019-08-15,0.9646,0.9646,0.63%,开放申购,开放赎回
2019-08-16,0.9723,0.9723,0.80%,开放申购,开放赎回
2019-08-19,0.9981,0.9981,2.65%,开放申购,开放赎回
2019-08-20,1.0117,1.0117,1.36%,开放申购,开放赎回
2019-08-21,1.0239,1.0239,1.21%,开放申购,开放赎回
2019-08-22,1.0136,1.0136,-1.01%,开放申购,开放赎回
2019-08-23,1.0198,1.0198,0.61%,开放申购,开放赎回
2019-08-26,1.0122,1.0122,-0.75%,开放申购,开放赎回
2019-08-27,1.0288,1.0288,1.64%,开放申购,开放赎回
2019-08-28,1.0268,1.0268,-0.19%,开放申购,开放赎回
2019-08-29,1.0298,1.0298,0.29%,开放申购,开放赎回
2019-08-30,1.0295,1.0295,-0.03%,开放申购,开放赎回
2019-09-02,1.0689,1.0689,3.83%,开放申购,开放赎回
2019-09-03,1.0624,1.0624,-0.61%,开放申购,开放赎回
2019-09-04,1.0756,1.0756,1.24%,开放申购,开放赎回
2019-09-05,1.0979,1.0979,2.07%,开放申购,开放赎回
2019-09-06,1.0991,1.0991,0.11%,开放申购,开放赎回
2019-09-09,1.0956,1.0956,-0.32%,开放申购,开放赎回
2019-09-10,1.1002,1.1002,0.42%,开放申购,开放赎回
2019-09-11,1.0965,1.0965,-0.34%,暂停申购,暂停赎回
2019-09-12,1.1042,1.1042,0.70%,暂停申购,暂停赎回
2019-09-16,1.1067,1.1067,0.23%,开放申购,开放赎回
2019-09-17,1.0966,1.0966,-0.91%,开放申购,开放赎回
2019-09-18,1.1000,1.1000,0.31%,开放申购,开放赎回
2019-09-19,1.1021,1.1021,0.19%,开放申购,开放赎回
2019-09-20,1.1016,1.1016,-0.05%,开放申购,开放赎回
2019-09-23,1.0771,1.0771,-2.22%,开放申购,开放赎回
2019-09-24,1.0784,1.0784,0.12%,开放申购,开放赎回
2019-09-25,1.0653,1.0653,-1.21%,开放申购,开放赎回
2019-09-26,1.0649,1.0649,-0.04%,开放申购,开放赎回
2019-09-27,1.0640,1.0640,-0.08%,暂停申购,暂停赎回
2019-09-30,1.0645,1.0645,0.05%,暂停申购,暂停赎回
2019-10-08,1.0868,1.0868,2.09%,开放申购,开放赎回
2019-10-09,1.0816,1.0816,-0.48%,开放申购,开放赎回
2019-10-10,1.0897,1.0897,0.75%,开放申购,开放赎回
2019-10-11,1.0990,1.0990,0.85%,开放申购,开放赎回
2019-10-14,1.1086,1.1086,0.87%,开放申购,开放赎回
2019-10-15,1.0931,1.0931,-1.40%,开放申购,开放赎回
2019-10-16,1.1007,1.1007,0.70%,开放申购,开放赎回
2019-10-17,1.1048,1.1048,0.37%,开放申购,开放赎回
2019-10-18,1.0996,1.0996,-0.47%,开放申购,开放赎回
2019-10-21,1.0982,1.0982,-0.13%,开放申购,开放赎回
2019-10-22,1.1056,1.1056,0.67%,开放申购,开放赎回
2019-10-23,1.0947,1.0947,-0.99%,开放申购,开放赎回
2019-10-24,1.1024,1.1024,0.70%,开放申购,开放赎回
2019-10-25,1.1068,1.1068,0.40%,开放申购,开放赎回
2019-10-28,1.1269,1.1269,1.82%,开放申购,开放赎回
2019-10-29,1.1231,1.1231,-0.34%,开放申购,开放赎回
2019-10-30,1.1130,1.1130,-0.90%,开放申购,开放赎回
2019-10-31,1.1278,1.1278,1.33%,开放申购,开放赎回
2019-11-01,1.1409,1.1409,1.16%,开放申购,开放赎回
2019-11-04,1.1659,1.1659,2.19%,开放申购,开放赎回
2019-11-05,1.1736,1.1736,0.66%,开放申购,开放赎回
2019-11-06,1.1687,1.1687,-0.42%,开放申购,开放赎回
2019-11-07,1.1713,1.1713,0.22%,开放申购,开放赎回
2019-11-08,1.1645,1.1645,-0.58%,开放申购,开放赎回
2019-11-11,1.1327,1.1327,-2.73%,开放申购,开放赎回
2019-11-12,1.1349,1.1349,0.19%,开放申购,开放赎回
