2016-11-30,1.0000,1.0000,0%,封闭期,封闭期
2016-12-01,1.0000,1.0000,0.00%,开放申购,开放赎回
2016-12-02,1.0150,1.0150,1.50%,开放申购,开放赎回
2016-12-05,1.0310,1.0310,1.58%,开放申购,开放赎回
2016-12-06,1.0310,1.0310,0.00%,开放申购,开放赎回
2016-12-07,1.0310,1.0310,0.00%,开放申购,开放赎回
2016-12-08,1.0320,1.0320,0.10%,开放申购,开放赎回
2016-12-09,1.0320,1.0320,0.00%,开放申购,开放赎回
2016-12-12,1.0320,1.0320,0.00%,开放申购,开放赎回
2016-12-13,1.0320,1.0320,0.00%,开放申购,开放赎回
2016-12-14,1.0320,1.0320,0.00%,开放申购,开放赎回
2016-12-15,1.0320,1.0320,0.00%,开放申购,开放赎回
2016-12-16,1.0320,1.0320,0.00%,开放申购,开放赎回
2016-12-19,1.0320,1.0320,0.00%,开放申购,开放赎回
2016-12-20,1.0320,1.0320,0.00%,开放申购,开放赎回
2016-12-21,1.0320,1.0320,0.00%,开放申购,开放赎回
2016-12-22,1.0330,1.0330,0.10%,开放申购,开放赎回
2016-12-23,1.0320,1.0320,-0.10%,开放申购,开放赎回
2016-12-26,1.0350,1.0350,0.29%,开放申购,开放赎回
2016-12-27,1.0350,1.0350,0.00%,开放申购,开放赎回
2016-12-28,1.0350,1.0350,0.00%,开放申购,开放赎回
2016-12-29,1.0320,1.0320,-0.29%,开放申购,开放赎回
2016-12-30,1.0350,1.0350,0.29%,开放申购,开放赎回
2016-12-31,1.0350,1.0350,0.00%,开放申购,开放赎回
2017-01-03,1.0380,1.0380,0.29%,开放申购,开放赎回
2017-01-04,1.0410,1.0410,0.29%,开放申购,开放赎回
2017-01-05,1.0390,1.0390,-0.19%,开放申购,开放赎回
2017-01-06,1.0350,1.0350,-0.39%,开放申购,开放赎回
2017-01-09,1.0350,1.0350,0.00%,开放申购,开放赎回
2017-01-10,1.0300,1.0300,-0.48%,开放申购,开放赎回
2017-01-11,1.0230,1.0230,-0.68%,开放申购,开放赎回
2017-01-12,1.0150,1.0150,-0.78%,开放申购,开放赎回
2017-01-13,1.0140,1.0140,-0.10%,开放申购,开放赎回
2017-01-16,1.0040,1.0040,-0.99%,开放申购,开放赎回
2017-01-17,1.0070,1.0070,0.30%,开放申购,开放赎回
2017-01-18,1.0060,1.0060,-0.10%,开放申购,开放赎回
2017-01-19,1.0040,1.0040,-0.20%,开放申购,开放赎回
2017-01-20,1.0070,1.0070,0.30%,开放申购,开放赎回
2017-01-23,1.0080,1.0080,0.10%,开放申购,开放赎回
2017-01-24,1.0050,1.0050,-0.30%,开放申购,开放赎回
2017-01-25,1.0080,1.0080,0.30%,开放申购,开放赎回
2017-01-26,1.0100,1.0100,0.20%,开放申购,开放赎回
2017-02-03,1.0090,1.0090,-0.10%,开放申购,开放赎回
2017-02-06,1.0120,1.0120,0.30%,开放申购,开放赎回
2017-02-07,1.0110,1.0110,-0.10%,开放申购,开放赎回
2017-02-08,1.0130,1.0130,0.20%,开放申购,开放赎回
2017-02-09,1.0130,1.0130,0.00%,开放申购,开放赎回
2017-02-10,1.0130,1.0130,0.00%,开放申购,开放赎回
2017-02-13,1.0160,1.0160,0.30%,开放申购,开放赎回
2017-02-14,1.0150,1.0150,-0.10%,开放申购,开放赎回
2017-02-15,1.0120,1.0120,-0.30%,开放申购,开放赎回
2017-02-16,1.0150,1.0150,0.30%,开放申购,开放赎回
2017-02-17,1.0110,1.0110,-0.39%,开放申购,开放赎回
2017-02-20,1.0160,1.0160,0.49%,开放申购,开放赎回
2017-02-21,1.0200,1.0200,0.39%,开放申购,开放赎回
2017-02-22,1.0230,1.0230,0.29%,开放申购,开放赎回
2017-02-23,1.0250,1.0250,0.20%,开放申购,开放赎回
2017-02-24,1.0240,1.0240,-0.10%,开放申购,开放赎回
2017-02-27,1.0190,1.0190,-0.49%,开放申购,开放赎回
2017-02-28,1.0200,1.0200,0.10%,开放申购,开放赎回
2017-03-01,1.0210,1.0210,0.10%,开放申购,开放赎回
2017-03-02,1.0190,1.0190,-0.20%,开放申购,开放赎回
2017-03-03,1.0200,1.0200,0.10%,开放申购,开放赎回
2017-03-06,1.0260,1.0260,0.59%,开放申购,开放赎回
2017-03-07,1.0280,1.0280,0.19%,开放申购,开放赎回
2017-03-08,1.0240,1.0240,-0.39%,开放申购,开放赎回
2017-03-09,1.0190,1.0190,-0.49%,开放申购,开放赎回
2017-03-10,1.0210,1.0210,0.20%,开放申购,开放赎回
2017-03-13,1.0270,1.0270,0.59%,开放申购,开放赎回
2017-03-14,1.0280,1.0280,0.10%,开放申购,开放赎回
2017-03-15,1.0300,1.0300,0.19%,开放申购,开放赎回
2017-03-16,1.0320,1.0320,0.19%,开放申购,开放赎回
2017-03-17,1.0240,1.0240,-0.78%,开放申购,开放赎回
2017-03-20,1.0270,1.0270,0.29%,开放申购,开放赎回
2017-03-21,1.0380,1.0380,1.07%,开放申购,开放赎回
2017-03-22,1.0400,1.0400,0.19%,开放申购,开放赎回
2017-03-23,1.0440,1.0440,0.38%,开放申购,开放赎回
2017-03-24,1.0490,1.0490,0.48%,开放申购,开放赎回
2017-03-27,1.0420,1.0420,-0.67%,开放申购,开放赎回
2017-03-28,1.0350,1.0350,-0.67%,开放申购,开放赎回
2017-03-29,1.0300,1.0300,-0.48%,开放申购,开放赎回
2017-03-30,1.0240,1.0240,-0.58%,开放申购,开放赎回
2017-03-31,1.0250,1.0250,0.10%,开放申购,开放赎回
2017-04-05,1.0280,1.0280,0.29%,开放申购,开放赎回
