2016-11-11,1.0001,1.0001,0%,封闭期,封闭期
2016-11-18,1.0003,1.0003,0%,开放申购,开放赎回
2016-11-21,1.0004,1.0004,0.01%,开放申购,开放赎回
2016-11-22,1.0006,1.0006,0.02%,开放申购,开放赎回
2016-11-23,1.0007,1.0007,0.01%,开放申购,开放赎回
2016-11-24,1.0010,1.0010,0.03%,开放申购,开放赎回
2016-11-25,1.0015,1.0015,0.05%,限制大额申购,开放赎回
2016-11-28,1.0023,1.0023,0.08%,限制大额申购,开放赎回
2016-11-29,1.0022,1.0022,-0.01%,限制大额申购,开放赎回
2016-11-30,1.0011,1.0011,-0.11%,限制大额申购,开放赎回
2016-12-01,1.0015,1.0015,0.04%,限制大额申购,开放赎回
2016-12-02,1.0013,1.0013,-0.02%,限制大额申购,开放赎回
2016-12-05,1.0011,1.0011,-0.02%,限制大额申购,开放赎回
2016-12-06,1.0011,1.0011,0.00%,限制大额申购,开放赎回
2016-12-07,1.0013,1.0013,0.02%,限制大额申购,开放赎回
2016-12-08,1.0016,1.0016,0.03%,限制大额申购,开放赎回
2016-12-09,1.0020,1.0020,0.04%,限制大额申购,开放赎回
2016-12-12,1.0014,1.0014,-0.06%,限制大额申购,开放赎回
2016-12-13,1.0013,1.0013,-0.01%,限制大额申购,开放赎回
2016-12-14,1.0015,1.0015,0.02%,限制大额申购,开放赎回
2016-12-15,1.0005,1.0005,-0.10%,限制大额申购,开放赎回
2016-12-16,1.0003,1.0003,-0.02%,限制大额申购,开放赎回
2016-12-19,0.9999,0.9999,-0.04%,限制大额申购,开放赎回
2016-12-20,0.9993,0.9993,-0.06%,限制大额申购,开放赎回
2016-12-21,0.9996,0.9996,0.03%,限制大额申购,开放赎回
2016-12-22,1.0000,1.0000,0.04%,限制大额申购,开放赎回
2016-12-23,1.0002,1.0002,0.02%,限制大额申购,开放赎回
2016-12-26,1.0006,1.0006,0.04%,限制大额申购,开放赎回
2016-12-27,1.0009,1.0009,0.03%,限制大额申购,开放赎回
2016-12-28,1.0008,1.0008,-0.01%,限制大额申购,开放赎回
2016-12-29,1.0010,1.0010,0.02%,限制大额申购,开放赎回
2016-12-30,1.0014,1.0014,0.04%,限制大额申购,开放赎回
2016-12-31,1.0015,1.0015,0.01%,限制大额申购,开放赎回
2017-01-03,1.0021,1.0021,0.07%,限制大额申购,开放赎回
2017-01-04,1.0026,1.0026,0.05%,限制大额申购,开放赎回
2017-01-05,1.0026,1.0026,0.00%,限制大额申购,开放赎回
2017-01-06,1.0028,1.0028,0.02%,限制大额申购,开放赎回
2017-01-09,1.0031,1.0031,0.03%,限制大额申购,开放赎回
2017-01-10,1.0031,1.0031,0.00%,限制大额申购,开放赎回
2017-01-11,1.0031,1.0031,0.00%,限制大额申购,开放赎回
2017-01-12,1.0032,1.0032,0.01%,限制大额申购,开放赎回
2017-01-13,1.0034,1.0034,0.02%,限制大额申购,开放赎回
2017-01-16,1.0038,1.0038,0.04%,限制大额申购,开放赎回
2017-01-17,1.0038,1.0038,0.00%,限制大额申购,开放赎回
2017-01-18,1.0037,1.0037,-0.01%,限制大额申购,开放赎回
2017-01-19,1.0037,1.0037,0.00%,限制大额申购,开放赎回
2017-01-20,1.0042,1.0042,0.05%,限制大额申购,开放赎回
2017-01-23,1.0046,1.0046,0.04%,限制大额申购,开放赎回
2017-01-24,1.0046,1.0046,0.00%,限制大额申购,开放赎回
2017-01-25,1.0048,1.0048,0.02%,开放申购,开放赎回
2017-01-26,1.0050,1.0050,0.02%,开放申购,开放赎回
2017-02-03,1.0054,1.0054,0.04%,开放申购,开放赎回
2017-02-06,1.0058,1.0058,0.04%,开放申购,开放赎回
2017-02-07,1.0055,1.0055,-0.03%,开放申购,开放赎回
2017-02-08,1.0058,1.0058,0.03%,开放申购,开放赎回
2017-02-09,1.0060,1.0060,0.02%,开放申购,开放赎回
2017-02-10,1.0068,1.0068,0.08%,开放申购,开放赎回
2017-02-13,1.0074,1.0074,0.06%,开放申购,开放赎回
2017-02-14,1.0082,1.0082,0.08%,开放申购,开放赎回
2017-02-15,1.0082,1.0082,0.00%,开放申购,开放赎回
2017-02-16,1.0085,1.0085,0.03%,开放申购,开放赎回
2017-02-17,1.0080,1.0080,-0.05%,开放申购,开放赎回
2017-02-20,1.0099,1.0099,0.19%,开放申购,开放赎回
2017-02-21,1.0101,1.0101,0.02%,开放申购,开放赎回
2017-02-22,1.0101,1.0101,0.00%,开放申购,开放赎回
2017-02-23,1.0103,1.0103,0.02%,开放申购,开放赎回
2017-02-24,1.0101,1.0101,-0.02%,开放申购,开放赎回
2017-02-27,1.0093,1.0093,-0.08%,开放申购,开放赎回
2017-02-28,1.0095,1.0095,0.02%,开放申购,开放赎回
2017-03-01,1.0098,1.0098,0.03%,开放申购,开放赎回
2017-03-02,1.0093,1.0093,-0.05%,开放申购,开放赎回
2017-03-03,1.0092,1.0092,-0.01%,开放申购,开放赎回
2017-03-06,1.0093,1.0093,0.01%,开放申购,开放赎回
2017-03-07,1.0099,1.0099,0.06%,开放申购,开放赎回
2017-03-08,1.0098,1.0098,-0.01%,开放申购,开放赎回
2017-03-09,1.0091,1.0091,-0.07%,开放申购,开放赎回
2017-03-10,1.0090,1.0090,-0.01%,开放申购,开放赎回
2017-03-13,1.0101,1.0101,0.11%,开放申购,开放赎回
2017-03-14,1.0099,1.0099,-0.02%,开放申购,开放赎回
2017-03-15,1.0099,1.0099,0.00%,开放申购,开放赎回
2017-03-16,1.0108,1.0108,0.09%,开放申购,开放赎回
2017-03-17,1.0100,1.0100,-0.08%,开放申购,开放赎回
2017-03-20,1.0108,1.0108,0.08%,开放申购,开放赎回
2017-03-21,1.0112,1.0112,0.04%,开放申购,开放赎回
2017-03-22,1.0111,1.0111,-0.01%,开放申购,开放赎回
2017-03-23,1.0115,1.0115,0.04%,开放申购,开放赎回
2017-03-24,1.0122,1.0122,0.07%,开放申购,开放赎回
2017-03-27,1.0126,1.0126,0.04%,开放申购,开放赎回
2017-03-28,1.0124,1.0124,-0.02%,开放申购,开放赎回
2017-03-29,1.0129,1.0129,0.05%,开放申购,开放赎回
2017-03-30,1.0122,1.0122,-0.07%,开放申购,开放赎回
2017-03-31,1.0125,1.0125,0.03%,开放申购,开放赎回
2017-04-05,1.0153,1.0153,0.28%,开放申购,开放赎回
2017-04-06,1.0166,1.0166,0.13%,开放申购,开放赎回
2017-04-07,1.0168,1.0168,0.02%,开放申购,开放赎回
2017-04-10,1.0167,1.0167,-0.01%,开放申购,开放赎回
2017-04-11,1.0172,1.0172,0.05%,开放申购,开放赎回
2017-04-12,1.0171,1.0171,-0.01%,开放申购,开放赎回
2017-04-13,1.0171,1.0171,0.00%,开放申购,开放赎回
2017-04-14,1.0166,1.0166,-0.05%,开放申购,开放赎回
2017-04-17,1.0169,1.0169,0.03%,开放申购,开放赎回
2017-04-18,1.0166,1.0166,-0.03%,开放申购,开放赎回
2017-04-19,1.0167,1.0167,0.01%,开放申购,开放赎回
2017-04-20,1.0177,1.0177,0.10%,开放申购,开放赎回
2017-04-21,1.0167,1.0167,-0.10%,开放申购,开放赎回
2017-04-24,1.0161,1.0161,-0.06%,开放申购,开放赎回
2017-04-25,1.0163,1.0163,0.02%,开放申购,开放赎回
2017-04-26,1.0169,1.0169,0.06%,开放申购,开放赎回
2017-04-27,1.0174,1.0174,0.05%,开放申购,开放赎回
2017-04-28,1.0176,1.0176,0.02%,开放申购,开放赎回
2017-05-02,1.0175,1.0175,-0.01%,开放申购,开放赎回
2017-05-03,1.0171,1.0171,-0.04%,开放申购,开放赎回
2017-05-04,1.0171,1.0171,0.00%,开放申购,开放赎回
2017-05-05,1.0168,1.0168,-0.03%,开放申购,开放赎回
2017-05-08,1.0162,1.0162,-0.06%,开放申购,开放赎回
2017-05-09,1.0164,1.0164,0.02%,开放申购,开放赎回
2017-05-10,1.0169,1.0169,0.05%,开放申购,开放赎回
2017-05-11,1.0177,1.0177,0.08%,开放申购,开放赎回
2017-05-12,1.0188,1.0188,0.11%,开放申购,开放赎回
2017-05-15,1.0189,1.0189,0.01%,开放申购,开放赎回
2017-05-16,1.0192,1.0192,0.03%,开放申购,开放赎回
2017-05-17,1.0190,1.0190,-0.02%,开放申购,开放赎回
2017-05-18,1.0186,1.0186,-0.04%,开放申购,开放赎回
2017-05-19,1.0188,1.0188,0.02%,开放申购,开放赎回
2017-05-22,1.0194,1.0194,0.06%,开放申购,开放赎回
2017-05-23,1.0202,1.0202,0.08%,开放申购,开放赎回
2017-05-24,1.0199,1.0199,-0.03%,开放申购,开放赎回
2017-05-25,1.0219,1.0219,0.20%,开放申购,开放赎回
2017-05-26,1.0222,1.0222,0.03%,开放申购,开放赎回
2017-05-31,1.0228,1.0228,0.06%,开放申购,开放赎回
2017-06-01,1.0238,1.0238,0.10%,开放申购,开放赎回
2017-06-02,1.0231,1.0231,-0.07%,开放申购,开放赎回
2017-06-05,1.0219,1.0219,-0.12%,开放申购,开放赎回
2017-06-06,1.0229,1.0229,0.10%,开放申购,开放赎回
2017-06-07,1.0240,1.0240,0.11%,开放申购,开放赎回
2017-06-08,1.0251,1.0251,0.11%,开放申购,开放赎回
2017-06-09,1.0265,1.0265,0.14%,开放申购,开放赎回
2017-06-12,1.0270,1.0270,0.05%,开放申购,开放赎回
2017-06-13,1.0272,1.0272,0.02%,开放申购,开放赎回
2017-06-14,1.0262,1.0262,-0.10%,开放申购,开放赎回
2017-06-15,1.0253,1.0253,-0.09%,开放申购,开放赎回
2017-06-16,1.0256,1.0256,0.03%,开放申购,开放赎回
2017-06-19,1.0270,1.0270,0.14%,开放申购,开放赎回
2017-06-20,1.0272,1.0272,0.02%,开放申购,开放赎回
2017-06-21,1.0288,1.0288,0.16%,开放申购,开放赎回
2017-06-22,1.0294,1.0294,0.06%,开放申购,开放赎回
2017-06-23,1.0301,1.0301,0.07%,开放申购,开放赎回
2017-06-26,1.0318,1.0318,0.17%,开放申购,开放赎回
2017-06-27,1.0327,1.0327,0.09%,开放申购,开放赎回
2017-06-28,1.0317,1.0317,-0.10%,开放申购,开放赎回
2017-06-29,1.0332,1.0332,0.15%,开放申购,开放赎回
2017-06-30,1.0333,1.0333,0.01%,开放申购,开放赎回
2017-07-03,1.0332,1.0332,-0.01%,开放申购,开放赎回
2017-07-04,1.0321,1.0321,-0.11%,开放申购,开放赎回
2017-07-05,1.0348,1.0348,0.26%,开放申购,开放赎回
2017-07-06,1.0350,1.0350,0.02%,开放申购,开放赎回
2017-07-07,1.0356,1.0356,0.06%,开放申购,开放赎回
2017-07-10,1.0359,1.0359,0.03%,开放申购,开放赎回
2017-07-11,1.0372,1.0372,0.13%,开放申购,开放赎回
2017-07-12,1.0370,1.0370,-0.02%,开放申购,开放赎回
2017-07-13,1.0388,1.0388,0.17%,开放申购,开放赎回
2017-07-14,1.0399,1.0399,0.11%,开放申购,开放赎回
2017-07-17,1.0406,1.0406,0.07%,开放申购,开放赎回
2017-07-18,1.0396,1.0396,-0.10%,开放申购,开放赎回
2017-07-19,1.0415,1.0415,0.18%,开放申购,开放赎回
2017-07-20,1.0424,1.0424,0.09%,开放申购,开放赎回
2017-07-21,1.0416,1.0416,-0.08%,开放申购,开放赎回
2017-07-24,1.0426,1.0426,0.10%,开放申购,开放赎回
2017-07-25,1.0433,1.0433,0.07%,开放申购,开放赎回
2017-07-26,1.0431,1.0431,-0.02%,开放申购,开放赎回
2017-07-27,1.0441,1.0441,0.10%,开放申购,开放赎回
2017-07-28,1.0442,1.0442,0.01%,开放申购,开放赎回
2017-07-31,1.0448,1.0448,0.06%,开放申购,开放赎回
2017-08-01,1.0474,1.0474,0.25%,开放申购,开放赎回
