2016-08-09,1.0000,1.0000,0%,封闭期,封闭期
2018-12-26,0.7322,0.7322,0%,限制大额申购,开放赎回
2018-12-27,0.7258,0.7258,-0.87%,限制大额申购,开放赎回
2018-12-28,0.7280,0.7280,0.30%,限制大额申购,开放赎回
2018-12-31,0.7279,0.7279,0%,限制大额申购,开放赎回
2019-01-02,0.7209,0.7209,-0.98%,限制大额申购,开放赎回
2019-01-03,0.7213,0.7213,0.06%,限制大额申购,开放赎回
2019-01-04,0.7421,0.7421,2.88%,限制大额申购,开放赎回
2019-12-24,0.9120,0.9120,0%,限制大额申购,开放赎回
2019-12-25,0.9132,0.9132,0.13%,限制大额申购,开放赎回
2019-12-26,0.9189,0.9189,0.62%,限制大额申购,开放赎回
2019-12-27,0.9126,0.9126,-0.69%,限制大额申购,开放赎回
2019-12-30,0.9220,0.9220,1.03%,限制大额申购,开放赎回
2019-12-31,0.9253,0.9253,0.36%,限制大额申购,开放赎回
2020-01-02,0.9397,0.9397,1.56%,限制大额申购,开放赎回
2020-01-03,0.9418,0.9418,0.22%,限制大额申购,开放赎回
2020-01-06,0.9456,0.9456,0.40%,限制大额申购,开放赎回
2020-01-07,0.9572,0.9572,1.23%,限制大额申购,开放赎回
2020-01-08,0.9444,0.9444,-1.34%,限制大额申购,开放赎回
2020-01-09,0.9600,0.9600,1.65%,限制大额申购,开放赎回
2020-01-10,0.9600,0.9600,0.00%,限制大额申购,开放赎回
2020-01-13,0.9712,0.9712,1.17%,限制大额申购,开放赎回
2020-01-14,0.9703,0.9703,-0.09%,限制大额申购,开放赎回
2020-01-15,0.9701,0.9701,-0.02%,限制大额申购,开放赎回
2020-01-16,0.9676,0.9676,-0.26%,限制大额申购,开放赎回
2020-01-17,0.9640,0.9640,-0.37%,限制大额申购,开放赎回
2020-01-20,0.9720,0.9720,0.83%,限制大额申购,开放赎回
2020-01-21,0.9622,0.9622,-1.01%,限制大额申购,开放赎回
2020-01-22,0.9636,0.9636,0.15%,限制大额申购,开放赎回
2020-01-23,0.9325,0.9325,-3.23%,限制大额申购,开放赎回
2020-02-03,0.8542,0.8542,-8.40%,限制大额申购,开放赎回
2020-02-04,0.8678,0.8678,1.59%,限制大额申购,开放赎回
2020-02-05,0.8830,0.8830,1.75%,限制大额申购,开放赎回
2020-02-06,0.9050,0.9050,2.49%,限制大额申购,开放赎回
2020-02-07,0.9119,0.9119,0.76%,限制大额申购,开放赎回
2020-02-10,0.9207,0.9207,0.97%,限制大额申购,开放赎回
2020-02-11,0.9209,0.9209,0.02%,限制大额申购,开放赎回
2020-02-12,0.9331,0.9331,1.32%,限制大额申购,开放赎回
2020-02-13,0.9250,0.9250,-0.87%,限制大额申购,开放赎回
2020-02-14,0.9255,0.9255,0.05%,限制大额申购,开放赎回
2020-02-17,0.9569,0.9569,3.39%,限制大额申购,开放赎回
2020-02-18,0.9698,0.9698,1.35%,限制大额申购,开放赎回
2020-02-19,0.9646,0.9646,-0.54%,限制大额申购,开放赎回
2020-02-20,0.9825,0.9825,1.86%,限制大额申购,开放赎回
2020-02-21,0.9886,0.9886,0.62%,限制大额申购,开放赎回
2020-02-24,1.0000,1.0000,1.15%,限制大额申购,开放赎回
2020-02-25,0.9977,0.9977,-0.23%,限制大额申购,开放赎回
2020-02-26,0.9806,0.9806,-1.71%,限制大额申购,开放赎回
2020-02-27,0.9894,0.9894,0.90%,限制大额申购,开放赎回
2020-02-28,0.9414,0.9414,-4.85%,限制大额申购,开放赎回
2020-03-02,0.9758,0.9758,3.65%,限制大额申购,开放赎回
2020-03-03,0.9880,0.9880,1.25%,限制大额申购,开放赎回
2020-03-04,0.9928,0.9928,0.49%,限制大额申购,开放赎回
2020-03-05,1.0083,1.0083,1.56%,限制大额申购,开放赎回
2020-03-06,1.0012,1.0012,-0.70%,限制大额申购,开放赎回
2020-03-09,0.9618,0.9618,-3.94%,限制大额申购,开放赎回
2020-03-10,0.9865,0.9865,2.57%,限制大额申购,开放赎回
2020-03-11,0.9768,0.9768,-0.98%,限制大额申购,开放赎回
2020-03-12,0.9571,0.9571,-2.02%,限制大额申购,开放赎回
2020-03-13,0.9473,0.9473,-1.02%,限制大额申购,开放赎回
2020-03-16,0.9018,0.9018,-4.80%,限制大额申购,开放赎回
2020-03-17,0.9031,0.9031,0.14%,限制大额申购,开放赎回
2020-03-18,0.8926,0.8926,-1.16%,限制大额申购,开放赎回
2020-03-19,0.8971,0.8971,0.50%,限制大额申购,开放赎回
2020-03-20,0.9104,0.9104,1.48%,限制大额申购,开放赎回
2020-03-23,0.8763,0.8763,-3.75%,限制大额申购,开放赎回
2020-03-24,0.8946,0.8946,2.09%,限制大额申购,开放赎回
2020-03-25,0.9171,0.9171,2.52%,限制大额申购,开放赎回
2020-03-26,0.9088,0.9088,-0.91%,限制大额申购,开放赎回
2020-03-27,0.9076,0.9076,-0.13%,限制大额申购,开放赎回
2020-03-30,0.8896,0.8896,-1.98%,限制大额申购,开放赎回
2020-03-31,0.8932,0.8932,0.40%,限制大额申购,开放赎回
2020-04-01,0.8949,0.8949,0.19%,限制大额申购,开放赎回
2020-04-02,0.9186,0.9186,2.65%,限制大额申购,开放赎回
2020-04-03,0.9170,0.9170,-0.17%,限制大额申购,开放赎回
2020-04-07,0.9439,0.9439,2.93%,限制大额申购,开放赎回
2020-04-08,0.9476,0.9476,0.39%,限制大额申购,开放赎回
2020-04-09,0.9549,0.9549,0.77%,限制大额申购,开放赎回
2020-04-10,0.9331,0.9331,-2.28%,限制大额申购,开放赎回
2020-04-13,0.9223,0.9223,-1.16%,限制大额申购,开放赎回
2020-04-14,0.9437,0.9437,2.32%,限制大额申购,开放赎回
2020-04-15,0.9436,0.9436,-0.01%,限制大额申购,开放赎回
2020-04-16,0.9463,0.9463,0.29%,限制大额申购,开放赎回
2020-04-17,0.9510,0.9510,0.50%,限制大额申购,开放赎回
2020-04-20,0.9602,0.9602,0.97%,限制大额申购,开放赎回
2020-04-21,0.9542,0.9542,-0.62%,限制大额申购,开放赎回
2020-04-22,0.9640,0.9640,1.03%,限制大额申购,开放赎回
2020-04-23,0.9577,0.9577,-0.65%,限制大额申购,开放赎回
2020-04-24,0.9420,0.9420,-1.64%,限制大额申购,开放赎回
2020-04-27,0.9392,0.9392,-0.30%,限制大额申购,开放赎回
2020-04-28,0.9282,0.9282,-1.17%,限制大额申购,开放赎回
2020-04-29,0.9292,0.9292,0.11%,限制大额申购,开放赎回
2020-04-30,0.9478,0.9478,2.00%,限制大额申购,开放赎回
2020-05-06,0.9604,0.9604,1.33%,限制大额申购,开放赎回
2020-05-07,0.9639,0.9639,0.36%,限制大额申购,开放赎回
2020-05-08,0.9749,0.9749,1.14%,限制大额申购,开放赎回
2020-05-11,0.9706,0.9706,-0.44%,限制大额申购,开放赎回
2020-05-12,0.9708,0.9708,0.02%,限制大额申购,开放赎回
2020-05-13,0.9759,0.9759,0.53%,限制大额申购,开放赎回
2020-05-14,0.9677,0.9677,-0.84%,限制大额申购,开放赎回
2020-05-15,0.9683,0.9683,0.06%,限制大额申购,开放赎回
2020-05-18,0.9683,0.9683,0.00%,限制大额申购,开放赎回
