2017-07-03,1.0001,1.0001,0%,封闭期,封闭期
2017-07-04,1.0001,1.0001,0.00%,开放申购,开放赎回
2017-07-05,1.0004,1.0004,0.03%,开放申购,开放赎回
2017-07-06,0.9996,0.9996,-0.08%,开放申购,开放赎回
2017-07-07,1.0039,1.0039,0.43%,开放申购,开放赎回
2017-07-10,1.0036,1.0036,-0.03%,开放申购,开放赎回
2017-07-11,1.0000,1.0000,-0.36%,开放申购,开放赎回
2017-07-12,0.9989,0.9989,-0.11%,开放申购,开放赎回
2017-07-13,1.0034,1.0034,0.45%,开放申购,开放赎回
2017-07-14,1.0069,1.0069,0.35%,开放申购,开放赎回
2017-07-17,0.9816,0.9816,-2.51%,开放申购,开放赎回
2017-07-18,0.9890,0.9890,0.75%,开放申购,开放赎回
2017-07-19,1.0081,1.0081,1.93%,开放申购,开放赎回
2017-07-20,1.0142,1.0142,0.61%,开放申购,开放赎回
2017-07-21,1.0104,1.0104,-0.37%,开放申购,开放赎回
2017-07-24,1.0175,1.0175,0.70%,开放申购,开放赎回
2017-07-25,1.0149,1.0149,-0.26%,开放申购,开放赎回
2017-07-26,1.0149,1.0149,0.00%,开放申购,开放赎回
2017-07-27,1.0189,1.0189,0.39%,开放申购,开放赎回
2017-07-28,1.0204,1.0204,0.15%,开放申购,开放赎回
2017-07-31,1.0294,1.0294,0.88%,开放申购,开放赎回
2017-08-01,1.0331,1.0331,0.36%,开放申购,开放赎回
2017-08-02,1.0284,1.0284,-0.45%,开放申购,开放赎回
2017-08-03,1.0281,1.0281,-0.03%,开放申购,开放赎回
2017-08-04,1.0208,1.0208,-0.71%,开放申购,开放赎回
2017-08-07,1.0299,1.0299,0.89%,开放申购,开放赎回
2017-08-08,1.0307,1.0307,0.08%,开放申购,开放赎回
2017-08-09,1.0349,1.0349,0.41%,开放申购,开放赎回
2017-08-10,1.0277,1.0277,-0.70%,开放申购,开放赎回
2017-08-11,1.0070,1.0070,-2.01%,开放申购,开放赎回
2017-08-14,1.0208,1.0208,1.37%,开放申购,开放赎回
2017-08-15,1.0246,1.0246,0.37%,开放申购,开放赎回
2017-08-16,1.0239,1.0239,-0.07%,开放申购,开放赎回
2017-08-17,1.0315,1.0315,0.74%,开放申购,开放赎回
2017-08-18,1.0293,1.0293,-0.21%,开放申购,开放赎回
2017-08-21,1.0367,1.0367,0.72%,开放申购,开放赎回
2017-08-22,1.0360,1.0360,-0.07%,开放申购,开放赎回
2017-08-23,1.0332,1.0332,-0.27%,开放申购,开放赎回
2017-08-24,1.0275,1.0275,-0.55%,开放申购,开放赎回
2017-08-25,1.0407,1.0407,1.28%,开放申购,开放赎回
2017-08-28,1.0475,1.0475,0.65%,开放申购,开放赎回
2017-08-29,1.0469,1.0469,-0.06%,开放申购,开放赎回
2017-08-30,1.0493,1.0493,0.23%,开放申购,开放赎回
2017-08-31,1.0505,1.0505,0.11%,开放申购,开放赎回
2017-09-01,1.0533,1.0533,0.27%,开放申购,开放赎回
2017-09-04,1.0588,1.0588,0.52%,开放申购,开放赎回
2017-09-05,1.0611,1.0611,0.22%,开放申购,开放赎回
2017-09-06,1.0610,1.0610,-0.01%,开放申购,开放赎回
2017-09-07,1.0582,1.0582,-0.26%,开放申购,开放赎回
2017-09-08,1.0577,1.0577,-0.05%,开放申购,开放赎回
2017-09-11,1.0610,1.0610,0.31%,开放申购,开放赎回
2017-09-12,1.0631,1.0631,0.20%,开放申购,开放赎回
2017-09-13,1.0672,1.0672,0.39%,开放申购,开放赎回
2017-09-14,1.0639,1.0639,-0.31%,开放申购,开放赎回
2017-09-15,1.0618,1.0618,-0.20%,开放申购,开放赎回
2017-09-18,1.0679,1.0679,0.57%,开放申购,开放赎回
2017-09-19,1.0630,1.0630,-0.46%,开放申购,开放赎回
2017-09-20,1.0699,1.0699,0.65%,开放申购,开放赎回
2017-09-21,1.0609,1.0609,-0.84%,开放申购,开放赎回
2017-09-22,1.0556,1.0556,-0.50%,开放申购,开放赎回
2017-09-25,1.0474,1.0474,-0.78%,开放申购,开放赎回
2017-09-26,1.0499,1.0499,0.24%,开放申购,开放赎回
2017-09-27,1.0615,1.0615,1.10%,开放申购,开放赎回
2017-09-28,1.0593,1.0593,-0.21%,开放申购,开放赎回
2017-09-29,1.0692,1.0692,0.93%,开放申购,开放赎回
2017-10-09,1.0837,1.0837,1.36%,开放申购,开放赎回
2017-10-10,1.0893,1.0893,0.52%,开放申购,开放赎回
2017-10-11,1.0853,1.0853,-0.37%,开放申购,开放赎回
2017-10-12,1.0865,1.0865,0.11%,开放申购,开放赎回
2017-10-13,1.0899,1.0899,0.31%,开放申购,开放赎回
2017-10-16,1.0779,1.0779,-1.10%,开放申购,开放赎回
2017-10-17,1.0762,1.0762,-0.16%,开放申购,开放赎回
2017-10-18,1.0683,1.0683,-0.73%,开放申购,开放赎回
2017-10-19,1.0577,1.0577,-0.99%,开放申购,开放赎回
2017-10-20,1.0694,1.0694,1.11%,开放申购,开放赎回
2017-10-23,1.0763,1.0763,0.65%,开放申购,开放赎回
2017-10-24,1.0750,1.0750,-0.12%,开放申购,开放赎回
2017-10-25,1.0805,1.0805,0.51%,开放申购,开放赎回
2017-10-26,1.0891,1.0891,0.80%,开放申购,开放赎回
2017-10-27,1.0838,1.0838,-0.49%,开放申购,开放赎回
2017-10-30,1.0678,1.0678,-1.48%,开放申购,开放赎回
2017-10-31,1.0720,1.0720,0.39%,开放申购,开放赎回
2017-11-01,1.0712,1.0712,-0.07%,开放申购,开放赎回
2017-11-02,1.0596,1.0596,-1.08%,开放申购,开放赎回
2017-11-03,1.0498,1.0498,-0.92%,开放申购,开放赎回
2017-11-06,1.0642,1.0642,1.37%,开放申购,开放赎回
2017-11-07,1.0720,1.0720,0.73%,开放申购,开放赎回
2017-11-08,1.0749,1.0749,0.27%,开放申购,开放赎回
2017-11-09,1.0802,1.0802,0.49%,开放申购,开放赎回
2017-11-10,1.0860,1.0860,0.54%,开放申购,开放赎回
2017-11-13,1.0960,1.0960,0.92%,开放申购,开放赎回
2017-11-14,1.0913,1.0913,-0.43%,开放申购,开放赎回
2017-11-15,1.0852,1.0852,-0.56%,开放申购,开放赎回
2017-11-16,1.0879,1.0879,0.25%,开放申购,开放赎回
2017-11-17,1.0599,1.0599,-2.57%,开放申购,开放赎回
2017-11-20,1.0625,1.0625,0.25%,开放申购,开放赎回
2017-11-21,1.0663,1.0663,0.36%,开放申购,开放赎回
2017-11-22,1.0649,1.0649,-0.13%,开放申购,开放赎回
2017-11-23,1.0422,1.0422,-2.13%,开放申购,开放赎回
2017-11-24,1.0425,1.0425,0.03%,开放申购,开放赎回
2017-11-27,1.0332,1.0332,-0.89%,开放申购,开放赎回
2017-11-28,1.0499,1.0499,1.62%,开放申购,开放赎回
2017-11-29,1.0563,1.0563,0.61%,开放申购,开放赎回
2017-11-30,1.0490,1.0490,-0.69%,开放申购,开放赎回
2017-12-01,1.0558,1.0558,0.65%,开放申购,开放赎回
2017-12-04,1.0490,1.0490,-0.64%,开放申购,开放赎回
2017-12-05,1.0264,1.0264,-2.15%,开放申购,开放赎回
2017-12-06,1.0324,1.0324,0.58%,开放申购,开放赎回
2017-12-07,1.0277,1.0277,-0.46%,开放申购,开放赎回
2017-12-08,1.0375,1.0375,0.95%,开放申购,开放赎回
2017-12-11,1.0497,1.0497,1.18%,开放申购,开放赎回
2017-12-12,1.0414,1.0414,-0.79%,开放申购,开放赎回
2017-12-13,1.0474,1.0474,0.58%,开放申购,开放赎回
2017-12-14,1.0481,1.0481,0.07%,开放申购,开放赎回
2017-12-15,1.0358,1.0358,-1.17%,开放申购,开放赎回
2017-12-18,1.0350,1.0350,-0.08%,开放申购,开放赎回
2017-12-19,1.0411,1.0411,0.59%,开放申购,开放赎回
2017-12-20,1.0321,1.0321,-0.86%,开放申购,开放赎回
2017-12-21,1.0341,1.0341,0.19%,开放申购,开放赎回
2017-12-22,1.0334,1.0334,-0.07%,开放申购,开放赎回
2017-12-25,1.0250,1.0250,-0.81%,开放申购,开放赎回
2017-12-26,1.0319,1.0319,0.67%,开放申购,开放赎回
2017-12-27,1.0271,1.0271,-0.47%,开放申购,开放赎回
2017-12-28,1.0358,1.0358,0.85%,开放申购,开放赎回
2017-12-29,1.0412,1.0412,0.52%,开放申购,开放赎回
2017-12-31,1.0411,1.0411,0%,开放申购,开放赎回
2018-01-02,1.0550,1.0550,1.33%,开放申购,开放赎回
2018-01-03,1.0621,1.0621,0.67%,开放申购,开放赎回
2018-01-04,1.0669,1.0669,0.45%,开放申购,开放赎回
2018-01-05,1.0735,1.0735,0.62%,开放申购,开放赎回
2018-01-08,1.0788,1.0788,0.49%,开放申购,开放赎回
2018-01-09,1.0798,1.0798,0.09%,开放申购,开放赎回
2018-01-10,1.0736,1.0736,-0.57%,开放申购,开放赎回
2018-01-11,1.0749,1.0749,0.12%,开放申购,开放赎回
2018-01-12,1.0716,1.0716,-0.31%,开放申购,开放赎回
2018-01-15,1.0522,1.0522,-1.81%,开放申购,开放赎回
2018-01-16,1.0616,1.0616,0.89%,开放申购,开放赎回
2018-01-17,1.0605,1.0605,-0.10%,开放申购,开放赎回
2018-01-18,1.0642,1.0642,0.35%,开放申购,开放赎回
2018-01-19,1.0615,1.0615,-0.25%,开放申购,开放赎回
2018-01-22,1.0743,1.0743,1.21%,开放申购,开放赎回
2018-01-23,1.0737,1.0737,-0.06%,开放申购,开放赎回
2018-01-24,1.0786,1.0786,0.46%,开放申购,开放赎回
2018-01-25,1.0776,1.0776,-0.09%,开放申购,开放赎回
2018-01-26,1.0791,1.0791,0.14%,开放申购,开放赎回
2018-01-29,1.0696,1.0696,-0.88%,开放申购,开放赎回
2018-01-30,1.0684,1.0684,-0.11%,开放申购,开放赎回
2018-01-31,1.0500,1.0500,-1.72%,开放申购,开放赎回
2018-02-01,1.0192,1.0192,-2.93%,开放申购,开放赎回
2018-02-02,1.0228,1.0228,0.35%,开放申购,开放赎回
2018-02-05,1.0269,1.0269,0.40%,开放申购,开放赎回
2018-02-06,0.9872,0.9872,-3.87%,开放申购,开放赎回
2018-02-07,0.9867,0.9867,-0.05%,开放申购,开放赎回
2018-02-08,0.9951,0.9951,0.85%,开放申购,开放赎回
2018-02-09,0.9618,0.9618,-3.35%,开放申购,开放赎回
2018-02-12,0.9809,0.9809,1.99%,开放申购,开放赎回
2018-02-13,0.9852,0.9852,0.44%,开放申购,开放赎回
2018-02-14,0.9923,0.9923,0.72%,开放申购,开放赎回
2018-02-22,1.0093,1.0093,1.71%,开放申购,开放赎回
2018-02-23,1.0136,1.0136,0.43%,开放申购,开放赎回
2018-02-26,1.0316,1.0316,1.78%,开放申购,开放赎回
2018-02-27,1.0273,1.0273,-0.42%,开放申购,开放赎回
2018-02-28,1.0311,1.0311,0.37%,开放申购,开放赎回
2018-03-01,1.0440,1.0440,1.25%,开放申购,开放赎回
2018-03-02,1.0359,1.0359,-0.78%,开放申购,开放赎回
2018-03-05,1.0324,1.0324,-0.34%,开放申购,开放赎回
2018-03-06,1.0411,1.0411,0.84%,开放申购,开放赎回
2018-03-07,1.0324,1.0324,-0.84%,开放申购,开放赎回
2018-03-08,1.0402,1.0402,0.76%,开放申购,开放赎回
2018-03-09,1.0499,1.0499,0.93%,开放申购,开放赎回
2018-03-12,1.0608,1.0608,1.04%,开放申购,开放赎回
2018-03-13,1.0525,1.0525,-0.78%,开放申购,开放赎回
2018-03-14,1.0460,1.0460,-0.62%,开放申购,开放赎回
2018-03-15,1.0427,1.0427,-0.32%,开放申购,开放赎回
2018-03-16,1.0421,1.0421,-0.06%,开放申购,开放赎回
2018-03-19,1.0377,1.0377,-0.42%,开放申购,开放赎回
