2017-02-22,1.0000,1.0000,0%,封闭期,封闭期
2017-02-23,1.0000,1.0000,0.00%,限制大额申购,开放赎回
2017-02-24,1.0120,1.0120,1.20%,限制大额申购,开放赎回
2017-02-27,1.0060,1.0060,-0.59%,限制大额申购,开放赎回
2017-02-28,1.0070,1.0070,0.10%,限制大额申购,开放赎回
2017-03-01,1.0070,1.0070,0.00%,限制大额申购,开放赎回
2017-03-02,1.0050,1.0050,-0.20%,开放申购,开放赎回
2017-03-03,1.0020,1.0020,-0.30%,限制大额申购,开放赎回
2017-03-06,1.0020,1.0020,0.00%,限制大额申购,开放赎回
2017-03-07,1.0050,1.0050,0.30%,限制大额申购,开放赎回
2017-03-08,1.0020,1.0020,-0.30%,限制大额申购,开放赎回
2017-03-09,0.9950,0.9950,-0.70%,限制大额申购,开放赎回
2017-03-10,0.9970,0.9970,0.20%,限制大额申购,开放赎回
2017-03-13,1.0050,1.0050,0.80%,限制大额申购,开放赎回
2017-03-14,1.0050,1.0050,0.00%,限制大额申购,开放赎回
2017-03-15,1.0080,1.0080,0.30%,限制大额申购,开放赎回
2017-03-16,1.0110,1.0110,0.30%,限制大额申购,开放赎回
2017-03-17,1.0010,1.0010,-0.99%,限制大额申购,开放赎回
2017-03-20,1.0090,1.0090,0.80%,限制大额申购,开放赎回
2017-03-21,1.0250,1.0250,1.59%,限制大额申购,开放赎回
2017-03-22,1.0210,1.0210,-0.39%,限制大额申购,开放赎回
2017-03-23,1.0260,1.0260,0.49%,限制大额申购,开放赎回
2017-03-24,1.0360,1.0360,0.97%,限制大额申购,开放赎回
2017-03-27,1.0340,1.0340,-0.19%,限制大额申购,开放赎回
2017-03-28,1.0310,1.0310,-0.29%,限制大额申购,开放赎回
2017-03-29,1.0310,1.0310,0.00%,限制大额申购,开放赎回
2017-03-30,1.0280,1.0280,-0.29%,限制大额申购,开放赎回
2017-03-31,1.0370,1.0370,0.88%,限制大额申购,开放赎回
2017-04-05,1.0440,1.0440,0.68%,限制大额申购,开放赎回
2017-04-06,1.0480,1.0480,0.38%,限制大额申购,开放赎回
2017-04-07,1.0500,1.0500,0.19%,限制大额申购,开放赎回
2017-04-10,1.0460,1.0460,-0.38%,限制大额申购,开放赎回
2017-04-11,1.0420,1.0420,-0.38%,开放申购,开放赎回
2017-04-12,1.0460,1.0460,0.38%,限制大额申购,开放赎回
2017-04-13,1.0490,1.0490,0.29%,限制大额申购,开放赎回
2017-04-14,1.0420,1.0420,-0.67%,限制大额申购,开放赎回
2017-04-17,1.0370,1.0370,-0.48%,限制大额申购,开放赎回
2017-04-18,1.0420,1.0420,0.48%,开放申购,开放赎回
2017-04-19,1.0400,1.0400,-0.19%,限制大额申购,开放赎回
2017-04-20,1.0560,1.0560,1.54%,限制大额申购,开放赎回
2017-04-21,1.0520,1.0520,-0.38%,限制大额申购,开放赎回
2017-04-24,1.0480,1.0480,-0.38%,限制大额申购,开放赎回
2017-04-25,1.0580,1.0580,0.95%,限制大额申购,开放赎回
2017-04-26,1.0600,1.0600,0.19%,限制大额申购,开放赎回
2017-04-27,1.0590,1.0590,-0.09%,限制大额申购,开放赎回
2017-04-28,1.0500,1.0500,-0.85%,限制大额申购,开放赎回
2017-05-02,1.0480,1.0480,-0.19%,限制大额申购,开放赎回
2017-05-03,1.0450,1.0450,-0.29%,限制大额申购,开放赎回
2017-05-04,1.0460,1.0460,0.10%,限制大额申购,开放赎回
2017-05-05,1.0440,1.0440,-0.19%,限制大额申购,开放赎回
2017-05-08,1.0340,1.0340,-0.96%,限制大额申购,开放赎回
2017-05-09,1.0370,1.0370,0.29%,限制大额申购,开放赎回
2017-05-10,1.0450,1.0450,0.77%,限制大额申购,开放赎回
2017-05-11,1.0550,1.0550,0.96%,限制大额申购,开放赎回
2017-05-12,1.0690,1.0690,1.33%,开放申购,开放赎回
2017-05-15,1.0800,1.0800,1.03%,限制大额申购,开放赎回
2017-05-16,1.0890,1.0890,0.83%,限制大额申购,开放赎回
2017-05-17,1.0750,1.0750,-1.29%,限制大额申购,开放赎回
2017-05-18,1.0760,1.0760,0.09%,限制大额申购,开放赎回
2017-05-19,1.0840,1.0840,0.74%,限制大额申购,开放赎回
2017-05-22,1.0910,1.0910,0.65%,限制大额申购,开放赎回
2017-05-23,1.1020,1.1020,1.01%,限制大额申购,开放赎回
2017-05-24,1.0980,1.0980,-0.36%,限制大额申购,开放赎回
2017-05-25,1.1060,1.1060,0.73%,限制大额申购,开放赎回
2017-05-26,1.1090,1.1090,0.27%,限制大额申购,开放赎回
2017-05-31,1.1070,1.1070,-0.18%,限制大额申购,开放赎回
2017-06-01,1.1210,1.1210,1.26%,限制大额申购,开放赎回
2017-06-02,1.1160,1.1160,-0.45%,限制大额申购,开放赎回
2017-06-05,1.1050,1.1050,-0.99%,限制大额申购,开放赎回
2017-06-06,1.1210,1.1210,1.45%,限制大额申购,开放赎回
2017-06-07,1.1450,1.1450,2.14%,限制大额申购,开放赎回
2017-06-08,1.1540,1.1540,0.79%,限制大额申购,开放赎回
2017-06-09,1.1680,1.1680,1.21%,限制大额申购,开放赎回
2017-06-12,1.1650,1.1650,-0.26%,限制大额申购,开放赎回
2017-06-13,1.1710,1.1710,0.52%,限制大额申购,开放赎回
2017-06-14,1.1500,1.1500,-1.79%,限制大额申购,开放赎回
2017-06-15,1.1430,1.1430,-0.61%,限制大额申购,开放赎回
2017-06-16,1.1360,1.1360,-0.61%,限制大额申购,开放赎回
2017-06-19,1.1460,1.1460,0.88%,限制大额申购,开放赎回
2017-06-20,1.1390,1.1390,-0.61%,限制大额申购,开放赎回
2017-06-21,1.1640,1.1640,2.19%,限制大额申购,开放赎回
2017-06-22,1.1640,1.1640,0.00%,限制大额申购,开放赎回
2017-06-23,1.1730,1.1730,0.77%,限制大额申购,开放赎回
2017-06-26,1.1900,1.1900,1.45%,限制大额申购,开放赎回
2017-06-27,1.1910,1.1910,0.08%,限制大额申购,开放赎回
2017-06-28,1.1760,1.1760,-1.26%,限制大额申购,开放赎回
2017-06-29,1.1840,1.1840,0.68%,限制大额申购,开放赎回
2017-06-30,1.1950,1.1950,0.93%,限制大额申购,开放赎回
2017-07-03,1.1800,1.1800,-1.26%,限制大额申购,开放赎回
2017-07-04,1.1660,1.1660,-1.19%,限制大额申购,开放赎回
2017-07-05,1.1830,1.1830,1.46%,限制大额申购,开放赎回
2017-07-06,1.1820,1.1820,-0.08%,限制大额申购,开放赎回
2017-07-07,1.1710,1.1710,-0.93%,限制大额申购,开放赎回
2017-07-10,1.1630,1.1630,-0.68%,限制大额申购,开放赎回
2017-07-11,1.1790,1.1790,1.38%,限制大额申购,开放赎回
2017-07-12,1.1800,1.1800,0.08%,限制大额申购,开放赎回
2017-07-13,1.1800,1.1800,0.00%,限制大额申购,开放赎回
2017-07-14,1.1880,1.1880,0.68%,限制大额申购,开放赎回
2017-07-17,1.1800,1.1800,-0.67%,限制大额申购,开放赎回
2017-07-18,1.1680,1.1680,-1.02%,限制大额申购,开放赎回
2017-07-19,1.1840,1.1840,1.37%,限制大额申购,开放赎回
2017-07-20,1.1940,1.1940,0.84%,限制大额申购,开放赎回
2017-07-21,1.1900,1.1900,-0.34%,限制大额申购,开放赎回
2017-07-24,1.1990,1.1990,0.76%,限制大额申购,开放赎回
2017-07-25,1.1990,1.1990,0.00%,限制大额申购,开放赎回
2017-07-26,1.1870,1.1870,-1.00%,限制大额申购,开放赎回
2017-07-27,1.1920,1.1920,0.42%,限制大额申购,开放赎回
2017-07-28,1.1930,1.1930,0.08%,限制大额申购,开放赎回
2017-07-31,1.1910,1.1910,-0.17%,限制大额申购,开放赎回
2017-08-01,1.1930,1.1930,0.17%,限制大额申购,开放赎回
2017-08-02,1.1940,1.1940,0.08%,限制大额申购,开放赎回
2017-08-03,1.1750,1.1750,-1.59%,限制大额申购,开放赎回
2017-08-04,1.1700,1.1700,-0.43%,限制大额申购,开放赎回
2017-08-07,1.1760,1.1760,0.51%,限制大额申购,开放赎回
2017-08-08,1.1800,1.1800,0.34%,限制大额申购,开放赎回
2017-08-09,1.1860,1.1860,0.51%,限制大额申购,开放赎回
2017-08-10,1.1920,1.1920,0.51%,限制大额申购,开放赎回
2017-08-11,1.1830,1.1830,-0.76%,限制大额申购,开放赎回
2017-08-14,1.2050,1.2050,1.86%,限制大额申购,开放赎回
2017-08-15,1.2100,1.2100,0.41%,限制大额申购,开放赎回
2017-08-16,1.2110,1.2110,0.08%,限制大额申购,开放赎回
2017-08-17,1.2060,1.2060,-0.41%,限制大额申购,开放赎回
2017-08-18,1.2010,1.2010,-0.41%,限制大额申购,开放赎回
2017-08-21,1.2080,1.2080,0.58%,限制大额申购,开放赎回
2017-08-22,1.2090,1.2090,0.08%,限制大额申购,开放赎回
2017-08-23,1.2150,1.2150,0.50%,限制大额申购,开放赎回
2017-08-24,1.2140,1.2140,-0.08%,限制大额申购,开放赎回
2017-08-25,1.2270,1.2270,1.07%,限制大额申购,开放赎回
2017-08-28,1.2380,1.2380,0.90%,限制大额申购,开放赎回
2017-08-29,1.2360,1.2360,-0.16%,限制大额申购,开放赎回
2017-08-30,1.2400,1.2400,0.32%,限制大额申购,开放赎回
2017-08-31,1.2320,1.2320,-0.65%,限制大额申购,开放赎回
2017-09-01,1.2340,1.2340,0.16%,限制大额申购,开放赎回
