2018-02-06,1.0000,1.0000,0%,封闭期,封闭期
2018-02-08,1.0001,1.0001,0%,开放申购,开放赎回
2018-02-09,1.0477,1.0477,4.76%,开放申购,开放赎回
2018-02-12,1.0491,1.0491,0.13%,开放申购,开放赎回
2018-02-13,1.0526,1.0526,0.33%,开放申购,开放赎回
2018-02-14,1.0552,1.0552,0.25%,开放申购,开放赎回
2018-02-22,1.0644,1.0644,0.87%,开放申购,开放赎回
2018-02-23,1.0661,1.0661,0.16%,开放申购,开放赎回
2018-02-26,1.0722,1.0722,0.57%,开放申购,开放赎回
2018-02-27,1.0614,1.0614,-1.01%,开放申购,开放赎回
2018-02-28,1.0559,1.0559,-0.52%,开放申购,开放赎回
2018-03-01,1.0608,1.0608,0.46%,开放申购,开放赎回
2018-03-02,1.0552,1.0552,-0.53%,开放申购,开放赎回
2018-03-05,1.0546,1.0546,-0.06%,开放申购,开放赎回
2018-03-06,1.0652,1.0652,1.01%,开放申购,开放赎回
2018-03-07,1.0592,1.0592,-0.56%,开放申购,开放赎回
2018-03-08,1.0682,1.0682,0.85%,开放申购,开放赎回
2018-03-09,1.0735,1.0735,0.50%,开放申购,开放赎回
2018-03-12,1.0759,1.0759,0.22%,开放申购,开放赎回
2018-03-13,1.0692,1.0692,-0.62%,开放申购,开放赎回
2018-03-14,1.0666,1.0666,-0.24%,开放申购,开放赎回
2018-03-15,1.0696,1.0696,0.28%,开放申购,开放赎回
2018-03-16,1.0632,1.0632,-0.60%,开放申购,开放赎回
2018-03-19,1.0634,1.0634,0.02%,开放申购,开放赎回
2018-03-20,1.0634,1.0634,0.00%,开放申购,开放赎回
2018-03-21,1.0597,1.0597,-0.35%,开放申购,开放赎回
2018-03-22,1.0517,1.0517,-0.75%,开放申购,开放赎回
2018-03-23,1.0281,1.0281,-2.24%,开放申购,开放赎回
2018-03-26,1.0239,1.0239,-0.41%,开放申购,开放赎回
2018-03-27,1.0308,1.0308,0.67%,开放申购,开放赎回
2018-03-28,1.0178,1.0178,-1.26%,开放申购,开放赎回
2018-03-29,1.0300,1.0300,1.20%,开放申购,开放赎回
2018-03-30,1.0304,1.0304,0.04%,开放申购,开放赎回
2018-04-02,1.0283,1.0283,-0.20%,开放申购,开放赎回
2018-04-03,1.0226,1.0226,-0.55%,开放申购,开放赎回
2018-04-04,1.0217,1.0217,-0.09%,开放申购,开放赎回
2018-04-09,1.0210,1.0210,-0.07%,开放申购,开放赎回
2018-04-10,1.0331,1.0331,1.19%,开放申购,开放赎回
2018-04-11,1.0357,1.0357,0.25%,开放申购,开放赎回
2018-04-12,1.0296,1.0296,-0.59%,开放申购,开放赎回
2018-04-13,1.0258,1.0258,-0.37%,开放申购,开放赎回
2018-04-16,1.0145,1.0145,-1.10%,开放申购,开放赎回
2018-04-17,1.0027,1.0027,-1.16%,开放申购,开放赎回
2018-04-18,1.0076,1.0076,0.49%,开放申购,开放赎回
2018-04-19,1.0152,1.0152,0.75%,开放申购,开放赎回
2018-04-20,1.0023,1.0023,-1.27%,开放申购,开放赎回
2018-04-23,1.0014,1.0014,-0.09%,开放申购,开放赎回
2018-04-24,1.0173,1.0173,1.59%,开放申购,开放赎回
2018-04-25,1.0159,1.0159,-0.14%,开放申购,开放赎回
2018-04-26,1.0032,1.0032,-1.25%,开放申购,开放赎回
2018-04-27,1.0050,1.0050,0.18%,开放申购,开放赎回
2018-05-02,1.0051,1.0051,0.01%,开放申购,开放赎回
2018-05-03,1.0106,1.0106,0.55%,开放申购,开放赎回
2018-05-04,1.0093,1.0093,-0.13%,开放申购,开放赎回
2018-05-07,1.0216,1.0216,1.22%,开放申购,开放赎回
2018-05-08,1.0284,1.0284,0.67%,开放申购,开放赎回
2018-05-09,1.0286,1.0286,0.02%,开放申购,开放赎回
2018-05-10,1.0332,1.0332,0.45%,开放申购,开放赎回
2018-05-11,1.0277,1.0277,-0.53%,开放申购,开放赎回
2018-05-14,1.0308,1.0308,0.30%,开放申购,开放赎回
2018-05-15,1.0368,1.0368,0.58%,开放申购,开放赎回
2018-05-16,1.0341,1.0341,-0.26%,开放申购,开放赎回
2018-05-17,1.0304,1.0304,-0.36%,开放申购,开放赎回
2018-05-18,1.0366,1.0366,0.60%,开放申购,开放赎回
2018-05-21,1.0409,1.0409,0.41%,开放申购,开放赎回
2018-05-22,1.0404,1.0404,-0.05%,开放申购,开放赎回
2018-05-23,1.0300,1.0300,-1.00%,开放申购,开放赎回
2018-05-24,1.0265,1.0265,-0.34%,开放申购,开放赎回
2018-05-25,1.0241,1.0241,-0.23%,开放申购,开放赎回
2018-05-28,1.0271,1.0271,0.29%,开放申购,开放赎回
2018-05-29,1.0228,1.0228,-0.42%,开放申购,开放赎回
2018-05-30,1.0064,1.0064,-1.60%,开放申购,开放赎回
2018-05-31,1.0216,1.0216,1.51%,开放申购,开放赎回
2018-06-01,1.0167,1.0167,-0.48%,开放申购,开放赎回
2018-06-04,1.0222,1.0222,0.54%,开放申购,开放赎回
2018-06-05,1.0289,1.0289,0.66%,开放申购,开放赎回
2018-06-06,1.0273,1.0273,-0.16%,开放申购,开放赎回
2018-06-07,1.0253,1.0253,-0.19%,开放申购,开放赎回
2018-06-08,1.0154,1.0154,-0.97%,开放申购,开放赎回
2018-06-11,1.0139,1.0139,-0.15%,开放申购,开放赎回
